Transaction_ID,Transaction_Date,Product_ID,Quantity,Unit_Price,Total_Amount,Country,Sales_Channel,Currency
TXN-2025_02-00033,2025-02-08,PRD-2001,3,1299.99,3899.97,Spain,Online,EUR
TXN-2025_02-00034,2025-02-18,PRD-1001,3,899.99,2699.97,Austria,Retail,EUR
TXN-2025_02-00035,2025-02-03,PRD-4003,2,399.99,799.98,France,Partner,EUR
TXN-2025_02-00036,2025-02-07,PRD-8002,2,129.99,259.98,Finland,Retail,EUR
TXN-2025_02-00037,2025-02-10,PRD-8001,2,99.99,199.98,Sweden,Online,EUR
TXN-2025_02-00038,2025-02-20,PRD-1002,1,599.99,599.99,Norway,Retail,EUR
TXN-2025_02-00039,2025-02-09,PRD-1002,2,599.99,1199.98,Finland,Retail,EUR
TXN-2025_02-00040,2025-02-14,PRD-3002,3,449.99,1349.97,Czech Republic,Retail,EUR
TXN-2025_02-00041,2025-02-23,PRD-4002,3,149.99,449.97,Austria,Retail,EUR
TXN-2025_02-00042,2025-02-14,PRD-5001,1,59.99,59.99,Poland,Retail,EUR
TXN-2025_02-00043,2025-02-11,PRD-1002,2,599.99,1199.98,Norway,Online,EUR
TXN-2025_02-00044,2025-02-28,PRD-7003,1,89.99,89.99,Denmark,Online,EUR
TXN-2025_02-00045,2025-02-01,PRD-4002,1,149.99,149.99,Belgium,Retail,EUR
TXN-2025_02-00046,2025-02-04,PRD-6001,2,199.99,399.98,Netherlands,Online,EUR
TXN-2025_02-00047,2025-02-26,PRD-3002,1,449.99,449.99,France,Partner,EUR
TXN-2025_02-00048,2025-02-27,PRD-2002,2,1099.99,2199.98,Germany,Online,EUR
TXN-2025_02-00049,2025-02-06,PRD-8001,1,99.99,99.99,Norway,Online,EUR
TXN-2025_02-00050,2025-02-22,PRD-4001,3,249.99,749.97,Romania,Partner,EUR
TXN-2025_02-00051,2025-02-26,PRD-6001,1,199.99,199.99,Ireland,Online,EUR
TXN-2025_02-00052,2025-02-22,PRD-7003,1,89.99,89.99,Switzerland,Retail,EUR
TXN-2025_02-00053,2025-02-05,PRD-4002,2,149.99,299.98,Poland,Retail,EUR
TXN-2025_02-00054,2025-02-03,PRD-3002,1,449.99,449.99,Sweden,Online,EUR
TXN-2025_02-00055,2025-02-02,PRD-1001,2,899.99,1799.98,Norway,Partner,EUR
TXN-2025_02-00056,2025-02-03,PRD-1001,2,899.99,1799.98,Ireland,Online,EUR
TXN-2025_02-00057,2025-02-09,PRD-1002,2,599.99,1199.98,Norway,Online,EUR
TXN-2025_02-00058,2025-02-19,PRD-1002,3,599.99,1799.97,Romania,Online,EUR
TXN-2025_02-00059,2025-02-19,PRD-1003,1,349.99,349.99,Austria,Online,EUR
TXN-2025_02-00060,2025-02-17,PRD-2001,2,1299.99,2599.98,Romania,Partner,EUR
TXN-2025_02-00061,2025-02-18,PRD-2001,2,1299.99,2599.98,Austria,Retail,EUR
TXN-2025_02-00062,2025-02-11,PRD-2002,3,1099.99,3299.97,Ireland,Online,EUR
TXN-2025_02-00063,2025-02-12,PRD-1001,2,899.99,1799.98,France,Retail,EUR
TXN-2025_02-00064,2025-02-03,PRD-1001,3,899.99,2699.97,Ireland,Retail,EUR
TXN-2025_02-00065,2025-02-18,PRD-4002,1,149.99,149.99,Hungary,Partner,EUR
TXN-2025_02-00066,2025-02-24,PRD-3002,2,449.99,899.98,Greece,Online,EUR
TXN-2025_02-00067,2025-02-06,PRD-2003,3,649.99,1949.97,Hungary,Partner,EUR
TXN-2025_02-00068,2025-02-07,PRD-4002,1,149.99,149.99,France,Online,EUR
TXN-2025_02-00069,2025-02-01,PRD-5004,2,19.99,39.98,Portugal,Retail,EUR
TXN-2025_02-00070,2025-02-06,PRD-2002,2,1099.99,2199.98,Hungary,Partner,EUR
TXN-2025_02-00071,2025-02-18,PRD-4002,2,149.99,299.98,Italy,Online,EUR
TXN-2025_02-00072,2025-02-13,PRD-7003,1,89.99,89.99,Germany,Online,EUR
TXN-2025_02-00073,2025-02-22,PRD-6001,1,199.99,199.99,Italy,Online,EUR
TXN-2025_02-00074,2025-02-19,PRD-2002,3,1099.99,3299.97,Hungary,Online,EUR
TXN-2025_02-00075,2025-02-07,PRD-4002,1,149.99,149.99,Czech Republic,Online,EUR
TXN-2025_02-00076,2025-02-19,PRD-1002,3,599.99,1799.97,Poland,Retail,EUR
TXN-2025_02-00077,2025-02-09,PRD-3002,1,449.99,449.99,Denmark,Online,EUR
TXN-2025_02-00078,2025-02-03,PRD-8002,1,129.99,129.99,Spain,Online,EUR
TXN-2025_02-00079,2025-02-23,PRD-3001,1,799.99,799.99,Portugal,Online,EUR
TXN-2025_02-00080,2025-02-12,PRD-7002,1,499.99,499.99,Austria,Online,EUR
TXN-2025_02-00081,2025-02-20,PRD-2002,1,1099.99,1099.99,Austria,Online,EUR
TXN-2025_02-00082,2025-02-24,PRD-8003,1,379.99,379.99,Romania,Retail,EUR
TXN-2025_02-00083,2025-02-18,PRD-4001,1,249.99,249.99,Finland,Online,EUR
TXN-2025_02-00084,2025-02-08,PRD-1001,2,899.99,1799.98,Austria,Partner,EUR
TXN-2025_02-00085,2025-02-09,PRD-4001,3,249.99,749.97,Hungary,Online,EUR
TXN-2025_02-00086,2025-02-13,PRD-1003,2,349.99,699.98,Denmark,Partner,EUR
TXN-2025_02-00087,2025-02-08,PRD-1001,1,899.99,899.99,Denmark,Online,EUR
TXN-2025_02-00088,2025-02-22,PRD-5004,1,19.99,19.99,Spain,Retail,EUR
TXN-2025_02-00089,2025-02-10,PRD-1003,1,349.99,349.99,Ireland,Retail,EUR
TXN-2025_02-00090,2025-02-17,PRD-5003,1,79.99,79.99,Croatia,Retail,EUR
TXN-2025_02-00091,2025-02-07,PRD-1003,1,349.99,349.99,France,Retail,EUR
TXN-2025_02-00092,2025-02-17,PRD-1002,2,599.99,1199.98,Switzerland,Partner,EUR
TXN-2025_02-00093,2025-02-23,PRD-8001,1,99.99,99.99,France,Retail,EUR
TXN-2025_02-00094,2025-02-18,PRD-2001,3,1299.99,3899.97,Romania,Retail,EUR
TXN-2025_02-00095,2025-02-24,PRD-4001,1,249.99,249.99,Italy,Partner,EUR
TXN-2025_02-00096,2025-02-02,PRD-4001,1,249.99,249.99,France,Retail,EUR
TXN-2025_02-00097,2025-02-03,PRD-3002,1,449.99,449.99,Finland,Online,EUR
TXN-2025_02-00098,2025-02-28,PRD-7001,1,69.99,69.99,Spain,Online,EUR
TXN-2025_02-00099,2025-02-19,PRD-4002,1,149.99,149.99,Romania,Partner,EUR
TXN-2025_02-00100,2025-02-01,PRD-2002,1,1099.99,1099.99,Spain,Online,EUR
TXN-2025_02-00101,2025-02-21,PRD-6001,2,199.99,399.98,Belgium,Retail,EUR
TXN-2025_02-00102,2025-02-21,PRD-1002,1,599.99,599.99,Finland,Online,EUR
TXN-2025_02-00103,2025-02-10,PRD-3002,3,449.99,1349.97,Poland,Online,EUR
TXN-2025_02-00104,2025-02-21,PRD-7003,1,89.99,89.99,Italy,Retail,EUR
TXN-2025_02-00105,2025-02-14,PRD-4002,1,149.99,149.99,Romania,Retail,EUR
TXN-2025_02-00106,2025-02-13,PRD-5004,2,19.99,39.98,Austria,Online,EUR
TXN-2025_02-00107,2025-02-09,PRD-4002,1,149.99,149.99,Sweden,Online,EUR
TXN-2025_02-00108,2025-02-06,PRD-6001,3,199.99,599.97,Ireland,Online,EUR
TXN-2025_02-00109,2025-02-06,PRD-7003,1,89.99,89.99,Finland,Retail,EUR
TXN-2025_02-00110,2025-02-19,PRD-1003,1,349.99,349.99,Germany,Online,EUR
TXN-2025_02-00111,2025-02-21,PRD-1002,1,599.99,599.99,Hungary,Retail,EUR
TXN-2025_02-00112,2025-02-10,PRD-3001,1,799.99,799.99,Czech Republic,Retail,EUR
TXN-2025_02-00113,2025-02-23,PRD-4003,3,399.99,1199.97,Netherlands,Partner,EUR
TXN-2025_02-00114,2025-02-03,PRD-1003,3,349.99,1049.97,Romania,Online,EUR
TXN-2025_02-00115,2025-02-18,PRD-1001,1,899.99,899.99,Portugal,Online,EUR
TXN-2025_02-00116,2025-02-21,PRD-2001,1,1299.99,1299.99,Hungary,Online,EUR
TXN-2025_02-00117,2025-02-19,PRD-8001,1,99.99,99.99,Italy,Online,EUR
TXN-2025_02-00118,2025-02-05,PRD-4003,1,399.99,399.99,Romania,Online,EUR
TXN-2025_02-00119,2025-02-25,PRD-2002,1,1099.99,1099.99,Poland,Retail,EUR
TXN-2025_02-00120,2025-02-11,PRD-1002,1,599.99,599.99,Denmark,Online,EUR
TXN-2025_02-00121,2025-02-10,PRD-2001,1,1299.99,1299.99,Sweden,Online,EUR
TXN-2025_02-00122,2025-02-17,PRD-1002,2,599.99,1199.98,Spain,Online,EUR
TXN-2025_02-00123,2025-02-04,PRD-1001,2,899.99,1799.98,Sweden,Partner,EUR
TXN-2025_02-00124,2025-02-26,PRD-7001,3,69.99,209.97,Greece,Online,EUR
TXN-2025_02-00125,2025-02-21,PRD-8003,3,379.99,1139.97,Portugal,Online,EUR
TXN-2025_02-00126,2025-02-18,PRD-1002,1,599.99,599.99,Netherlands,Online,EUR
TXN-2025_02-00127,2025-02-28,PRD-1001,2,899.99,1799.98,Switzerland,Retail,EUR
TXN-2025_02-00128,2025-02-18,PRD-2001,1,1299.99,1299.99,Hungary,Retail,EUR
TXN-2025_02-00129,2025-02-01,PRD-2003,1,649.99,649.99,Belgium,Online,EUR
TXN-2025_02-00130,2025-02-14,PRD-1002,1,599.99,599.99,Germany,Online,EUR
TXN-2025_02-00131,2025-02-08,PRD-2001,1,1299.99,1299.99,Spain,Online,EUR
TXN-2025_02-00132,2025-02-02,PRD-1002,3,599.99,1799.97,Finland,Retail,EUR
TXN-2025_02-00133,2025-02-19,PRD-5002,1,39.99,39.99,Poland,Online,EUR
TXN-2025_02-00134,2025-02-15,PRD-5001,2,59.99,119.98,Sweden,Partner,EUR
TXN-2025_02-00135,2025-02-28,PRD-4002,1,149.99,149.99,France,Online,EUR
TXN-2025_02-00136,2025-02-02,PRD-2002,2,1099.99,2199.98,Sweden,Online,EUR
TXN-2025_02-00137,2025-02-04,PRD-7001,3,69.99,209.97,Denmark,Online,EUR
TXN-2025_02-00138,2025-02-01,PRD-8001,1,99.99,99.99,Greece,Retail,EUR
TXN-2025_02-00139,2025-02-19,PRD-1002,1,599.99,599.99,Hungary,Retail,EUR
TXN-2025_02-00140,2025-02-21,PRD-1003,3,349.99,1049.97,Ireland,Partner,EUR
TXN-2025_02-00141,2025-02-10,PRD-3001,3,799.99,2399.97,Croatia,Online,EUR
TXN-2025_02-00142,2025-02-01,PRD-1001,2,899.99,1799.98,Croatia,Online,EUR
TXN-2025_02-00143,2025-02-20,PRD-2003,2,649.99,1299.98,Ireland,Retail,EUR
TXN-2025_02-00144,2025-02-22,PRD-4001,2,249.99,499.98,Norway,Online,EUR
TXN-2025_02-00145,2025-02-15,PRD-3001,1,799.99,799.99,Czech Republic,Retail,EUR
TXN-2025_02-00146,2025-02-04,PRD-2001,3,1299.99,3899.97,Austria,Online,EUR
TXN-2025_02-00147,2025-02-07,PRD-3002,3,449.99,1349.97,Portugal,Online,EUR
TXN-2025_02-00148,2025-02-07,PRD-7003,1,89.99,89.99,Austria,Online,EUR
TXN-2025_02-00149,2025-02-22,PRD-1002,2,599.99,1199.98,Romania,Retail,EUR
TXN-2025_02-00150,2025-02-25,PRD-4002,1,149.99,149.99,Croatia,Online,EUR
TXN-2025_02-00151,2025-02-18,PRD-1001,1,899.99,899.99,Germany,Retail,EUR
TXN-2025_02-00152,2025-02-13,PRD-1001,1,899.99,899.99,Czech Republic,Online,EUR
TXN-2025_02-00153,2025-02-10,PRD-3002,3,449.99,1349.97,Germany,Retail,EUR
TXN-2025_02-00154,2025-02-24,PRD-1001,2,899.99,1799.98,Germany,Online,EUR
TXN-2025_02-00155,2025-02-08,PRD-1001,1,899.99,899.99,Spain,Online,EUR
TXN-2025_02-00156,2025-02-27,PRD-1002,2,599.99,1199.98,Portugal,Partner,EUR
TXN-2025_02-00157,2025-02-10,PRD-3002,2,449.99,899.98,Switzerland,Online,EUR
TXN-2025_02-00158,2025-02-14,PRD-4003,2,399.99,799.98,Greece,Retail,EUR
TXN-2025_02-00159,2025-02-14,PRD-1002,1,599.99,599.99,Belgium,Retail,EUR
TXN-2025_02-00160,2025-02-27,PRD-4002,1,149.99,149.99,Norway,Online,EUR
TXN-2025_02-00161,2025-02-20,PRD-1002,1,599.99,599.99,Austria,Retail,EUR
TXN-2025_02-00162,2025-02-22,PRD-4001,2,249.99,499.98,Ireland,Partner,EUR
TXN-2025_02-00163,2025-02-11,PRD-2002,1,1099.99,1099.99,Ireland,Online,EUR
TXN-2025_02-00164,2025-02-06,PRD-4002,1,149.99,149.99,Romania,Retail,EUR
TXN-2025_02-00165,2025-02-21,PRD-8003,1,379.99,379.99,Switzerland,Retail,EUR
TXN-2025_02-00166,2025-02-01,PRD-7002,1,499.99,499.99,Italy,Online,EUR
TXN-2025_02-00167,2025-02-19,PRD-1001,1,899.99,899.99,Italy,Online,EUR
TXN-2025_02-00168,2025-02-07,PRD-6002,1,449.99,449.99,Portugal,Online,EUR
TXN-2025_02-00169,2025-02-24,PRD-1001,2,899.99,1799.98,Ireland,Retail,EUR
TXN-2025_02-00170,2025-02-18,PRD-7003,2,89.99,179.98,France,Retail,EUR
TXN-2025_02-00171,2025-02-03,PRD-1003,1,349.99,349.99,Denmark,Retail,EUR
TXN-2025_02-00172,2025-02-20,PRD-2002,2,1099.99,2199.98,Germany,Online,EUR
TXN-2025_02-00173,2025-02-11,PRD-1001,2,899.99,1799.98,Denmark,Online,EUR
TXN-2025_02-00174,2025-02-05,PRD-1001,1,899.99,899.99,Italy,Retail,EUR
TXN-2025_02-00175,2025-02-19,PRD-5001,2,59.99,119.98,Czech Republic,Online,EUR
TXN-2025_02-00176,2025-02-21,PRD-7003,1,89.99,89.99,Denmark,Retail,EUR
TXN-2025_02-00177,2025-02-24,PRD-4001,1,249.99,249.99,Norway,Retail,EUR
TXN-2025_02-00178,2025-02-24,PRD-5001,2,59.99,119.98,Poland,Online,EUR
TXN-2025_02-00179,2025-02-02,PRD-5002,2,39.99,79.98,Italy,Online,EUR
TXN-2025_02-00180,2025-02-22,PRD-1003,1,349.99,349.99,Austria,Online,EUR
TXN-2025_02-00181,2025-02-04,PRD-1001,1,899.99,899.99,Switzerland,Retail,EUR
TXN-2025_02-00182,2025-02-25,PRD-1001,1,899.99,899.99,Ireland,Partner,EUR
TXN-2025_02-00183,2025-02-10,PRD-2001,3,1299.99,3899.97,Ireland,Retail,EUR
TXN-2025_02-00184,2025-02-02,PRD-1003,2,349.99,699.98,Hungary,Online,EUR
TXN-2025_02-00185,2025-02-08,PRD-1001,3,899.99,2699.97,Germany,Online,EUR
TXN-2025_02-00186,2025-02-01,PRD-1002,2,599.99,1199.98,Romania,Retail,EUR
TXN-2025_02-00187,2025-02-27,PRD-1002,1,599.99,599.99,Norway,Online,EUR
TXN-2025_02-00188,2025-02-06,PRD-7001,1,69.99,69.99,Sweden,Retail,EUR
TXN-2025_02-00189,2025-02-11,PRD-1002,1,599.99,599.99,Ireland,Online,EUR
TXN-2025_02-00190,2025-02-27,PRD-3002,2,449.99,899.98,Hungary,Online,EUR
TXN-2025_02-00191,2025-02-28,PRD-4001,2,249.99,499.98,Denmark,Online,EUR
TXN-2025_02-00192,2025-02-10,PRD-3002,1,449.99,449.99,Sweden,Online,EUR
TXN-2025_02-00193,2025-02-13,PRD-1001,2,899.99,1799.98,Italy,Retail,EUR
TXN-2025_02-00194,2025-02-01,PRD-2001,1,1299.99,1299.99,Romania,Online,EUR
TXN-2025_02-00195,2025-02-02,PRD-1001,1,899.99,899.99,Romania,Partner,EUR
TXN-2025_02-00196,2025-02-03,PRD-2002,3,1099.99,3299.97,Switzerland,Retail,EUR
TXN-2025_02-00197,2025-02-09,PRD-1002,1,599.99,599.99,Greece,Online,EUR
TXN-2025_02-00198,2025-02-05,PRD-3002,1,449.99,449.99,Spain,Online,EUR
TXN-2025_02-00199,2025-02-10,PRD-4003,2,399.99,799.98,Croatia,Retail,EUR
TXN-2025_02-00200,2025-02-10,PRD-3002,1,449.99,449.99,Germany,Online,EUR
TXN-2025_02-00201,2025-02-12,PRD-2003,2,649.99,1299.98,Netherlands,Partner,EUR
TXN-2025_02-00202,2025-02-18,PRD-2002,1,1099.99,1099.99,Belgium,Retail,EUR
TXN-2025_02-00203,2025-02-26,PRD-6001,2,199.99,399.98,Finland,Online,EUR
TXN-2025_02-00204,2025-02-21,PRD-1002,2,599.99,1199.98,Greece,Retail,EUR
TXN-2025_02-00205,2025-02-21,PRD-5001,1,59.99,59.99,Croatia,Online,EUR
TXN-2025_02-00206,2025-02-01,PRD-5002,1,39.99,39.99,Czech Republic,Online,EUR
TXN-2025_02-00207,2025-02-03,PRD-2002,1,1099.99,1099.99,Norway,Partner,EUR
TXN-2025_02-00208,2025-02-05,PRD-1003,3,349.99,1049.97,Croatia,Online,EUR
TXN-2025_02-00209,2025-02-25,PRD-2003,3,649.99,1949.97,Ireland,Retail,EUR
TXN-2025_02-00210,2025-02-26,PRD-1001,2,899.99,1799.98,Austria,Partner,EUR
TXN-2025_02-00211,2025-02-17,PRD-1001,2,899.99,1799.98,Norway,Online,EUR
TXN-2025_02-00212,2025-02-08,PRD-1001,3,899.99,2699.97,Switzerland,Online,EUR
TXN-2025_02-00213,2025-02-17,PRD-1002,2,599.99,1199.98,Austria,Online,EUR
TXN-2025_02-00214,2025-02-09,PRD-3001,1,799.99,799.99,Romania,Online,EUR
TXN-2025_02-00215,2025-02-06,PRD-6001,2,199.99,399.98,Belgium,Online,EUR
TXN-2025_02-00216,2025-02-17,PRD-1003,2,349.99,699.98,Switzerland,Retail,EUR
TXN-2025_02-00217,2025-02-08,PRD-7002,1,499.99,499.99,Germany,Retail,EUR
TXN-2025_02-00218,2025-02-21,PRD-7003,1,89.99,89.99,Portugal,Retail,EUR
TXN-2025_02-00219,2025-02-07,PRD-7003,1,89.99,89.99,Netherlands,Online,EUR
TXN-2025_02-00220,2025-02-07,PRD-6001,2,199.99,399.98,Croatia,Retail,EUR
TXN-2025_02-00221,2025-02-15,PRD-2001,2,1299.99,2599.98,Czech Republic,Online,EUR
TXN-2025_02-00222,2025-02-07,PRD-1001,1,899.99,899.99,Denmark,Online,EUR
TXN-2025_02-00223,2025-02-22,PRD-3002,1,449.99,449.99,Netherlands,Online,EUR
TXN-2025_02-00224,2025-02-27,PRD-3002,1,449.99,449.99,Belgium,Online,EUR
TXN-2025_02-00225,2025-02-08,PRD-6001,1,199.99,199.99,Greece,Partner,EUR
TXN-2025_02-00226,2025-02-09,PRD-8003,1,379.99,379.99,Finland,Retail,EUR
TXN-2025_02-00227,2025-02-28,PRD-3001,3,799.99,2399.97,Austria,Retail,EUR
TXN-2025_02-00228,2025-02-15,PRD-2001,2,1299.99,2599.98,Norway,Retail,EUR
TXN-2025_02-00229,2025-02-02,PRD-1002,2,599.99,1199.98,Belgium,Retail,EUR
TXN-2025_02-00230,2025-02-07,PRD-1001,3,899.99,2699.97,Greece,Online,EUR
TXN-2025_02-00231,2025-02-15,PRD-3001,1,799.99,799.99,Austria,Online,EUR
TXN-2025_02-00232,2025-02-18,PRD-3002,3,449.99,1349.97,Hungary,Retail,EUR
TXN-2025_02-00233,2025-02-22,PRD-5004,1,19.99,19.99,Netherlands,Online,EUR
TXN-2025_02-00234,2025-02-18,PRD-3001,1,799.99,799.99,Spain,Partner,EUR
TXN-2025_02-00235,2025-02-10,PRD-7001,2,69.99,139.98,France,Online,EUR
TXN-2025_02-00236,2025-02-22,PRD-4002,1,149.99,149.99,Hungary,Online,EUR
TXN-2025_02-00237,2025-02-18,PRD-6001,1,199.99,199.99,Norway,Online,EUR
TXN-2025_02-00238,2025-02-01,PRD-1002,1,599.99,599.99,France,Retail,EUR
TXN-2025_02-00239,2025-02-07,PRD-6001,3,199.99,599.97,Belgium,Online,EUR
TXN-2025_02-00240,2025-02-03,PRD-4002,1,149.99,149.99,Austria,Retail,EUR
TXN-2025_02-00241,2025-02-14,PRD-1002,2,599.99,1199.98,Finland,Online,EUR
TXN-2025_02-00242,2025-02-12,PRD-1002,2,599.99,1199.98,Netherlands,Retail,EUR
TXN-2025_02-00243,2025-02-14,PRD-7002,2,499.99,999.98,Greece,Online,EUR
TXN-2025_02-00244,2025-02-04,PRD-1001,1,899.99,899.99,Netherlands,Online,EUR
TXN-2025_02-00245,2025-02-13,PRD-2003,1,649.99,649.99,Belgium,Online,EUR
TXN-2025_02-00246,2025-02-16,PRD-2001,2,1299.99,2599.98,Germany,Online,EUR
TXN-2025_02-00247,2025-02-16,PRD-4002,3,149.99,449.97,Croatia,Online,EUR
TXN-2025_02-00248,2025-02-22,PRD-6001,2,199.99,399.98,Denmark,Retail,EUR
TXN-2025_02-00249,2025-02-05,PRD-2001,3,1299.99,3899.97,Netherlands,Online,EUR
TXN-2025_02-00250,2025-02-20,PRD-2002,1,1099.99,1099.99,Czech Republic,Online,EUR
TXN-2025_02-00251,2025-02-25,PRD-8002,1,129.99,129.99,Ireland,Online,EUR
TXN-2025_02-00252,2025-02-06,PRD-5003,2,79.99,159.98,Finland,Online,EUR
TXN-2025_02-00253,2025-02-06,PRD-6002,2,449.99,899.98,Switzerland,Online,EUR
TXN-2025_02-00254,2025-02-18,PRD-2003,1,649.99,649.99,Greece,Online,EUR
TXN-2025_02-00255,2025-02-06,PRD-1003,1,349.99,349.99,Denmark,Online,EUR
TXN-2025_02-00256,2025-02-07,PRD-2002,2,1099.99,2199.98,Romania,Online,EUR
TXN-2025_02-00257,2025-02-24,PRD-5001,2,59.99,119.98,Belgium,Retail,EUR
TXN-2025_02-00258,2025-02-24,PRD-1001,1,899.99,899.99,Germany,Retail,EUR
TXN-2025_02-00259,2025-02-16,PRD-1003,3,349.99,1049.97,Denmark,Online,EUR
TXN-2025_02-00260,2025-02-09,PRD-1001,1,899.99,899.99,Finland,Online,EUR
TXN-2025_02-00261,2025-02-26,PRD-2003,2,649.99,1299.98,Finland,Online,EUR
TXN-2025_02-00262,2025-02-27,PRD-5004,2,19.99,39.98,Switzerland,Online,EUR
TXN-2025_02-00263,2025-02-13,PRD-1001,3,899.99,2699.97,Romania,Online,EUR
TXN-2025_02-00264,2025-02-12,PRD-4002,2,149.99,299.98,Ireland,Retail,EUR
TXN-2025_02-00265,2025-02-19,PRD-7002,1,499.99,499.99,Czech Republic,Online,EUR
TXN-2025_02-00266,2025-02-26,PRD-1003,2,349.99,699.98,Austria,Partner,EUR
TXN-2025_02-00267,2025-02-23,PRD-4003,1,399.99,399.99,Czech Republic,Online,EUR
TXN-2025_02-00268,2025-02-23,PRD-8001,3,99.99,299.97,Ireland,Retail,EUR
TXN-2025_02-00269,2025-02-01,PRD-8001,2,99.99,199.98,Croatia,Retail,EUR
TXN-2025_02-00270,2025-02-08,PRD-1003,2,349.99,699.98,Italy,Online,EUR
TXN-2025_02-00271,2025-02-04,PRD-1001,1,899.99,899.99,Portugal,Online,EUR
TXN-2025_02-00272,2025-02-21,PRD-1002,1,599.99,599.99,Belgium,Retail,EUR
TXN-2025_02-00273,2025-02-22,PRD-4003,3,399.99,1199.97,Switzerland,Partner,EUR
TXN-2025_02-00274,2025-02-19,PRD-5001,3,59.99,179.97,Poland,Online,EUR
TXN-2025_02-00275,2025-02-21,PRD-4002,1,149.99,149.99,Belgium,Online,EUR
TXN-2025_02-00276,2025-02-26,PRD-2001,2,1299.99,2599.98,Spain,Online,EUR
TXN-2025_02-00277,2025-02-05,PRD-1002,1,599.99,599.99,Spain,Online,EUR
TXN-2025_02-00278,2025-02-17,PRD-4001,2,249.99,499.98,Croatia,Partner,EUR
TXN-2025_02-00279,2025-02-03,PRD-3001,1,799.99,799.99,Netherlands,Retail,EUR
TXN-2025_02-00280,2025-02-19,PRD-5001,1,59.99,59.99,Sweden,Online,EUR
TXN-2025_02-00281,2025-02-01,PRD-2003,1,649.99,649.99,Germany,Online,EUR
TXN-2025_02-00282,2025-02-23,PRD-2001,3,1299.99,3899.97,Denmark,Online,EUR
TXN-2025_02-00283,2025-02-01,PRD-1003,1,349.99,349.99,Finland,Retail,EUR
TXN-2025_02-00284,2025-02-23,PRD-1002,1,599.99,599.99,Ireland,Partner,EUR
TXN-2025_02-00285,2025-02-20,PRD-1003,1,349.99,349.99,Portugal,Online,EUR
TXN-2025_02-00286,2025-02-09,PRD-1001,1,899.99,899.99,Belgium,Online,EUR
