Transaction_ID,Transaction_Date,Product_ID,Quantity,Unit_Price,Total_Amount,Country,Sales_Channel,Currency
TXN-2025_06-00046,2025-06-16,PRD-1002,2,599.99,1199.98,France,Retail,EUR
TXN-2025_06-00047,2025-06-03,PRD-6002,1,449.99,449.99,Sweden,Retail,EUR
TXN-2025_06-00048,2025-06-08,PRD-7002,1,499.99,499.99,France,Online,EUR
TXN-2025_06-00049,2025-06-16,PRD-2002,1,1099.99,1099.99,Denmark,Online,EUR
TXN-2025_06-00050,2025-06-29,PRD-2001,2,1299.99,2599.98,Switzerland,Online,EUR
TXN-2025_06-00051,2025-06-02,PRD-1003,1,349.99,349.99,Ireland,Retail,EUR
TXN-2025_06-00052,2025-06-13,PRD-6001,1,199.99,199.99,Hungary,Online,EUR
TXN-2025_06-00053,2025-06-19,PRD-4003,1,399.99,399.99,Norway,Retail,EUR
TXN-2025_06-00054,2025-06-24,PRD-6002,2,449.99,899.98,Hungary,Online,EUR
TXN-2025_06-00055,2025-06-16,PRD-1001,1,899.99,899.99,Czech Republic,Online,EUR
TXN-2025_06-00056,2025-06-19,PRD-2003,3,649.99,1949.97,Sweden,Online,EUR
TXN-2025_06-00057,2025-06-08,PRD-4002,3,149.99,449.97,Finland,Online,EUR
TXN-2025_06-00058,2025-06-23,PRD-6002,1,449.99,449.99,Croatia,Online,EUR
TXN-2025_06-00059,2025-06-02,PRD-2002,1,1099.99,1099.99,Italy,Online,EUR
TXN-2025_06-00060,2025-06-01,PRD-2001,2,1299.99,2599.98,Spain,Online,EUR
TXN-2025_06-00061,2025-06-17,PRD-7001,3,69.99,209.97,Croatia,Retail,EUR
TXN-2025_06-00062,2025-06-18,PRD-1001,1,899.99,899.99,Germany,Online,EUR
TXN-2025_06-00063,2025-06-07,PRD-2003,2,649.99,1299.98,Finland,Online,EUR
TXN-2025_06-00064,2025-06-09,PRD-2003,1,649.99,649.99,Spain,Online,EUR
TXN-2025_06-00065,2025-06-23,PRD-1002,1,599.99,599.99,Greece,Online,EUR
TXN-2025_06-00066,2025-06-03,PRD-2002,1,1099.99,1099.99,Czech Republic,Online,EUR
TXN-2025_06-00067,2025-06-24,PRD-5001,2,59.99,119.98,Netherlands,Online,EUR
TXN-2025_06-00068,2025-06-24,PRD-2001,1,1299.99,1299.99,Croatia,Online,EUR
TXN-2025_06-00069,2025-06-25,PRD-2001,3,1299.99,3899.97,France,Online,EUR
TXN-2025_06-00070,2025-06-11,PRD-5003,3,79.99,239.97,Netherlands,Retail,EUR
TXN-2025_06-00071,2025-06-28,PRD-8002,1,129.99,129.99,Finland,Retail,EUR
TXN-2025_06-00072,2025-06-16,PRD-5002,1,39.99,39.99,Hungary,Online,EUR
TXN-2025_06-00073,2025-06-29,PRD-6001,2,199.99,399.98,Romania,Online,EUR
TXN-2025_06-00074,2025-06-09,PRD-7002,2,499.99,999.98,Greece,Online,EUR
TXN-2025_06-00075,2025-06-12,PRD-5003,1,79.99,79.99,Belgium,Online,EUR
TXN-2025_06-00076,2025-06-14,PRD-8002,1,129.99,129.99,Sweden,Online,EUR
TXN-2025_06-00077,2025-06-25,PRD-5001,2,59.99,119.98,Norway,Online,EUR
TXN-2025_06-00078,2025-06-04,PRD-4002,1,149.99,149.99,Croatia,Retail,EUR
TXN-2025_06-00079,2025-06-26,PRD-4003,1,399.99,399.99,Denmark,Online,EUR
TXN-2025_06-00080,2025-06-04,PRD-7001,1,69.99,69.99,Ireland,Retail,EUR
TXN-2025_06-00081,2025-06-11,PRD-4003,1,399.99,399.99,Denmark,Retail,EUR
TXN-2025_06-00082,2025-06-02,PRD-5002,1,39.99,39.99,Italy,Retail,EUR
TXN-2025_06-00083,2025-06-24,PRD-1002,1,599.99,599.99,Greece,Partner,EUR
TXN-2025_06-00084,2025-06-18,PRD-7001,2,69.99,139.98,Poland,Online,EUR
TXN-2025_06-00085,2025-06-03,PRD-2003,1,649.99,649.99,Spain,Online,EUR
TXN-2025_06-00086,2025-06-25,PRD-1002,1,599.99,599.99,Spain,Retail,EUR
TXN-2025_06-00087,2025-06-02,PRD-5003,1,79.99,79.99,Denmark,Online,EUR
TXN-2025_06-00088,2025-06-01,PRD-2001,1,1299.99,1299.99,Finland,Partner,EUR
TXN-2025_06-00089,2025-06-05,PRD-1002,1,599.99,599.99,Spain,Online,EUR
TXN-2025_06-00090,2025-06-07,PRD-1003,1,349.99,349.99,Denmark,Online,EUR
TXN-2025_06-00091,2025-06-20,PRD-1001,1,899.99,899.99,Austria,Retail,EUR
TXN-2025_06-00092,2025-06-04,PRD-1001,1,899.99,899.99,Romania,Online,EUR
TXN-2025_06-00093,2025-06-27,PRD-4001,2,249.99,499.98,Greece,Online,EUR
TXN-2025_06-00094,2025-06-03,PRD-6001,1,199.99,199.99,Italy,Partner,EUR
TXN-2025_06-00095,2025-06-06,PRD-2003,1,649.99,649.99,Portugal,Online,EUR
TXN-2025_06-00096,2025-06-12,PRD-4002,2,149.99,299.98,Italy,Online,EUR
TXN-2025_06-00097,2025-06-29,PRD-5003,2,79.99,159.98,France,Online,EUR
TXN-2025_06-00098,2025-06-16,PRD-2001,3,1299.99,3899.97,France,Online,EUR
TXN-2025_06-00099,2025-06-08,PRD-4002,3,149.99,449.97,Spain,Online,EUR
TXN-2025_06-00100,2025-06-11,PRD-2001,2,1299.99,2599.98,Italy,Online,EUR
TXN-2025_06-00101,2025-06-13,PRD-4002,1,149.99,149.99,Austria,Online,EUR
TXN-2025_06-00102,2025-06-14,PRD-1002,3,599.99,1799.97,Croatia,Partner,EUR
TXN-2025_06-00103,2025-06-27,PRD-8001,1,99.99,99.99,Austria,Retail,EUR
TXN-2025_06-00104,2025-06-18,PRD-1001,1,899.99,899.99,Ireland,Retail,EUR
TXN-2025_06-00105,2025-06-22,PRD-3001,1,799.99,799.99,Hungary,Online,EUR
TXN-2025_06-00106,2025-06-08,PRD-1003,2,349.99,699.98,Denmark,Online,EUR
TXN-2025_06-00107,2025-06-01,PRD-4001,3,249.99,749.97,Sweden,Retail,EUR
TXN-2025_06-00108,2025-06-04,PRD-2002,2,1099.99,2199.98,Denmark,Retail,EUR
TXN-2025_06-00109,2025-06-17,PRD-2001,1,1299.99,1299.99,Romania,Online,EUR
TXN-2025_06-00110,2025-06-30,PRD-1003,2,349.99,699.98,Sweden,Online,EUR
TXN-2025_06-00111,2025-06-20,PRD-1002,1,599.99,599.99,Greece,Online,EUR
TXN-2025_06-00112,2025-06-30,PRD-5003,1,79.99,79.99,Romania,Online,EUR
TXN-2025_06-00113,2025-06-27,PRD-1003,2,349.99,699.98,Finland,Retail,EUR
TXN-2025_06-00114,2025-06-25,PRD-5002,2,39.99,79.98,Ireland,Online,EUR
TXN-2025_06-00115,2025-06-22,PRD-3001,1,799.99,799.99,Spain,Online,EUR
TXN-2025_06-00116,2025-06-06,PRD-1001,2,899.99,1799.98,Spain,Retail,EUR
TXN-2025_06-00117,2025-06-05,PRD-1002,1,599.99,599.99,Norway,Online,EUR
TXN-2025_06-00118,2025-06-14,PRD-6002,1,449.99,449.99,Italy,Retail,EUR
TXN-2025_06-00119,2025-06-19,PRD-4001,2,249.99,499.98,Portugal,Partner,EUR
TXN-2025_06-00120,2025-06-14,PRD-1002,1,599.99,599.99,Netherlands,Online,EUR
TXN-2025_06-00121,2025-06-02,PRD-4003,1,399.99,399.99,Austria,Retail,EUR
TXN-2025_06-00122,2025-06-09,PRD-5004,1,19.99,19.99,Austria,Online,EUR
TXN-2025_06-00123,2025-06-25,PRD-2001,2,1299.99,2599.98,Romania,Online,EUR
TXN-2025_06-00124,2025-06-07,PRD-3002,1,449.99,449.99,Ireland,Retail,EUR
TXN-2025_06-00125,2025-06-18,PRD-1003,1,349.99,349.99,Germany,Retail,EUR
TXN-2025_06-00126,2025-06-20,PRD-1001,3,899.99,2699.97,Greece,Retail,EUR
TXN-2025_06-00127,2025-06-11,PRD-2002,1,1099.99,1099.99,Romania,Retail,EUR
TXN-2025_06-00128,2025-06-08,PRD-5002,2,39.99,79.98,Sweden,Online,EUR
TXN-2025_06-00129,2025-06-26,PRD-2003,1,649.99,649.99,Czech Republic,Retail,EUR
TXN-2025_06-00130,2025-06-22,PRD-2002,1,1099.99,1099.99,Hungary,Retail,EUR
TXN-2025_06-00131,2025-06-21,PRD-2001,1,1299.99,1299.99,Netherlands,Online,EUR
TXN-2025_06-00132,2025-06-27,PRD-2003,1,649.99,649.99,Italy,Partner,EUR
TXN-2025_06-00133,2025-06-10,PRD-2001,1,1299.99,1299.99,Czech Republic,Online,EUR
TXN-2025_06-00134,2025-06-18,PRD-4001,1,249.99,249.99,Hungary,Retail,EUR
TXN-2025_06-00135,2025-06-17,PRD-1001,1,899.99,899.99,Romania,Retail,EUR
TXN-2025_06-00136,2025-06-17,PRD-5003,2,79.99,159.98,Norway,Online,EUR
TXN-2025_06-00137,2025-06-01,PRD-1002,1,599.99,599.99,Portugal,Online,EUR
TXN-2025_06-00138,2025-06-27,PRD-4002,1,149.99,149.99,Czech Republic,Online,EUR
TXN-2025_06-00139,2025-06-22,PRD-2003,1,649.99,649.99,Netherlands,Online,EUR
TXN-2025_06-00140,2025-06-04,PRD-5002,1,39.99,39.99,Ireland,Online,EUR
TXN-2025_06-00141,2025-06-11,PRD-5004,1,19.99,19.99,Czech Republic,Online,EUR
TXN-2025_06-00142,2025-06-09,PRD-1002,1,599.99,599.99,Denmark,Online,EUR
TXN-2025_06-00143,2025-06-09,PRD-4002,2,149.99,299.98,Austria,Online,EUR
TXN-2025_06-00144,2025-06-03,PRD-1002,1,599.99,599.99,Italy,Online,EUR
TXN-2025_06-00145,2025-06-06,PRD-1002,1,599.99,599.99,Norway,Online,EUR
TXN-2025_06-00146,2025-06-06,PRD-7002,1,499.99,499.99,Switzerland,Retail,EUR
TXN-2025_06-00147,2025-06-10,PRD-1002,1,599.99,599.99,Greece,Retail,EUR
TXN-2025_06-00148,2025-06-10,PRD-1003,1,349.99,349.99,Belgium,Online,EUR
TXN-2025_06-00149,2025-06-17,PRD-1002,1,599.99,599.99,Poland,Online,EUR
TXN-2025_06-00150,2025-06-15,PRD-2003,1,649.99,649.99,Croatia,Partner,EUR
TXN-2025_06-00151,2025-06-25,PRD-7001,1,69.99,69.99,Portugal,Online,EUR
TXN-2025_06-00152,2025-06-04,PRD-1003,2,349.99,699.98,Hungary,Retail,EUR
TXN-2025_06-00153,2025-06-22,PRD-3002,1,449.99,449.99,Spain,Online,EUR
TXN-2025_06-00154,2025-06-10,PRD-2002,1,1099.99,1099.99,Italy,Online,EUR
TXN-2025_06-00155,2025-06-28,PRD-2001,2,1299.99,2599.98,France,Retail,EUR
TXN-2025_06-00156,2025-06-08,PRD-4001,3,249.99,749.97,Norway,Partner,EUR
TXN-2025_06-00157,2025-06-01,PRD-3002,1,449.99,449.99,Romania,Partner,EUR
TXN-2025_06-00158,2025-06-24,PRD-2001,1,1299.99,1299.99,Greece,Retail,EUR
TXN-2025_06-00159,2025-06-22,PRD-6001,2,199.99,399.98,Switzerland,Online,EUR
TXN-2025_06-00160,2025-06-17,PRD-1001,3,899.99,2699.97,Ireland,Online,EUR
TXN-2025_06-00161,2025-06-12,PRD-1001,2,899.99,1799.98,Sweden,Online,EUR
TXN-2025_06-00162,2025-06-12,PRD-8003,1,379.99,379.99,Ireland,Online,EUR
TXN-2025_06-00163,2025-06-25,PRD-5001,1,59.99,59.99,Poland,Partner,EUR
TXN-2025_06-00164,2025-06-13,PRD-5003,1,79.99,79.99,Czech Republic,Online,EUR
TXN-2025_06-00165,2025-06-25,PRD-4001,1,249.99,249.99,Germany,Online,EUR
TXN-2025_06-00166,2025-06-26,PRD-2002,2,1099.99,2199.98,Italy,Online,EUR
TXN-2025_06-00167,2025-06-14,PRD-4002,2,149.99,299.98,Portugal,Online,EUR
TXN-2025_06-00168,2025-06-08,PRD-1001,1,899.99,899.99,France,Online,EUR
TXN-2025_06-00169,2025-06-14,PRD-5002,3,39.99,119.97,Czech Republic,Online,EUR
TXN-2025_06-00170,2025-06-07,PRD-3002,1,449.99,449.99,Austria,Online,EUR
TXN-2025_06-00171,2025-06-17,PRD-7003,3,89.99,269.97,Switzerland,Retail,EUR
TXN-2025_06-00172,2025-06-11,PRD-4002,2,149.99,299.98,Belgium,Retail,EUR
TXN-2025_06-00173,2025-06-01,PRD-1002,1,599.99,599.99,Czech Republic,Online,EUR
TXN-2025_06-00174,2025-06-08,PRD-2003,3,649.99,1949.97,Ireland,Retail,EUR
TXN-2025_06-00175,2025-06-13,PRD-1001,2,899.99,1799.98,Spain,Retail,EUR
TXN-2025_06-00176,2025-06-26,PRD-5001,1,59.99,59.99,Hungary,Online,EUR
TXN-2025_06-00177,2025-06-24,PRD-3001,2,799.99,1599.98,Switzerland,Online,EUR
TXN-2025_06-00178,2025-06-17,PRD-2001,2,1299.99,2599.98,Austria,Retail,EUR
TXN-2025_06-00179,2025-06-24,PRD-8001,1,99.99,99.99,Italy,Online,EUR
TXN-2025_06-00180,2025-06-24,PRD-7003,1,89.99,89.99,Austria,Online,EUR
TXN-2025_06-00181,2025-06-12,PRD-7003,1,89.99,89.99,Switzerland,Online,EUR
TXN-2025_06-00182,2025-06-26,PRD-1003,1,349.99,349.99,Sweden,Retail,EUR
TXN-2025_06-00183,2025-06-16,PRD-5001,2,59.99,119.98,Spain,Retail,EUR
TXN-2025_06-00184,2025-06-10,PRD-7003,2,89.99,179.98,Norway,Partner,EUR
TXN-2025_06-00185,2025-06-29,PRD-4001,2,249.99,499.98,Switzerland,Online,EUR
TXN-2025_06-00186,2025-06-16,PRD-1002,3,599.99,1799.97,Belgium,Online,EUR
TXN-2025_06-00187,2025-06-30,PRD-5004,1,19.99,19.99,France,Retail,EUR
TXN-2025_06-00188,2025-06-28,PRD-6002,1,449.99,449.99,Switzerland,Online,EUR
TXN-2025_06-00189,2025-06-03,PRD-4003,2,399.99,799.98,Italy,Online,EUR
TXN-2025_06-00190,2025-06-01,PRD-1003,3,349.99,1049.97,Norway,Online,EUR
TXN-2025_06-00191,2025-06-19,PRD-1002,1,599.99,599.99,Romania,Online,EUR
TXN-2025_06-00192,2025-06-24,PRD-4002,2,149.99,299.98,Germany,Retail,EUR
TXN-2025_06-00193,2025-06-30,PRD-3001,1,799.99,799.99,Hungary,Retail,EUR
TXN-2025_06-00194,2025-06-08,PRD-4002,1,149.99,149.99,Belgium,Online,EUR
TXN-2025_06-00195,2025-06-16,PRD-1001,1,899.99,899.99,France,Retail,EUR
TXN-2025_06-00196,2025-06-28,PRD-1002,3,599.99,1799.97,Poland,Retail,EUR
TXN-2025_06-00197,2025-06-15,PRD-2001,1,1299.99,1299.99,Poland,Partner,EUR
TXN-2025_06-00198,2025-06-07,PRD-1003,1,349.99,349.99,France,Partner,EUR
TXN-2025_06-00199,2025-06-02,PRD-4001,3,249.99,749.97,Portugal,Online,EUR
TXN-2025_06-00200,2025-06-13,PRD-2001,1,1299.99,1299.99,Ireland,Partner,EUR
TXN-2025_06-00201,2025-06-05,PRD-4003,1,399.99,399.99,Czech Republic,Online,EUR
TXN-2025_06-00202,2025-06-10,PRD-5002,2,39.99,79.98,Germany,Online,EUR
TXN-2025_06-00203,2025-06-08,PRD-1002,2,599.99,1199.98,Belgium,Online,EUR
TXN-2025_06-00204,2025-06-13,PRD-7001,1,69.99,69.99,Germany,Online,EUR
TXN-2025_06-00205,2025-06-19,PRD-5003,1,79.99,79.99,Italy,Retail,EUR
TXN-2025_06-00206,2025-06-06,PRD-4002,2,149.99,299.98,Sweden,Retail,EUR
TXN-2025_06-00207,2025-06-18,PRD-7001,2,69.99,139.98,Croatia,Retail,EUR
TXN-2025_06-00208,2025-06-08,PRD-1003,2,349.99,699.98,Sweden,Partner,EUR
TXN-2025_06-00209,2025-06-09,PRD-2002,2,1099.99,2199.98,Romania,Online,EUR
TXN-2025_06-00210,2025-06-17,PRD-1001,3,899.99,2699.97,Netherlands,Online,EUR
TXN-2025_06-00211,2025-06-04,PRD-2003,2,649.99,1299.98,Czech Republic,Retail,EUR
TXN-2025_06-00212,2025-06-22,PRD-3001,1,799.99,799.99,Croatia,Partner,EUR
TXN-2025_06-00213,2025-06-30,PRD-4001,2,249.99,499.98,Greece,Partner,EUR
TXN-2025_06-00214,2025-06-18,PRD-1001,2,899.99,1799.98,Denmark,Online,EUR
TXN-2025_06-00215,2025-06-06,PRD-1001,1,899.99,899.99,Poland,Retail,EUR
TXN-2025_06-00216,2025-06-11,PRD-2002,2,1099.99,2199.98,Netherlands,Retail,EUR
TXN-2025_06-00217,2025-06-23,PRD-1002,1,599.99,599.99,Hungary,Online,EUR
TXN-2025_06-00218,2025-06-22,PRD-5002,2,39.99,79.98,France,Retail,EUR
TXN-2025_06-00219,2025-06-10,PRD-4002,1,149.99,149.99,Spain,Online,EUR
TXN-2025_06-00220,2025-06-26,PRD-2001,1,1299.99,1299.99,Czech Republic,Online,EUR
TXN-2025_06-00221,2025-06-11,PRD-1001,1,899.99,899.99,Denmark,Partner,EUR
TXN-2025_06-00222,2025-06-08,PRD-1002,2,599.99,1199.98,Romania,Retail,EUR
TXN-2025_06-00223,2025-06-21,PRD-4003,1,399.99,399.99,Italy,Retail,EUR
TXN-2025_06-00224,2025-06-03,PRD-8003,1,379.99,379.99,Czech Republic,Retail,EUR
TXN-2025_06-00225,2025-06-02,PRD-2001,2,1299.99,2599.98,Spain,Online,EUR
TXN-2025_06-00226,2025-06-18,PRD-5003,1,79.99,79.99,Spain,Online,EUR
TXN-2025_06-00227,2025-06-02,PRD-6001,1,199.99,199.99,Romania,Online,EUR
TXN-2025_06-00228,2025-06-26,PRD-1001,2,899.99,1799.98,Switzerland,Retail,EUR
TXN-2025_06-00229,2025-06-12,PRD-7001,1,69.99,69.99,Sweden,Partner,EUR
TXN-2025_06-00230,2025-06-05,PRD-2003,1,649.99,649.99,France,Retail,EUR
TXN-2025_06-00231,2025-06-26,PRD-8001,2,99.99,199.98,Czech Republic,Partner,EUR
TXN-2025_06-00232,2025-06-04,PRD-3002,1,449.99,449.99,Switzerland,Retail,EUR
TXN-2025_06-00233,2025-06-16,PRD-1003,1,349.99,349.99,Hungary,Retail,EUR
TXN-2025_06-00234,2025-06-14,PRD-8001,3,99.99,299.97,Finland,Retail,EUR
TXN-2025_06-00235,2025-06-02,PRD-1003,1,349.99,349.99,Austria,Retail,EUR
TXN-2025_06-00236,2025-06-21,PRD-6002,1,449.99,449.99,Switzerland,Online,EUR
TXN-2025_06-00237,2025-06-07,PRD-1002,2,599.99,1199.98,Hungary,Online,EUR
TXN-2025_06-00238,2025-06-21,PRD-4002,2,149.99,299.98,Sweden,Online,EUR
TXN-2025_06-00239,2025-06-11,PRD-2002,1,1099.99,1099.99,Finland,Partner,EUR
TXN-2025_06-00240,2025-06-24,PRD-8001,1,99.99,99.99,Spain,Partner,EUR
TXN-2025_06-00241,2025-06-12,PRD-1002,1,599.99,599.99,Norway,Online,EUR
TXN-2025_06-00242,2025-06-22,PRD-2002,1,1099.99,1099.99,Poland,Partner,EUR
TXN-2025_06-00243,2025-06-29,PRD-4002,1,149.99,149.99,Switzerland,Online,EUR
TXN-2025_06-00244,2025-06-25,PRD-8001,1,99.99,99.99,Ireland,Online,EUR
TXN-2025_06-00245,2025-06-26,PRD-2001,3,1299.99,3899.97,Finland,Retail,EUR
TXN-2025_06-00246,2025-06-05,PRD-2002,1,1099.99,1099.99,Portugal,Online,EUR
TXN-2025_06-00247,2025-06-24,PRD-2003,1,649.99,649.99,France,Online,EUR
TXN-2025_06-00248,2025-06-16,PRD-1003,1,349.99,349.99,Belgium,Online,EUR
TXN-2025_06-00249,2025-06-30,PRD-5004,1,19.99,19.99,Switzerland,Online,EUR
TXN-2025_06-00250,2025-06-22,PRD-1001,2,899.99,1799.98,Greece,Retail,EUR
TXN-2025_06-00251,2025-06-07,PRD-4003,1,399.99,399.99,Sweden,Online,EUR
TXN-2025_06-00252,2025-06-28,PRD-3002,2,449.99,899.98,Greece,Retail,EUR
TXN-2025_06-00253,2025-06-08,PRD-1003,3,349.99,1049.97,Romania,Retail,EUR
TXN-2025_06-00254,2025-06-04,PRD-3001,1,799.99,799.99,Czech Republic,Online,EUR
TXN-2025_06-00255,2025-06-04,PRD-5004,1,19.99,19.99,Germany,Retail,EUR
TXN-2025_06-00256,2025-06-27,PRD-2003,1,649.99,649.99,France,Partner,EUR
TXN-2025_06-00257,2025-06-06,PRD-1002,1,599.99,599.99,Netherlands,Online,EUR
TXN-2025_06-00258,2025-06-02,PRD-1001,1,899.99,899.99,France,Retail,EUR
TXN-2025_06-00259,2025-06-09,PRD-5002,1,39.99,39.99,Greece,Retail,EUR
TXN-2025_06-00260,2025-06-28,PRD-2001,2,1299.99,2599.98,Poland,Online,EUR
TXN-2025_06-00261,2025-06-08,PRD-7002,2,499.99,999.98,Switzerland,Online,EUR
TXN-2025_06-00262,2025-06-18,PRD-4001,1,249.99,249.99,Croatia,Online,EUR
TXN-2025_06-00263,2025-06-28,PRD-2003,3,649.99,1949.97,France,Retail,EUR
TXN-2025_06-00264,2025-06-12,PRD-3002,1,449.99,449.99,Ireland,Online,EUR
TXN-2025_06-00265,2025-06-16,PRD-2003,2,649.99,1299.98,Norway,Online,EUR
TXN-2025_06-00266,2025-06-30,PRD-7001,1,69.99,69.99,Italy,Online,EUR
TXN-2025_06-00267,2025-06-01,PRD-2003,1,649.99,649.99,Ireland,Online,EUR
TXN-2025_06-00268,2025-06-26,PRD-1001,1,899.99,899.99,Hungary,Retail,EUR
TXN-2025_06-00269,2025-06-20,PRD-4001,1,249.99,249.99,Czech Republic,Retail,EUR
TXN-2025_06-00270,2025-06-30,PRD-4002,1,149.99,149.99,Netherlands,Online,EUR
TXN-2025_06-00271,2025-06-27,PRD-5002,3,39.99,119.97,Portugal,Online,EUR
TXN-2025_06-00272,2025-06-04,PRD-7002,1,499.99,499.99,Belgium,Retail,EUR
TXN-2025_06-00273,2025-06-14,PRD-2003,1,649.99,649.99,Portugal,Retail,EUR
TXN-2025_06-00274,2025-06-18,PRD-2001,2,1299.99,2599.98,Italy,Partner,EUR
TXN-2025_06-00275,2025-06-05,PRD-3001,2,799.99,1599.98,Poland,Online,EUR
TXN-2025_06-00276,2025-06-28,PRD-7001,2,69.99,139.98,Norway,Retail,EUR
TXN-2025_06-00277,2025-06-03,PRD-8001,1,99.99,99.99,Sweden,Online,EUR
TXN-2025_06-00278,2025-06-19,PRD-8001,1,99.99,99.99,Hungary,Retail,EUR
TXN-2025_06-00279,2025-06-12,PRD-1003,1,349.99,349.99,Spain,Online,EUR
TXN-2025_06-00280,2025-06-26,PRD-3001,1,799.99,799.99,Portugal,Retail,EUR
TXN-2025_06-00281,2025-06-28,PRD-1003,2,349.99,699.98,Netherlands,Online,EUR
TXN-2025_06-00282,2025-06-19,PRD-2001,1,1299.99,1299.99,Italy,Online,EUR
TXN-2025_06-00283,2025-06-20,PRD-1001,1,899.99,899.99,Norway,Online,EUR
TXN-2025_06-00284,2025-06-11,PRD-1002,3,599.99,1799.97,Czech Republic,Online,EUR
TXN-2025_06-00285,2025-06-21,PRD-2002,2,1099.99,2199.98,France,Online,EUR
TXN-2025_06-00286,2025-06-20,PRD-2001,1,1299.99,1299.99,France,Online,EUR
