Transaction_ID,Transaction_Date,Product_ID,Quantity,Unit_Price,Total_Amount,Country,Sales_Channel,Currency
TXN-2025_11-00064,2025-11-30,PRD-5002,1,39.99,39.99,Netherlands,Partner,EUR
TXN-2025_11-00065,2025-11-04,PRD-7001,2,69.99,139.98,Czech Republic,Online,EUR
TXN-2025_11-00066,2025-11-10,PRD-2001,1,1299.99,1299.99,Czech Republic,Partner,EUR
TXN-2025_11-00067,2025-11-10,PRD-1003,1,349.99,349.99,Ireland,Retail,EUR
TXN-2025_11-00068,2025-11-24,PRD-1003,2,349.99,699.98,Poland,Online,EUR
TXN-2025_11-00069,2025-11-07,PRD-3002,2,449.99,899.98,Switzerland,Partner,EUR
TXN-2025_11-00070,2025-11-06,PRD-1001,1,899.99,899.99,Greece,Online,EUR
TXN-2025_11-00071,2025-11-26,PRD-4001,1,249.99,249.99,Greece,Online,EUR
TXN-2025_11-00072,2025-11-22,PRD-7002,1,499.99,499.99,Poland,Partner,EUR
TXN-2025_11-00073,2025-11-29,PRD-3001,1,799.99,799.99,Romania,Online,EUR
TXN-2025_11-00074,2025-11-12,PRD-2002,1,1099.99,1099.99,Romania,Online,EUR
TXN-2025_11-00075,2025-11-10,PRD-1001,2,899.99,1799.98,Hungary,Online,EUR
TXN-2025_11-00076,2025-11-25,PRD-3002,1,449.99,449.99,Sweden,Online,EUR
TXN-2025_11-00077,2025-11-12,PRD-1002,1,599.99,599.99,Netherlands,Online,EUR
TXN-2025_11-00078,2025-11-13,PRD-2003,1,649.99,649.99,Ireland,Online,EUR
TXN-2025_11-00079,2025-11-15,PRD-2001,2,1299.99,2599.98,Czech Republic,Retail,EUR
TXN-2025_11-00080,2025-11-28,PRD-1003,1,349.99,349.99,Greece,Partner,EUR
TXN-2025_11-00081,2025-11-30,PRD-7003,1,89.99,89.99,Austria,Online,EUR
TXN-2025_11-00082,2025-11-30,PRD-5003,1,79.99,79.99,Italy,Partner,EUR
TXN-2025_11-00083,2025-11-21,PRD-1001,2,899.99,1799.98,Norway,Partner,EUR
TXN-2025_11-00084,2025-11-13,PRD-2001,1,1299.99,1299.99,Norway,Retail,EUR
TXN-2025_11-00085,2025-11-19,PRD-4003,1,399.99,399.99,Hungary,Online,EUR
TXN-2025_11-00086,2025-11-16,PRD-5004,3,19.99,59.97,Poland,Partner,EUR
TXN-2025_11-00087,2025-11-11,PRD-3001,1,799.99,799.99,Greece,Online,EUR
TXN-2025_11-00088,2025-11-01,PRD-7001,3,69.99,209.97,Sweden,Online,EUR
TXN-2025_11-00089,2025-11-18,PRD-2001,1,1299.99,1299.99,France,Retail,EUR
TXN-2025_11-00090,2025-11-07,PRD-1001,1,899.99,899.99,Austria,Partner,EUR
TXN-2025_11-00091,2025-11-12,PRD-7003,1,89.99,89.99,Finland,Retail,EUR
TXN-2025_11-00092,2025-11-18,PRD-2002,1,1099.99,1099.99,Germany,Online,EUR
TXN-2025_11-00093,2025-11-12,PRD-1001,2,899.99,1799.98,Portugal,Partner,EUR
TXN-2025_11-00094,2025-11-09,PRD-5001,1,59.99,59.99,Romania,Retail,EUR
TXN-2025_11-00095,2025-11-17,PRD-1003,1,349.99,349.99,Austria,Partner,EUR
TXN-2025_11-00096,2025-11-04,PRD-1001,1,899.99,899.99,Denmark,Retail,EUR
TXN-2025_11-00097,2025-11-24,PRD-6001,2,199.99,399.98,Hungary,Online,EUR
TXN-2025_11-00098,2025-11-29,PRD-1003,2,349.99,699.98,Greece,Online,EUR
TXN-2025_11-00099,2025-11-27,PRD-3002,3,449.99,1349.97,Sweden,Retail,EUR
TXN-2025_11-00100,2025-11-28,PRD-4001,1,249.99,249.99,Hungary,Online,EUR
TXN-2025_11-00101,2025-11-24,PRD-7003,2,89.99,179.98,Portugal,Online,EUR
TXN-2025_11-00102,2025-11-29,PRD-2002,1,1099.99,1099.99,Netherlands,Online,EUR
TXN-2025_11-00103,2025-11-04,PRD-3001,1,799.99,799.99,Germany,Online,EUR
TXN-2025_11-00104,2025-11-28,PRD-2001,2,1299.99,2599.98,Germany,Partner,EUR
TXN-2025_11-00105,2025-11-30,PRD-2003,1,649.99,649.99,Spain,Retail,EUR
TXN-2025_11-00106,2025-11-28,PRD-1001,2,899.99,1799.98,France,Partner,EUR
TXN-2025_11-00107,2025-11-20,PRD-6001,2,199.99,399.98,France,Retail,EUR
TXN-2025_11-00108,2025-11-20,PRD-1001,1,899.99,899.99,Denmark,Online,EUR
TXN-2025_11-00109,2025-11-29,PRD-1003,1,349.99,349.99,Romania,Online,EUR
TXN-2025_11-00110,2025-11-01,PRD-5001,3,59.99,179.97,Poland,Online,EUR
TXN-2025_11-00111,2025-11-30,PRD-4002,2,149.99,299.98,Czech Republic,Online,EUR
TXN-2025_11-00112,2025-11-03,PRD-5002,3,39.99,119.97,Finland,Partner,EUR
TXN-2025_11-00113,2025-11-19,PRD-3001,1,799.99,799.99,Romania,Online,EUR
TXN-2025_11-00114,2025-11-21,PRD-7002,2,499.99,999.98,Portugal,Online,EUR
TXN-2025_11-00115,2025-11-08,PRD-7003,2,89.99,179.98,Italy,Retail,EUR
TXN-2025_11-00116,2025-11-21,PRD-5002,1,39.99,39.99,Belgium,Online,EUR
TXN-2025_11-00117,2025-11-20,PRD-2001,2,1299.99,2599.98,France,Online,EUR
TXN-2025_11-00118,2025-11-23,PRD-1001,1,899.99,899.99,Romania,Online,EUR
TXN-2025_11-00119,2025-11-01,PRD-3002,1,449.99,449.99,Italy,Retail,EUR
TXN-2025_11-00120,2025-11-06,PRD-1001,1,899.99,899.99,Austria,Online,EUR
TXN-2025_11-00121,2025-11-09,PRD-5003,2,79.99,159.98,Denmark,Retail,EUR
TXN-2025_11-00122,2025-11-18,PRD-4001,1,249.99,249.99,Germany,Online,EUR
TXN-2025_11-00123,2025-11-09,PRD-4001,2,249.99,499.98,Denmark,Retail,EUR
TXN-2025_11-00124,2025-11-23,PRD-1001,3,899.99,2699.97,Czech Republic,Online,EUR
TXN-2025_11-00125,2025-11-23,PRD-4001,1,249.99,249.99,Romania,Partner,EUR
TXN-2025_11-00126,2025-11-20,PRD-1002,2,599.99,1199.98,Belgium,Retail,EUR
TXN-2025_11-00127,2025-11-10,PRD-2002,2,1099.99,2199.98,Spain,Online,EUR
TXN-2025_11-00128,2025-11-16,PRD-2001,1,1299.99,1299.99,Greece,Partner,EUR
TXN-2025_11-00129,2025-11-21,PRD-1003,1,349.99,349.99,Netherlands,Online,EUR
TXN-2025_11-00130,2025-11-12,PRD-2003,2,649.99,1299.98,Czech Republic,Retail,EUR
TXN-2025_11-00131,2025-11-06,PRD-5002,1,39.99,39.99,Finland,Retail,EUR
TXN-2025_11-00132,2025-11-14,PRD-1003,3,349.99,1049.97,Austria,Online,EUR
TXN-2025_11-00133,2025-11-22,PRD-3001,2,799.99,1599.98,Ireland,Online,EUR
TXN-2025_11-00134,2025-11-08,PRD-2001,1,1299.99,1299.99,Greece,Partner,EUR
TXN-2025_11-00135,2025-11-15,PRD-4002,1,149.99,149.99,Switzerland,Online,EUR
TXN-2025_11-00136,2025-11-10,PRD-3002,2,449.99,899.98,Croatia,Retail,EUR
TXN-2025_11-00137,2025-11-28,PRD-4002,1,149.99,149.99,Romania,Retail,EUR
TXN-2025_11-00138,2025-11-05,PRD-8002,2,129.99,259.98,Sweden,Online,EUR
TXN-2025_11-00139,2025-11-26,PRD-3001,3,799.99,2399.97,Austria,Online,EUR
TXN-2025_11-00140,2025-11-20,PRD-1001,1,899.99,899.99,Poland,Retail,EUR
TXN-2025_11-00141,2025-11-27,PRD-1001,1,899.99,899.99,Norway,Online,EUR
TXN-2025_11-00142,2025-11-29,PRD-1001,1,899.99,899.99,Portugal,Retail,EUR
TXN-2025_11-00143,2025-11-16,PRD-2001,3,1299.99,3899.97,Romania,Partner,EUR
TXN-2025_11-00144,2025-11-24,PRD-5001,3,59.99,179.97,Italy,Retail,EUR
TXN-2025_11-00145,2025-11-26,PRD-6001,2,199.99,399.98,Poland,Online,EUR
TXN-2025_11-00146,2025-11-08,PRD-4001,1,249.99,249.99,Denmark,Retail,EUR
TXN-2025_11-00147,2025-11-11,PRD-2003,2,649.99,1299.98,Ireland,Retail,EUR
TXN-2025_11-00148,2025-11-03,PRD-6001,2,199.99,399.98,Ireland,Retail,EUR
TXN-2025_11-00149,2025-11-02,PRD-1001,1,899.99,899.99,Switzerland,Retail,EUR
TXN-2025_11-00150,2025-11-01,PRD-2001,2,1299.99,2599.98,Portugal,Online,EUR
TXN-2025_11-00151,2025-11-01,PRD-1001,1,899.99,899.99,Belgium,Partner,EUR
TXN-2025_11-00152,2025-11-20,PRD-7002,2,499.99,999.98,Austria,Online,EUR
TXN-2025_11-00153,2025-11-10,PRD-1001,2,899.99,1799.98,France,Partner,EUR
TXN-2025_11-00154,2025-11-18,PRD-7003,2,89.99,179.98,Ireland,Online,EUR
TXN-2025_11-00155,2025-11-16,PRD-5001,1,59.99,59.99,Portugal,Retail,EUR
TXN-2025_11-00156,2025-11-19,PRD-3001,3,799.99,2399.97,Hungary,Online,EUR
TXN-2025_11-00157,2025-11-16,PRD-2001,1,1299.99,1299.99,Netherlands,Online,EUR
TXN-2025_11-00158,2025-11-03,PRD-3002,2,449.99,899.98,Hungary,Online,EUR
TXN-2025_11-00159,2025-11-07,PRD-4002,3,149.99,449.97,Netherlands,Online,EUR
TXN-2025_11-00160,2025-11-06,PRD-3001,1,799.99,799.99,Switzerland,Retail,EUR
TXN-2025_11-00161,2025-11-11,PRD-7001,2,69.99,139.98,Switzerland,Retail,EUR
TXN-2025_11-00162,2025-11-05,PRD-1002,2,599.99,1199.98,Romania,Online,EUR
TXN-2025_11-00163,2025-11-09,PRD-1002,2,599.99,1199.98,Portugal,Online,EUR
TXN-2025_11-00164,2025-11-04,PRD-5002,2,39.99,79.98,Czech Republic,Retail,EUR
TXN-2025_11-00165,2025-11-12,PRD-3002,1,449.99,449.99,Greece,Partner,EUR
TXN-2025_11-00166,2025-11-10,PRD-2002,1,1099.99,1099.99,Croatia,Retail,EUR
TXN-2025_11-00167,2025-11-03,PRD-5004,3,19.99,59.97,Italy,Partner,EUR
TXN-2025_11-00168,2025-11-23,PRD-7002,1,499.99,499.99,Belgium,Online,EUR
TXN-2025_11-00169,2025-11-07,PRD-3001,1,799.99,799.99,Spain,Partner,EUR
TXN-2025_11-00170,2025-11-02,PRD-3002,1,449.99,449.99,Sweden,Online,EUR
TXN-2025_11-00171,2025-11-25,PRD-1001,1,899.99,899.99,Germany,Retail,EUR
TXN-2025_11-00172,2025-11-08,PRD-3001,2,799.99,1599.98,Sweden,Partner,EUR
TXN-2025_11-00173,2025-11-13,PRD-1001,1,899.99,899.99,Spain,Online,EUR
TXN-2025_11-00174,2025-11-15,PRD-2002,3,1099.99,3299.97,Croatia,Online,EUR
TXN-2025_11-00175,2025-11-01,PRD-8001,1,99.99,99.99,Spain,Retail,EUR
TXN-2025_11-00176,2025-11-02,PRD-5002,1,39.99,39.99,Norway,Retail,EUR
TXN-2025_11-00177,2025-11-27,PRD-5001,1,59.99,59.99,Ireland,Online,EUR
TXN-2025_11-00178,2025-11-18,PRD-5003,1,79.99,79.99,Belgium,Online,EUR
TXN-2025_11-00179,2025-11-24,PRD-6001,1,199.99,199.99,Finland,Partner,EUR
TXN-2025_11-00180,2025-11-27,PRD-1001,2,899.99,1799.98,Netherlands,Online,EUR
TXN-2025_11-00181,2025-11-19,PRD-6002,2,449.99,899.98,Croatia,Retail,EUR
TXN-2025_11-00182,2025-11-07,PRD-5002,1,39.99,39.99,Romania,Online,EUR
TXN-2025_11-00183,2025-11-30,PRD-4003,2,399.99,799.98,Switzerland,Retail,EUR
TXN-2025_11-00184,2025-11-26,PRD-2002,1,1099.99,1099.99,Spain,Online,EUR
TXN-2025_11-00185,2025-11-29,PRD-2001,2,1299.99,2599.98,Greece,Online,EUR
TXN-2025_11-00186,2025-11-22,PRD-1002,2,599.99,1199.98,Ireland,Online,EUR
TXN-2025_11-00187,2025-11-02,PRD-2001,1,1299.99,1299.99,Norway,Online,EUR
TXN-2025_11-00188,2025-11-16,PRD-6002,1,449.99,449.99,Netherlands,Partner,EUR
TXN-2025_11-00189,2025-11-25,PRD-1001,2,899.99,1799.98,Belgium,Online,EUR
TXN-2025_11-00190,2025-11-16,PRD-5001,2,59.99,119.98,Norway,Online,EUR
TXN-2025_11-00191,2025-11-25,PRD-1001,2,899.99,1799.98,Spain,Retail,EUR
TXN-2025_11-00192,2025-11-23,PRD-1001,1,899.99,899.99,Norway,Online,EUR
TXN-2025_11-00193,2025-11-04,PRD-1002,1,599.99,599.99,Norway,Retail,EUR
TXN-2025_11-00194,2025-11-17,PRD-4002,2,149.99,299.98,Denmark,Retail,EUR
TXN-2025_11-00195,2025-11-14,PRD-6001,3,199.99,599.97,Germany,Online,EUR
TXN-2025_11-00196,2025-11-08,PRD-1002,1,599.99,599.99,Czech Republic,Partner,EUR
TXN-2025_11-00197,2025-11-09,PRD-1003,1,349.99,349.99,Ireland,Online,EUR
TXN-2025_11-00198,2025-11-08,PRD-4002,1,149.99,149.99,Romania,Online,EUR
TXN-2025_11-00199,2025-11-18,PRD-2003,2,649.99,1299.98,Spain,Online,EUR
TXN-2025_11-00200,2025-11-07,PRD-4002,1,149.99,149.99,Finland,Retail,EUR
TXN-2025_11-00201,2025-11-26,PRD-1002,3,599.99,1799.97,Spain,Online,EUR
TXN-2025_11-00202,2025-11-13,PRD-2003,1,649.99,649.99,Sweden,Retail,EUR
TXN-2025_11-00203,2025-11-01,PRD-2001,2,1299.99,2599.98,Czech Republic,Online,EUR
TXN-2025_11-00204,2025-11-21,PRD-2003,1,649.99,649.99,Hungary,Online,EUR
TXN-2025_11-00205,2025-11-29,PRD-1003,2,349.99,699.98,Romania,Online,EUR
TXN-2025_11-00206,2025-11-08,PRD-1002,1,599.99,599.99,Greece,Retail,EUR
TXN-2025_11-00207,2025-11-09,PRD-4002,2,149.99,299.98,Ireland,Online,EUR
TXN-2025_11-00208,2025-11-26,PRD-4002,3,149.99,449.97,France,Online,EUR
TXN-2025_11-00209,2025-11-19,PRD-1003,3,349.99,1049.97,Romania,Online,EUR
TXN-2025_11-00210,2025-11-24,PRD-4001,1,249.99,249.99,Denmark,Retail,EUR
TXN-2025_11-00211,2025-11-15,PRD-8001,1,99.99,99.99,Netherlands,Online,EUR
TXN-2025_11-00212,2025-11-03,PRD-3002,2,449.99,899.98,Poland,Online,EUR
TXN-2025_11-00213,2025-11-24,PRD-2001,3,1299.99,3899.97,Netherlands,Partner,EUR
TXN-2025_11-00214,2025-11-27,PRD-2001,2,1299.99,2599.98,Germany,Retail,EUR
TXN-2025_11-00215,2025-11-21,PRD-6001,1,199.99,199.99,Germany,Online,EUR
TXN-2025_11-00216,2025-11-23,PRD-3001,1,799.99,799.99,Belgium,Retail,EUR
TXN-2025_11-00217,2025-11-11,PRD-1003,1,349.99,349.99,Norway,Online,EUR
TXN-2025_11-00218,2025-11-14,PRD-4002,2,149.99,299.98,Ireland,Retail,EUR
TXN-2025_11-00219,2025-11-12,PRD-6001,1,199.99,199.99,Switzerland,Online,EUR
TXN-2025_11-00220,2025-11-28,PRD-5001,1,59.99,59.99,Czech Republic,Online,EUR
TXN-2025_11-00221,2025-11-22,PRD-1001,1,899.99,899.99,Poland,Online,EUR
TXN-2025_11-00222,2025-11-05,PRD-2001,1,1299.99,1299.99,Norway,Online,EUR
TXN-2025_11-00223,2025-11-02,PRD-5004,1,19.99,19.99,Greece,Online,EUR
TXN-2025_11-00224,2025-11-25,PRD-2002,1,1099.99,1099.99,Ireland,Online,EUR
TXN-2025_11-00225,2025-11-23,PRD-8003,3,379.99,1139.97,Denmark,Online,EUR
TXN-2025_11-00226,2025-11-07,PRD-2001,1,1299.99,1299.99,Portugal,Online,EUR
TXN-2025_11-00227,2025-11-05,PRD-7001,3,69.99,209.97,Greece,Retail,EUR
TXN-2025_11-00228,2025-11-03,PRD-2003,1,649.99,649.99,Czech Republic,Online,EUR
TXN-2025_11-00229,2025-11-25,PRD-7002,1,499.99,499.99,Switzerland,Retail,EUR
TXN-2025_11-00230,2025-11-30,PRD-2002,1,1099.99,1099.99,Poland,Partner,EUR
TXN-2025_11-00231,2025-11-10,PRD-2003,1,649.99,649.99,Portugal,Retail,EUR
TXN-2025_11-00232,2025-11-11,PRD-3002,2,449.99,899.98,Croatia,Partner,EUR
TXN-2025_11-00233,2025-11-08,PRD-1001,1,899.99,899.99,Austria,Online,EUR
TXN-2025_11-00234,2025-11-06,PRD-1001,1,899.99,899.99,Austria,Online,EUR
TXN-2025_11-00235,2025-11-28,PRD-6001,1,199.99,199.99,Finland,Online,EUR
TXN-2025_11-00236,2025-11-12,PRD-1003,1,349.99,349.99,Czech Republic,Online,EUR
TXN-2025_11-00237,2025-11-13,PRD-4002,1,149.99,149.99,Germany,Online,EUR
TXN-2025_11-00238,2025-11-02,PRD-1003,1,349.99,349.99,Netherlands,Retail,EUR
TXN-2025_11-00239,2025-11-23,PRD-2001,2,1299.99,2599.98,Norway,Retail,EUR
TXN-2025_11-00240,2025-11-21,PRD-4001,2,249.99,499.98,Switzerland,Retail,EUR
TXN-2025_11-00241,2025-11-16,PRD-2001,1,1299.99,1299.99,Denmark,Partner,EUR
TXN-2025_11-00242,2025-11-24,PRD-5001,3,59.99,179.97,Croatia,Partner,EUR
TXN-2025_11-00243,2025-11-22,PRD-3001,1,799.99,799.99,Romania,Retail,EUR
TXN-2025_11-00244,2025-11-26,PRD-5002,2,39.99,79.98,Austria,Partner,EUR
TXN-2025_11-00245,2025-11-13,PRD-1002,1,599.99,599.99,Germany,Retail,EUR
TXN-2025_11-00246,2025-11-09,PRD-4002,3,149.99,449.97,Greece,Retail,EUR
TXN-2025_11-00247,2025-11-13,PRD-2001,1,1299.99,1299.99,Ireland,Online,EUR
TXN-2025_11-00248,2025-11-15,PRD-2001,1,1299.99,1299.99,France,Retail,EUR
TXN-2025_11-00249,2025-11-08,PRD-1002,1,599.99,599.99,Norway,Online,EUR
TXN-2025_11-00250,2025-11-23,PRD-1002,1,599.99,599.99,Netherlands,Retail,EUR
TXN-2025_11-00251,2025-11-17,PRD-6002,2,449.99,899.98,Switzerland,Online,EUR
TXN-2025_11-00252,2025-11-10,PRD-7003,1,89.99,89.99,Finland,Retail,EUR
TXN-2025_11-00253,2025-11-09,PRD-2002,2,1099.99,2199.98,Denmark,Retail,EUR
TXN-2025_11-00254,2025-11-24,PRD-5002,1,39.99,39.99,Finland,Retail,EUR
TXN-2025_11-00255,2025-11-17,PRD-5003,1,79.99,79.99,Norway,Retail,EUR
TXN-2025_11-00256,2025-11-29,PRD-1002,3,599.99,1799.97,Greece,Online,EUR
TXN-2025_11-00257,2025-11-17,PRD-7002,1,499.99,499.99,Italy,Partner,EUR
TXN-2025_11-00258,2025-11-19,PRD-5003,1,79.99,79.99,Austria,Online,EUR
TXN-2025_11-00259,2025-11-19,PRD-5003,2,79.99,159.98,Czech Republic,Retail,EUR
TXN-2025_11-00260,2025-11-02,PRD-7002,2,499.99,999.98,Portugal,Retail,EUR
TXN-2025_11-00261,2025-11-11,PRD-2001,2,1299.99,2599.98,Croatia,Retail,EUR
TXN-2025_11-00262,2025-11-08,PRD-6002,1,449.99,449.99,France,Retail,EUR
TXN-2025_11-00263,2025-11-21,PRD-8003,1,379.99,379.99,Switzerland,Online,EUR
TXN-2025_11-00264,2025-11-17,PRD-1003,2,349.99,699.98,Croatia,Online,EUR
TXN-2025_11-00265,2025-11-01,PRD-1002,2,599.99,1199.98,Spain,Online,EUR
TXN-2025_11-00266,2025-11-18,PRD-1001,1,899.99,899.99,Austria,Retail,EUR
TXN-2025_11-00267,2025-11-07,PRD-2002,3,1099.99,3299.97,Norway,Retail,EUR
TXN-2025_11-00268,2025-11-09,PRD-5003,1,79.99,79.99,Germany,Online,EUR
TXN-2025_11-00269,2025-11-25,PRD-5002,2,39.99,79.98,Hungary,Retail,EUR
TXN-2025_11-00270,2025-11-09,PRD-1002,1,599.99,599.99,Finland,Online,EUR
TXN-2025_11-00271,2025-11-10,PRD-3002,2,449.99,899.98,Czech Republic,Retail,EUR
TXN-2025_11-00272,2025-11-16,PRD-2001,1,1299.99,1299.99,Croatia,Online,EUR
TXN-2025_11-00273,2025-11-11,PRD-6001,1,199.99,199.99,Spain,Retail,EUR
TXN-2025_11-00274,2025-11-06,PRD-5003,2,79.99,159.98,Italy,Online,EUR
TXN-2025_11-00275,2025-11-27,PRD-5004,2,19.99,39.98,Norway,Online,EUR
TXN-2025_11-00276,2025-11-12,PRD-3001,2,799.99,1599.98,Spain,Retail,EUR
TXN-2025_11-00277,2025-11-21,PRD-5003,1,79.99,79.99,Croatia,Retail,EUR
TXN-2025_11-00278,2025-11-28,PRD-5001,1,59.99,59.99,Poland,Online,EUR
TXN-2025_11-00279,2025-11-10,PRD-3001,1,799.99,799.99,Switzerland,Online,EUR
TXN-2025_11-00280,2025-11-16,PRD-5002,3,39.99,119.97,Hungary,Online,EUR
TXN-2025_11-00281,2025-11-26,PRD-2002,2,1099.99,2199.98,Greece,Retail,EUR
TXN-2025_11-00282,2025-11-30,PRD-5002,2,39.99,79.98,Belgium,Retail,EUR
TXN-2025_11-00283,2025-11-27,PRD-4002,1,149.99,149.99,Belgium,Retail,EUR
TXN-2025_11-00284,2025-11-24,PRD-6001,2,199.99,399.98,Finland,Online,EUR
TXN-2025_11-00285,2025-11-22,PRD-6002,3,449.99,1349.97,Spain,Online,EUR
