Transaction_ID,Transaction_Date,Product_ID,Quantity,Unit_Price,Total_Amount,Country,Sales_Channel,Currency
TXN-2025_01-00056,2025-01-22,PRD-6002,1,449.99,449.99,Greece,Online,EUR
TXN-2025_01-00057,2025-01-16,PRD-1001,2,899.99,1799.98,Poland,Online,EUR
TXN-2025_01-00058,2025-01-04,PRD-1001,2,899.99,1799.98,Netherlands,Retail,EUR
TXN-2025_01-00059,2025-01-20,PRD-6001,1,199.99,199.99,Norway,Online,EUR
TXN-2025_01-00060,2025-01-13,PRD-4002,2,149.99,299.98,Czech Republic,Partner,EUR
TXN-2025_01-00061,2025-01-22,PRD-5001,1,59.99,59.99,Portugal,Online,EUR
TXN-2025_01-00062,2025-01-05,PRD-1002,2,599.99,1199.98,France,Online,EUR
TXN-2025_01-00063,2025-01-22,PRD-3002,3,449.99,1349.97,Sweden,Online,EUR
TXN-2025_01-00064,2025-01-07,PRD-5001,1,59.99,59.99,Italy,Online,EUR
TXN-2025_01-00065,2025-01-23,PRD-4002,1,149.99,149.99,France,Online,EUR
TXN-2025_01-00066,2025-01-09,PRD-2003,3,649.99,1949.97,Switzerland,Retail,EUR
TXN-2025_01-00067,2025-01-08,PRD-7003,3,89.99,269.97,Austria,Retail,EUR
TXN-2025_01-00068,2025-01-29,PRD-4002,1,149.99,149.99,Ireland,Partner,EUR
TXN-2025_01-00069,2025-01-16,PRD-7001,1,69.99,69.99,Croatia,Partner,EUR
TXN-2025_01-00070,2025-01-06,PRD-5001,1,59.99,59.99,Czech Republic,Online,EUR
TXN-2025_01-00071,2025-01-28,PRD-5001,1,59.99,59.99,Czech Republic,Retail,EUR
TXN-2025_01-00072,2025-01-16,PRD-1001,2,899.99,1799.98,Finland,Online,EUR
TXN-2025_01-00073,2025-01-06,PRD-2001,1,1299.99,1299.99,Spain,Retail,EUR
TXN-2025_01-00074,2025-01-31,PRD-6001,1,199.99,199.99,Belgium,Online,EUR
TXN-2025_01-00075,2025-01-14,PRD-1003,1,349.99,349.99,Croatia,Partner,EUR
TXN-2025_01-00076,2025-01-21,PRD-1001,1,899.99,899.99,Austria,Retail,EUR
TXN-2025_01-00077,2025-01-01,PRD-2001,1,1299.99,1299.99,Belgium,Partner,EUR
TXN-2025_01-00078,2025-01-25,PRD-1003,1,349.99,349.99,Sweden,Retail,EUR
TXN-2025_01-00079,2025-01-09,PRD-7002,1,499.99,499.99,Switzerland,Partner,EUR
TXN-2025_01-00080,2025-01-25,PRD-6001,1,199.99,199.99,Hungary,Retail,EUR
TXN-2025_01-00081,2025-01-31,PRD-3001,2,799.99,1599.98,Ireland,Online,EUR
TXN-2025_01-00082,2025-01-27,PRD-1001,1,899.99,899.99,Hungary,Online,EUR
TXN-2025_01-00083,2025-01-24,PRD-5001,2,59.99,119.98,Greece,Online,EUR
TXN-2025_01-00084,2025-01-13,PRD-4002,1,149.99,149.99,Austria,Online,EUR
TXN-2025_01-00085,2025-01-26,PRD-8001,2,99.99,199.98,Austria,Online,EUR
TXN-2025_01-00086,2025-01-29,PRD-3002,1,449.99,449.99,Spain,Online,EUR
TXN-2025_01-00087,2025-01-19,PRD-2001,1,1299.99,1299.99,Austria,Online,EUR
TXN-2025_01-00088,2025-01-17,PRD-3001,1,799.99,799.99,Hungary,Partner,EUR
TXN-2025_01-00089,2025-01-11,PRD-8001,3,99.99,299.97,Italy,Partner,EUR
TXN-2025_01-00090,2025-01-28,PRD-4003,1,399.99,399.99,Denmark,Online,EUR
TXN-2025_01-00091,2025-01-28,PRD-4002,1,149.99,149.99,Greece,Online,EUR
TXN-2025_01-00092,2025-01-08,PRD-1003,1,349.99,349.99,Germany,Online,EUR
TXN-2025_01-00093,2025-01-23,PRD-5001,3,59.99,179.97,Spain,Online,EUR
TXN-2025_01-00094,2025-01-29,PRD-5002,2,39.99,79.98,Norway,Retail,EUR
TXN-2025_01-00095,2025-01-05,PRD-2001,3,1299.99,3899.97,Norway,Online,EUR
TXN-2025_01-00096,2025-01-10,PRD-3001,2,799.99,1599.98,Portugal,Retail,EUR
TXN-2025_01-00097,2025-01-07,PRD-1003,3,349.99,1049.97,Czech Republic,Partner,EUR
TXN-2025_01-00098,2025-01-10,PRD-1003,3,349.99,1049.97,Austria,Retail,EUR
TXN-2025_01-00099,2025-01-04,PRD-1001,1,899.99,899.99,Poland,Online,EUR
TXN-2025_01-00100,2025-01-09,PRD-1003,2,349.99,699.98,Norway,Retail,EUR
TXN-2025_01-00101,2025-01-27,PRD-3002,1,449.99,449.99,Austria,Online,EUR
TXN-2025_01-00102,2025-01-26,PRD-1001,2,899.99,1799.98,Croatia,Online,EUR
TXN-2025_01-00103,2025-01-14,PRD-1003,1,349.99,349.99,Sweden,Online,EUR
TXN-2025_01-00104,2025-01-02,PRD-6002,1,449.99,449.99,Finland,Online,EUR
TXN-2025_01-00105,2025-01-25,PRD-4001,1,249.99,249.99,France,Online,EUR
TXN-2025_01-00106,2025-01-09,PRD-4001,1,249.99,249.99,Poland,Online,EUR
TXN-2025_01-00107,2025-01-21,PRD-2002,1,1099.99,1099.99,Switzerland,Retail,EUR
TXN-2025_01-00108,2025-01-27,PRD-4002,1,149.99,149.99,Austria,Retail,EUR
TXN-2025_01-00109,2025-01-01,PRD-1002,1,599.99,599.99,Netherlands,Online,EUR
TXN-2025_01-00110,2025-01-23,PRD-5004,3,19.99,59.97,Spain,Online,EUR
TXN-2025_01-00111,2025-01-10,PRD-1001,3,899.99,2699.97,Czech Republic,Retail,EUR
TXN-2025_01-00112,2025-01-10,PRD-4002,1,149.99,149.99,Spain,Online,EUR
TXN-2025_01-00113,2025-01-20,PRD-2001,1,1299.99,1299.99,Norway,Partner,EUR
TXN-2025_01-00114,2025-01-25,PRD-5001,2,59.99,119.98,Germany,Retail,EUR
TXN-2025_01-00115,2025-01-22,PRD-3002,1,449.99,449.99,Italy,Online,EUR
TXN-2025_01-00116,2025-01-29,PRD-2003,1,649.99,649.99,Hungary,Online,EUR
TXN-2025_01-00117,2025-01-03,PRD-1002,1,599.99,599.99,Belgium,Online,EUR
TXN-2025_01-00118,2025-01-06,PRD-4002,1,149.99,149.99,Romania,Online,EUR
TXN-2025_01-00119,2025-01-29,PRD-8001,2,99.99,199.98,Belgium,Online,EUR
TXN-2025_01-00120,2025-01-26,PRD-5004,1,19.99,19.99,Greece,Retail,EUR
TXN-2025_01-00121,2025-01-06,PRD-1001,3,899.99,2699.97,Czech Republic,Online,EUR
TXN-2025_01-00122,2025-01-21,PRD-2002,3,1099.99,3299.97,Denmark,Online,EUR
TXN-2025_01-00123,2025-01-02,PRD-7002,1,499.99,499.99,Austria,Retail,EUR
TXN-2025_01-00124,2025-01-26,PRD-3001,1,799.99,799.99,Czech Republic,Online,EUR
TXN-2025_01-00125,2025-01-26,PRD-4002,1,149.99,149.99,Switzerland,Online,EUR
TXN-2025_01-00126,2025-01-18,PRD-7001,2,69.99,139.98,Greece,Online,EUR
TXN-2025_01-00127,2025-01-23,PRD-6002,2,449.99,899.98,Sweden,Online,EUR
TXN-2025_01-00128,2025-01-02,PRD-3001,1,799.99,799.99,France,Retail,EUR
TXN-2025_01-00129,2025-01-12,PRD-2003,1,649.99,649.99,Finland,Online,EUR
TXN-2025_01-00130,2025-01-22,PRD-2001,1,1299.99,1299.99,Portugal,Retail,EUR
TXN-2025_01-00131,2025-01-05,PRD-5001,3,59.99,179.97,Belgium,Online,EUR
TXN-2025_01-00132,2025-01-20,PRD-1003,1,349.99,349.99,Spain,Online,EUR
TXN-2025_01-00133,2025-01-07,PRD-1003,2,349.99,699.98,Switzerland,Online,EUR
TXN-2025_01-00134,2025-01-24,PRD-2001,2,1299.99,2599.98,Czech Republic,Retail,EUR
TXN-2025_01-00135,2025-01-16,PRD-1002,1,599.99,599.99,Spain,Online,EUR
TXN-2025_01-00136,2025-01-20,PRD-4003,1,399.99,399.99,Croatia,Online,EUR
TXN-2025_01-00137,2025-01-01,PRD-4001,1,249.99,249.99,Denmark,Retail,EUR
TXN-2025_01-00138,2025-01-01,PRD-3001,3,799.99,2399.97,Spain,Online,EUR
TXN-2025_01-00139,2025-01-17,PRD-2002,1,1099.99,1099.99,Netherlands,Online,EUR
TXN-2025_01-00140,2025-01-27,PRD-7001,2,69.99,139.98,Romania,Retail,EUR
TXN-2025_01-00141,2025-01-01,PRD-1001,1,899.99,899.99,Ireland,Online,EUR
TXN-2025_01-00142,2025-01-21,PRD-5002,1,39.99,39.99,Greece,Retail,EUR
TXN-2025_01-00143,2025-01-20,PRD-7001,2,69.99,139.98,France,Online,EUR
TXN-2025_01-00144,2025-01-13,PRD-2003,1,649.99,649.99,Ireland,Retail,EUR
TXN-2025_01-00145,2025-01-30,PRD-3002,2,449.99,899.98,Denmark,Retail,EUR
TXN-2025_01-00146,2025-01-09,PRD-7003,1,89.99,89.99,Sweden,Online,EUR
TXN-2025_01-00147,2025-01-15,PRD-1002,1,599.99,599.99,Germany,Retail,EUR
TXN-2025_01-00148,2025-01-03,PRD-3001,2,799.99,1599.98,Germany,Partner,EUR
TXN-2025_01-00149,2025-01-14,PRD-2003,2,649.99,1299.98,Czech Republic,Online,EUR
TXN-2025_01-00150,2025-01-23,PRD-1003,2,349.99,699.98,Norway,Online,EUR
TXN-2025_01-00151,2025-01-11,PRD-5004,1,19.99,19.99,Germany,Retail,EUR
TXN-2025_01-00152,2025-01-24,PRD-6002,2,449.99,899.98,Romania,Retail,EUR
TXN-2025_01-00153,2025-01-22,PRD-5003,1,79.99,79.99,France,Online,EUR
TXN-2025_01-00154,2025-01-12,PRD-1002,1,599.99,599.99,Spain,Partner,EUR
TXN-2025_01-00155,2025-01-13,PRD-1001,1,899.99,899.99,Germany,Online,EUR
TXN-2025_01-00156,2025-01-26,PRD-4001,1,249.99,249.99,France,Retail,EUR
TXN-2025_01-00157,2025-01-13,PRD-1001,2,899.99,1799.98,Sweden,Retail,EUR
TXN-2025_01-00158,2025-01-01,PRD-4002,2,149.99,299.98,Netherlands,Partner,EUR
TXN-2025_01-00159,2025-01-24,PRD-3002,1,449.99,449.99,Finland,Online,EUR
TXN-2025_01-00160,2025-01-31,PRD-4002,2,149.99,299.98,Finland,Retail,EUR
TXN-2025_01-00161,2025-01-10,PRD-4001,1,249.99,249.99,Croatia,Online,EUR
TXN-2025_01-00162,2025-01-03,PRD-2002,2,1099.99,2199.98,Austria,Online,EUR
TXN-2025_01-00163,2025-01-24,PRD-1002,1,599.99,599.99,Italy,Online,EUR
TXN-2025_01-00164,2025-01-28,PRD-2001,1,1299.99,1299.99,Poland,Retail,EUR
TXN-2025_01-00165,2025-01-04,PRD-3001,3,799.99,2399.97,Croatia,Online,EUR
TXN-2025_01-00166,2025-01-16,PRD-4002,1,149.99,149.99,Ireland,Online,EUR
TXN-2025_01-00167,2025-01-08,PRD-5002,1,39.99,39.99,Denmark,Retail,EUR
TXN-2025_01-00168,2025-01-16,PRD-5002,3,39.99,119.97,Belgium,Retail,EUR
TXN-2025_01-00169,2025-01-27,PRD-8001,1,99.99,99.99,Sweden,Retail,EUR
TXN-2025_01-00170,2025-01-17,PRD-1003,1,349.99,349.99,Austria,Partner,EUR
TXN-2025_01-00171,2025-01-19,PRD-1001,3,899.99,2699.97,Netherlands,Online,EUR
TXN-2025_01-00172,2025-01-22,PRD-2001,2,1299.99,2599.98,Portugal,Partner,EUR
TXN-2025_01-00173,2025-01-15,PRD-5001,2,59.99,119.98,Finland,Partner,EUR
TXN-2025_01-00174,2025-01-16,PRD-2003,1,649.99,649.99,Belgium,Online,EUR
TXN-2025_01-00175,2025-01-15,PRD-5004,1,19.99,19.99,Ireland,Online,EUR
TXN-2025_01-00176,2025-01-25,PRD-3002,1,449.99,449.99,Belgium,Online,EUR
TXN-2025_01-00177,2025-01-02,PRD-7002,1,499.99,499.99,Denmark,Online,EUR
TXN-2025_01-00178,2025-01-11,PRD-7003,1,89.99,89.99,Czech Republic,Retail,EUR
TXN-2025_01-00179,2025-01-01,PRD-1001,1,899.99,899.99,Belgium,Retail,EUR
TXN-2025_01-00180,2025-01-15,PRD-2003,1,649.99,649.99,Hungary,Retail,EUR
TXN-2025_01-00181,2025-01-26,PRD-4001,3,249.99,749.97,Denmark,Online,EUR
TXN-2025_01-00182,2025-01-19,PRD-1003,1,349.99,349.99,Romania,Online,EUR
TXN-2025_01-00183,2025-01-04,PRD-2002,2,1099.99,2199.98,Denmark,Partner,EUR
TXN-2025_01-00184,2025-01-11,PRD-4002,1,149.99,149.99,Poland,Online,EUR
TXN-2025_01-00185,2025-01-05,PRD-1003,2,349.99,699.98,Spain,Partner,EUR
TXN-2025_01-00186,2025-01-03,PRD-4001,1,249.99,249.99,Austria,Online,EUR
TXN-2025_01-00187,2025-01-13,PRD-4003,2,399.99,799.98,Germany,Partner,EUR
TXN-2025_01-00188,2025-01-10,PRD-1001,2,899.99,1799.98,Sweden,Online,EUR
TXN-2025_01-00189,2025-01-11,PRD-3001,1,799.99,799.99,France,Online,EUR
TXN-2025_01-00190,2025-01-18,PRD-1003,3,349.99,1049.97,Denmark,Online,EUR
TXN-2025_01-00191,2025-01-02,PRD-5001,2,59.99,119.98,Romania,Retail,EUR
TXN-2025_01-00192,2025-01-07,PRD-1002,1,599.99,599.99,Switzerland,Partner,EUR
TXN-2025_01-00193,2025-01-09,PRD-6002,3,449.99,1349.97,Ireland,Online,EUR
TXN-2025_01-00194,2025-01-10,PRD-2003,1,649.99,649.99,Italy,Partner,EUR
TXN-2025_01-00195,2025-01-18,PRD-1002,1,599.99,599.99,Denmark,Retail,EUR
TXN-2025_01-00196,2025-01-23,PRD-2003,1,649.99,649.99,Romania,Retail,EUR
TXN-2025_01-00197,2025-01-07,PRD-2002,1,1099.99,1099.99,Italy,Retail,EUR
TXN-2025_01-00198,2025-01-27,PRD-2002,1,1099.99,1099.99,Greece,Online,EUR
TXN-2025_01-00199,2025-01-07,PRD-4001,1,249.99,249.99,France,Online,EUR
TXN-2025_01-00200,2025-01-03,PRD-3001,1,799.99,799.99,Poland,Partner,EUR
TXN-2025_01-00201,2025-01-12,PRD-1002,3,599.99,1799.97,Austria,Partner,EUR
TXN-2025_01-00202,2025-01-07,PRD-1001,2,899.99,1799.98,Denmark,Partner,EUR
TXN-2025_01-00203,2025-01-17,PRD-5001,1,59.99,59.99,Finland,Partner,EUR
TXN-2025_01-00204,2025-01-26,PRD-3002,2,449.99,899.98,Sweden,Online,EUR
TXN-2025_01-00205,2025-01-01,PRD-2001,1,1299.99,1299.99,France,Retail,EUR
TXN-2025_01-00206,2025-01-05,PRD-5003,3,79.99,239.97,Finland,Online,EUR
TXN-2025_01-00207,2025-01-16,PRD-2002,2,1099.99,2199.98,Switzerland,Partner,EUR
TXN-2025_01-00208,2025-01-15,PRD-5003,3,79.99,239.97,Romania,Online,EUR
TXN-2025_01-00209,2025-01-02,PRD-2001,1,1299.99,1299.99,Switzerland,Retail,EUR
TXN-2025_01-00210,2025-01-09,PRD-1001,2,899.99,1799.98,Poland,Online,EUR
TXN-2025_01-00211,2025-01-31,PRD-7002,2,499.99,999.98,Switzerland,Online,EUR
TXN-2025_01-00212,2025-01-07,PRD-2002,2,1099.99,2199.98,Italy,Online,EUR
TXN-2025_01-00213,2025-01-04,PRD-5003,2,79.99,159.98,Poland,Partner,EUR
TXN-2025_01-00214,2025-01-20,PRD-1003,1,349.99,349.99,Germany,Retail,EUR
TXN-2025_01-00215,2025-01-18,PRD-4002,2,149.99,299.98,Austria,Online,EUR
TXN-2025_01-00216,2025-01-21,PRD-6002,2,449.99,899.98,Denmark,Retail,EUR
TXN-2025_01-00217,2025-01-04,PRD-1001,2,899.99,1799.98,Denmark,Retail,EUR
TXN-2025_01-00218,2025-01-28,PRD-6001,1,199.99,199.99,Croatia,Online,EUR
TXN-2025_01-00219,2025-01-13,PRD-4001,2,249.99,499.98,Ireland,Online,EUR
TXN-2025_01-00220,2025-01-01,PRD-4001,1,249.99,249.99,Denmark,Partner,EUR
TXN-2025_01-00221,2025-01-28,PRD-3001,1,799.99,799.99,Austria,Retail,EUR
TXN-2025_01-00222,2025-01-24,PRD-6002,1,449.99,449.99,Switzerland,Online,EUR
TXN-2025_01-00223,2025-01-03,PRD-1001,1,899.99,899.99,Greece,Retail,EUR
TXN-2025_01-00224,2025-01-16,PRD-1003,1,349.99,349.99,Italy,Online,EUR
TXN-2025_01-00225,2025-01-30,PRD-6002,1,449.99,449.99,Croatia,Online,EUR
TXN-2025_01-00226,2025-01-22,PRD-5002,2,39.99,79.98,Switzerland,Online,EUR
TXN-2025_01-00227,2025-01-04,PRD-1001,2,899.99,1799.98,Poland,Online,EUR
TXN-2025_01-00228,2025-01-25,PRD-3001,2,799.99,1599.98,Ireland,Retail,EUR
TXN-2025_01-00229,2025-01-23,PRD-3001,3,799.99,2399.97,Hungary,Partner,EUR
TXN-2025_01-00230,2025-01-25,PRD-2002,2,1099.99,2199.98,France,Online,EUR
TXN-2025_01-00231,2025-01-16,PRD-1003,1,349.99,349.99,Denmark,Online,EUR
TXN-2025_01-00232,2025-01-26,PRD-4003,2,399.99,799.98,Netherlands,Retail,EUR
TXN-2025_01-00233,2025-01-19,PRD-1002,2,599.99,1199.98,Belgium,Partner,EUR
TXN-2025_01-00234,2025-01-01,PRD-5003,2,79.99,159.98,Hungary,Retail,EUR
TXN-2025_01-00235,2025-01-05,PRD-5003,1,79.99,79.99,Belgium,Partner,EUR
TXN-2025_01-00236,2025-01-19,PRD-2002,3,1099.99,3299.97,Spain,Online,EUR
TXN-2025_01-00237,2025-01-22,PRD-1003,1,349.99,349.99,Belgium,Retail,EUR
TXN-2025_01-00238,2025-01-24,PRD-1003,1,349.99,349.99,Greece,Online,EUR
TXN-2025_01-00239,2025-01-11,PRD-3001,3,799.99,2399.97,Netherlands,Online,EUR
TXN-2025_01-00240,2025-01-13,PRD-5001,1,59.99,59.99,Netherlands,Online,EUR
TXN-2025_01-00241,2025-01-20,PRD-2001,1,1299.99,1299.99,Romania,Online,EUR
TXN-2025_01-00242,2025-01-05,PRD-4001,1,249.99,249.99,Croatia,Partner,EUR
TXN-2025_01-00243,2025-01-21,PRD-2002,2,1099.99,2199.98,Italy,Partner,EUR
TXN-2025_01-00244,2025-01-04,PRD-2001,1,1299.99,1299.99,Romania,Online,EUR
TXN-2025_01-00245,2025-01-04,PRD-1001,1,899.99,899.99,Greece,Online,EUR
TXN-2025_01-00246,2025-01-04,PRD-1001,1,899.99,899.99,Italy,Online,EUR
TXN-2025_01-00247,2025-01-04,PRD-1003,1,349.99,349.99,Croatia,Online,EUR
TXN-2025_01-00248,2025-01-20,PRD-2002,1,1099.99,1099.99,Netherlands,Retail,EUR
TXN-2025_01-00249,2025-01-21,PRD-6001,1,199.99,199.99,Denmark,Partner,EUR
TXN-2025_01-00250,2025-01-18,PRD-5003,1,79.99,79.99,Austria,Partner,EUR
TXN-2025_01-00251,2025-01-18,PRD-1003,3,349.99,1049.97,Netherlands,Retail,EUR
TXN-2025_01-00252,2025-01-16,PRD-1003,1,349.99,349.99,Ireland,Retail,EUR
TXN-2025_01-00253,2025-01-09,PRD-1003,2,349.99,699.98,Czech Republic,Online,EUR
TXN-2025_01-00254,2025-01-18,PRD-2001,2,1299.99,2599.98,Romania,Online,EUR
TXN-2025_01-00255,2025-01-22,PRD-3001,3,799.99,2399.97,Switzerland,Online,EUR
TXN-2025_01-00256,2025-01-02,PRD-2003,1,649.99,649.99,Ireland,Retail,EUR
TXN-2025_01-00257,2025-01-21,PRD-1002,1,599.99,599.99,Spain,Retail,EUR
TXN-2025_01-00258,2025-01-04,PRD-1002,1,599.99,599.99,Spain,Online,EUR
TXN-2025_01-00259,2025-01-12,PRD-1001,3,899.99,2699.97,Belgium,Online,EUR
TXN-2025_01-00260,2025-01-07,PRD-1002,1,599.99,599.99,Hungary,Online,EUR
TXN-2025_01-00261,2025-01-15,PRD-4003,1,399.99,399.99,Greece,Partner,EUR
TXN-2025_01-00262,2025-01-07,PRD-1003,3,349.99,1049.97,Spain,Online,EUR
TXN-2025_01-00263,2025-01-29,PRD-2003,1,649.99,649.99,Portugal,Retail,EUR
TXN-2025_01-00264,2025-01-22,PRD-4001,3,249.99,749.97,Ireland,Retail,EUR
TXN-2025_01-00265,2025-01-26,PRD-6002,1,449.99,449.99,Belgium,Online,EUR
TXN-2025_01-00266,2025-01-21,PRD-6002,1,449.99,449.99,Spain,Retail,EUR
TXN-2025_01-00267,2025-01-17,PRD-5001,2,59.99,119.98,Germany,Partner,EUR
TXN-2025_01-00268,2025-01-16,PRD-1001,1,899.99,899.99,Finland,Online,EUR
TXN-2025_01-00269,2025-01-28,PRD-4001,3,249.99,749.97,Finland,Partner,EUR
TXN-2025_01-00270,2025-01-31,PRD-5003,1,79.99,79.99,Ireland,Online,EUR
TXN-2025_01-00271,2025-01-19,PRD-1001,2,899.99,1799.98,Czech Republic,Online,EUR
TXN-2025_01-00272,2025-01-09,PRD-3002,1,449.99,449.99,Netherlands,Partner,EUR
TXN-2025_01-00273,2025-01-31,PRD-6001,2,199.99,399.98,Finland,Retail,EUR
TXN-2025_01-00274,2025-01-14,PRD-2003,1,649.99,649.99,Italy,Partner,EUR
TXN-2025_01-00275,2025-01-17,PRD-1001,3,899.99,2699.97,Ireland,Retail,EUR
TXN-2025_01-00276,2025-01-05,PRD-1001,2,899.99,1799.98,Finland,Partner,EUR
TXN-2025_01-00277,2025-01-02,PRD-2002,1,1099.99,1099.99,Italy,Retail,EUR
TXN-2025_01-00278,2025-01-20,PRD-1002,2,599.99,1199.98,Spain,Retail,EUR
TXN-2025_01-00279,2025-01-16,PRD-4002,1,149.99,149.99,Ireland,Retail,EUR
TXN-2025_01-00280,2025-01-14,PRD-4003,1,399.99,399.99,Ireland,Online,EUR
TXN-2025_01-00281,2025-01-14,PRD-1002,1,599.99,599.99,Austria,Partner,EUR
TXN-2025_01-00282,2025-01-27,PRD-6002,1,449.99,449.99,Germany,Online,EUR
TXN-2025_01-00283,2025-01-01,PRD-2003,3,649.99,1949.97,Finland,Online,EUR
TXN-2025_01-00284,2025-01-03,PRD-1002,1,599.99,599.99,Belgium,Online,EUR
TXN-2025_01-00285,2025-01-26,PRD-5002,1,39.99,39.99,Finland,Retail,EUR
TXN-2025_01-00286,2025-01-07,PRD-5003,2,79.99,159.98,Poland,Online,EUR
