Transaction_ID,Transaction_Date,Product_ID,Quantity,Unit_Price,Total_Amount,Country,Sales_Channel,Currency
TXN-2025_03-00025,2025-03-11,PRD-1002,1,599.99,599.99,Denmark,Online,EUR
TXN-2025_03-00026,2025-03-04,PRD-4001,2,249.99,499.98,Spain,Partner,EUR
TXN-2025_03-00027,2025-03-28,PRD-1002,2,599.99,1199.98,Belgium,Online,EUR
TXN-2025_03-00028,2025-03-20,PRD-4002,3,149.99,449.97,Spain,Retail,EUR
TXN-2025_03-00029,2025-03-11,PRD-5003,1,79.99,79.99,Romania,Online,EUR
TXN-2025_03-00030,2025-03-10,PRD-2003,1,649.99,649.99,Spain,Online,EUR
TXN-2025_03-00031,2025-03-22,PRD-3002,3,449.99,1349.97,Croatia,Online,EUR
TXN-2025_03-00032,2025-03-13,PRD-7001,1,69.99,69.99,Croatia,Online,EUR
TXN-2025_03-00033,2025-03-22,PRD-3002,1,449.99,449.99,Norway,Partner,EUR
TXN-2025_03-00034,2025-03-08,PRD-1002,1,599.99,599.99,Portugal,Online,EUR
TXN-2025_03-00035,2025-03-28,PRD-2001,1,1299.99,1299.99,Sweden,Online,EUR
TXN-2025_03-00036,2025-03-13,PRD-3001,2,799.99,1599.98,Hungary,Online,EUR
TXN-2025_03-00037,2025-03-09,PRD-1002,2,599.99,1199.98,Austria,Online,EUR
TXN-2025_03-00038,2025-03-30,PRD-4001,2,249.99,499.98,Italy,Online,EUR
TXN-2025_03-00039,2025-03-01,PRD-8003,1,379.99,379.99,Portugal,Online,EUR
TXN-2025_03-00040,2025-03-01,PRD-4002,1,149.99,149.99,Poland,Online,EUR
TXN-2025_03-00041,2025-03-15,PRD-2002,3,1099.99,3299.97,Hungary,Online,EUR
TXN-2025_03-00042,2025-03-22,PRD-2001,3,1299.99,3899.97,Switzerland,Online,EUR
TXN-2025_03-00043,2025-03-04,PRD-7002,2,499.99,999.98,Romania,Retail,EUR
TXN-2025_03-00044,2025-03-27,PRD-6002,2,449.99,899.98,Finland,Online,EUR
TXN-2025_03-00045,2025-03-20,PRD-2003,1,649.99,649.99,Romania,Online,EUR
TXN-2025_03-00046,2025-03-01,PRD-2001,1,1299.99,1299.99,France,Retail,EUR
TXN-2025_03-00047,2025-03-25,PRD-5001,3,59.99,179.97,Romania,Retail,EUR
TXN-2025_03-00048,2025-03-12,PRD-2001,3,1299.99,3899.97,Norway,Retail,EUR
TXN-2025_03-00049,2025-03-11,PRD-1001,1,899.99,899.99,Germany,Retail,EUR
TXN-2025_03-00050,2025-03-19,PRD-2001,1,1299.99,1299.99,Greece,Online,EUR
TXN-2025_03-00051,2025-03-15,PRD-2003,2,649.99,1299.98,Belgium,Online,EUR
TXN-2025_03-00052,2025-03-21,PRD-1003,1,349.99,349.99,Germany,Online,EUR
TXN-2025_03-00053,2025-03-10,PRD-1002,1,599.99,599.99,France,Partner,EUR
TXN-2025_03-00054,2025-03-01,PRD-1001,1,899.99,899.99,Hungary,Online,EUR
TXN-2025_03-00055,2025-03-24,PRD-4002,3,149.99,449.97,Italy,Retail,EUR
TXN-2025_03-00056,2025-03-03,PRD-4001,2,249.99,499.98,Denmark,Retail,EUR
TXN-2025_03-00057,2025-03-14,PRD-1002,1,599.99,599.99,Austria,Online,EUR
TXN-2025_03-00058,2025-03-15,PRD-7003,1,89.99,89.99,Austria,Online,EUR
TXN-2025_03-00059,2025-03-01,PRD-2002,1,1099.99,1099.99,Austria,Online,EUR
TXN-2025_03-00060,2025-03-10,PRD-1001,1,899.99,899.99,Germany,Online,EUR
TXN-2025_03-00061,2025-03-22,PRD-1002,2,599.99,1199.98,Poland,Online,EUR
TXN-2025_03-00062,2025-03-01,PRD-4003,1,399.99,399.99,Greece,Online,EUR
TXN-2025_03-00063,2025-03-31,PRD-1002,2,599.99,1199.98,Germany,Retail,EUR
TXN-2025_03-00064,2025-03-15,PRD-1001,1,899.99,899.99,Czech Republic,Partner,EUR
TXN-2025_03-00065,2025-03-03,PRD-4001,1,249.99,249.99,Greece,Retail,EUR
TXN-2025_03-00066,2025-03-21,PRD-3001,1,799.99,799.99,Hungary,Retail,EUR
TXN-2025_03-00067,2025-03-20,PRD-5002,1,39.99,39.99,Croatia,Online,EUR
TXN-2025_03-00068,2025-03-23,PRD-5002,1,39.99,39.99,Czech Republic,Online,EUR
TXN-2025_03-00069,2025-03-22,PRD-7003,1,89.99,89.99,Italy,Online,EUR
TXN-2025_03-00070,2025-03-12,PRD-1001,1,899.99,899.99,Austria,Online,EUR
TXN-2025_03-00071,2025-03-19,PRD-1001,1,899.99,899.99,Sweden,Retail,EUR
TXN-2025_03-00072,2025-03-16,PRD-8002,1,129.99,129.99,Sweden,Partner,EUR
TXN-2025_03-00073,2025-03-27,PRD-4002,1,149.99,149.99,Germany,Online,EUR
TXN-2025_03-00074,2025-03-08,PRD-5001,2,59.99,119.98,Croatia,Online,EUR
TXN-2025_03-00075,2025-03-24,PRD-1001,1,899.99,899.99,Denmark,Online,EUR
TXN-2025_03-00076,2025-03-14,PRD-1001,1,899.99,899.99,Italy,Online,EUR
TXN-2025_03-00077,2025-03-18,PRD-1002,1,599.99,599.99,Portugal,Retail,EUR
TXN-2025_03-00078,2025-03-23,PRD-2002,1,1099.99,1099.99,Germany,Retail,EUR
TXN-2025_03-00079,2025-03-30,PRD-1001,2,899.99,1799.98,Spain,Retail,EUR
TXN-2025_03-00080,2025-03-01,PRD-2003,2,649.99,1299.98,Ireland,Retail,EUR
TXN-2025_03-00081,2025-03-02,PRD-3002,1,449.99,449.99,Norway,Online,EUR
TXN-2025_03-00082,2025-03-24,PRD-1001,1,899.99,899.99,Denmark,Partner,EUR
TXN-2025_03-00083,2025-03-12,PRD-1001,3,899.99,2699.97,Denmark,Retail,EUR
TXN-2025_03-00084,2025-03-17,PRD-2002,2,1099.99,2199.98,Croatia,Online,EUR
TXN-2025_03-00085,2025-03-02,PRD-1001,2,899.99,1799.98,Austria,Online,EUR
TXN-2025_03-00086,2025-03-28,PRD-1002,1,599.99,599.99,Denmark,Retail,EUR
TXN-2025_03-00087,2025-03-17,PRD-1003,1,349.99,349.99,Netherlands,Online,EUR
TXN-2025_03-00088,2025-03-21,PRD-2002,3,1099.99,3299.97,Belgium,Online,EUR
TXN-2025_03-00089,2025-03-07,PRD-5001,2,59.99,119.98,Finland,Online,EUR
TXN-2025_03-00090,2025-03-06,PRD-1002,3,599.99,1799.97,Austria,Retail,EUR
TXN-2025_03-00091,2025-03-06,PRD-5001,2,59.99,119.98,Switzerland,Online,EUR
TXN-2025_03-00092,2025-03-22,PRD-6001,3,199.99,599.97,Switzerland,Retail,EUR
TXN-2025_03-00093,2025-03-08,PRD-4002,1,149.99,149.99,Greece,Partner,EUR
TXN-2025_03-00094,2025-03-05,PRD-1001,2,899.99,1799.98,Germany,Partner,EUR
TXN-2025_03-00095,2025-03-15,PRD-2003,1,649.99,649.99,Greece,Retail,EUR
TXN-2025_03-00096,2025-03-26,PRD-4002,2,149.99,299.98,Poland,Online,EUR
TXN-2025_03-00097,2025-03-07,PRD-8001,2,99.99,199.98,Czech Republic,Online,EUR
TXN-2025_03-00098,2025-03-03,PRD-7003,2,89.99,179.98,Netherlands,Online,EUR
TXN-2025_03-00099,2025-03-25,PRD-2002,2,1099.99,2199.98,Romania,Online,EUR
TXN-2025_03-00100,2025-03-10,PRD-4001,3,249.99,749.97,Croatia,Partner,EUR
TXN-2025_03-00101,2025-03-03,PRD-6002,2,449.99,899.98,Italy,Partner,EUR
TXN-2025_03-00102,2025-03-30,PRD-6001,1,199.99,199.99,Spain,Online,EUR
TXN-2025_03-00103,2025-03-14,PRD-2003,1,649.99,649.99,Greece,Online,EUR
TXN-2025_03-00104,2025-03-22,PRD-1003,2,349.99,699.98,Hungary,Online,EUR
TXN-2025_03-00105,2025-03-03,PRD-1002,1,599.99,599.99,Netherlands,Online,EUR
TXN-2025_03-00106,2025-03-01,PRD-3001,2,799.99,1599.98,Denmark,Online,EUR
TXN-2025_03-00107,2025-03-01,PRD-5001,1,59.99,59.99,Belgium,Retail,EUR
TXN-2025_03-00108,2025-03-19,PRD-8001,1,99.99,99.99,Netherlands,Retail,EUR
TXN-2025_03-00109,2025-03-04,PRD-6001,2,199.99,399.98,France,Partner,EUR
TXN-2025_03-00110,2025-03-30,PRD-1002,1,599.99,599.99,Croatia,Online,EUR
TXN-2025_03-00111,2025-03-02,PRD-5001,2,59.99,119.98,Germany,Online,EUR
TXN-2025_03-00112,2025-03-25,PRD-1003,2,349.99,699.98,Czech Republic,Partner,EUR
TXN-2025_03-00113,2025-03-31,PRD-4003,1,399.99,399.99,Romania,Online,EUR
TXN-2025_03-00114,2025-03-11,PRD-4002,1,149.99,149.99,Finland,Online,EUR
TXN-2025_03-00115,2025-03-24,PRD-1003,3,349.99,1049.97,Croatia,Online,EUR
TXN-2025_03-00116,2025-03-12,PRD-1003,1,349.99,349.99,Austria,Retail,EUR
TXN-2025_03-00117,2025-03-13,PRD-1001,2,899.99,1799.98,Denmark,Retail,EUR
TXN-2025_03-00118,2025-03-16,PRD-1001,1,899.99,899.99,Romania,Partner,EUR
TXN-2025_03-00119,2025-03-16,PRD-6001,1,199.99,199.99,Germany,Online,EUR
TXN-2025_03-00120,2025-03-19,PRD-1001,1,899.99,899.99,Spain,Retail,EUR
TXN-2025_03-00121,2025-03-23,PRD-1001,2,899.99,1799.98,Belgium,Retail,EUR
TXN-2025_03-00122,2025-03-20,PRD-1003,1,349.99,349.99,Portugal,Online,EUR
TXN-2025_03-00123,2025-03-21,PRD-6002,2,449.99,899.98,Italy,Partner,EUR
TXN-2025_03-00124,2025-03-20,PRD-2001,3,1299.99,3899.97,Greece,Retail,EUR
TXN-2025_03-00125,2025-03-09,PRD-1002,1,599.99,599.99,Norway,Partner,EUR
TXN-2025_03-00126,2025-03-16,PRD-5001,3,59.99,179.97,Belgium,Partner,EUR
TXN-2025_03-00127,2025-03-27,PRD-2001,2,1299.99,2599.98,Portugal,Online,EUR
TXN-2025_03-00128,2025-03-07,PRD-2001,2,1299.99,2599.98,Denmark,Online,EUR
TXN-2025_03-00129,2025-03-13,PRD-5001,1,59.99,59.99,Croatia,Online,EUR
TXN-2025_03-00130,2025-03-04,PRD-1003,1,349.99,349.99,Italy,Retail,EUR
TXN-2025_03-00131,2025-03-13,PRD-6002,1,449.99,449.99,Belgium,Retail,EUR
TXN-2025_03-00132,2025-03-08,PRD-3002,1,449.99,449.99,Poland,Retail,EUR
TXN-2025_03-00133,2025-03-02,PRD-3002,2,449.99,899.98,Hungary,Online,EUR
TXN-2025_03-00134,2025-03-07,PRD-1003,2,349.99,699.98,Poland,Retail,EUR
TXN-2025_03-00135,2025-03-11,PRD-6001,2,199.99,399.98,Portugal,Online,EUR
TXN-2025_03-00136,2025-03-17,PRD-4001,2,249.99,499.98,Spain,Online,EUR
TXN-2025_03-00137,2025-03-24,PRD-1002,1,599.99,599.99,Poland,Retail,EUR
TXN-2025_03-00138,2025-03-29,PRD-1002,1,599.99,599.99,Germany,Online,EUR
TXN-2025_03-00139,2025-03-14,PRD-2003,1,649.99,649.99,Switzerland,Online,EUR
TXN-2025_03-00140,2025-03-28,PRD-5002,1,39.99,39.99,Finland,Online,EUR
TXN-2025_03-00141,2025-03-30,PRD-7002,3,499.99,1499.97,Belgium,Online,EUR
TXN-2025_03-00142,2025-03-13,PRD-4002,2,149.99,299.98,Poland,Online,EUR
TXN-2025_03-00143,2025-03-15,PRD-3001,2,799.99,1599.98,Hungary,Retail,EUR
TXN-2025_03-00144,2025-03-22,PRD-1003,2,349.99,699.98,Portugal,Retail,EUR
TXN-2025_03-00145,2025-03-28,PRD-4002,1,149.99,149.99,Sweden,Online,EUR
TXN-2025_03-00146,2025-03-21,PRD-8002,1,129.99,129.99,France,Online,EUR
TXN-2025_03-00147,2025-03-25,PRD-2003,1,649.99,649.99,Ireland,Online,EUR
TXN-2025_03-00148,2025-03-09,PRD-1002,1,599.99,599.99,Spain,Retail,EUR
TXN-2025_03-00149,2025-03-03,PRD-1001,2,899.99,1799.98,Romania,Online,EUR
TXN-2025_03-00150,2025-03-25,PRD-1003,2,349.99,699.98,Germany,Online,EUR
TXN-2025_03-00151,2025-03-13,PRD-3002,1,449.99,449.99,Germany,Online,EUR
TXN-2025_03-00152,2025-03-31,PRD-7003,1,89.99,89.99,Poland,Online,EUR
TXN-2025_03-00153,2025-03-13,PRD-1003,2,349.99,699.98,Hungary,Retail,EUR
TXN-2025_03-00154,2025-03-09,PRD-2001,1,1299.99,1299.99,Austria,Online,EUR
TXN-2025_03-00155,2025-03-18,PRD-3001,2,799.99,1599.98,Czech Republic,Online,EUR
TXN-2025_03-00156,2025-03-05,PRD-7001,1,69.99,69.99,Romania,Online,EUR
TXN-2025_03-00157,2025-03-11,PRD-2002,3,1099.99,3299.97,Switzerland,Partner,EUR
TXN-2025_03-00158,2025-03-02,PRD-1003,1,349.99,349.99,Ireland,Retail,EUR
TXN-2025_03-00159,2025-03-17,PRD-1002,1,599.99,599.99,Greece,Online,EUR
TXN-2025_03-00160,2025-03-23,PRD-2003,1,649.99,649.99,Netherlands,Online,EUR
TXN-2025_03-00161,2025-03-20,PRD-5003,2,79.99,159.98,Switzerland,Partner,EUR
TXN-2025_03-00162,2025-03-21,PRD-1003,2,349.99,699.98,Portugal,Online,EUR
TXN-2025_03-00163,2025-03-04,PRD-3001,2,799.99,1599.98,Norway,Partner,EUR
TXN-2025_03-00164,2025-03-22,PRD-4001,3,249.99,749.97,Romania,Online,EUR
TXN-2025_03-00165,2025-03-27,PRD-2003,3,649.99,1949.97,Germany,Online,EUR
TXN-2025_03-00166,2025-03-18,PRD-1002,2,599.99,1199.98,Hungary,Retail,EUR
TXN-2025_03-00167,2025-03-24,PRD-7002,1,499.99,499.99,France,Retail,EUR
TXN-2025_03-00168,2025-03-20,PRD-3002,2,449.99,899.98,Sweden,Partner,EUR
TXN-2025_03-00169,2025-03-08,PRD-5001,1,59.99,59.99,Romania,Retail,EUR
TXN-2025_03-00170,2025-03-19,PRD-4002,1,149.99,149.99,France,Online,EUR
TXN-2025_03-00171,2025-03-12,PRD-8003,1,379.99,379.99,Belgium,Retail,EUR
TXN-2025_03-00172,2025-03-28,PRD-2003,2,649.99,1299.98,Czech Republic,Retail,EUR
TXN-2025_03-00173,2025-03-11,PRD-2002,2,1099.99,2199.98,Croatia,Online,EUR
TXN-2025_03-00174,2025-03-16,PRD-2001,1,1299.99,1299.99,Sweden,Online,EUR
TXN-2025_03-00175,2025-03-05,PRD-2001,3,1299.99,3899.97,Spain,Online,EUR
TXN-2025_03-00176,2025-03-28,PRD-1003,2,349.99,699.98,Croatia,Online,EUR
TXN-2025_03-00177,2025-03-03,PRD-8002,2,129.99,259.98,Belgium,Retail,EUR
TXN-2025_03-00178,2025-03-12,PRD-6002,2,449.99,899.98,Hungary,Online,EUR
TXN-2025_03-00179,2025-03-15,PRD-2001,1,1299.99,1299.99,France,Online,EUR
TXN-2025_03-00180,2025-03-16,PRD-2001,3,1299.99,3899.97,Poland,Retail,EUR
TXN-2025_03-00181,2025-03-13,PRD-1001,3,899.99,2699.97,Netherlands,Online,EUR
TXN-2025_03-00182,2025-03-07,PRD-6002,2,449.99,899.98,Finland,Retail,EUR
TXN-2025_03-00183,2025-03-15,PRD-2002,3,1099.99,3299.97,Germany,Partner,EUR
TXN-2025_03-00184,2025-03-03,PRD-4001,1,249.99,249.99,Denmark,Online,EUR
TXN-2025_03-00185,2025-03-31,PRD-7001,2,69.99,139.98,Switzerland,Online,EUR
TXN-2025_03-00186,2025-03-12,PRD-2002,1,1099.99,1099.99,Netherlands,Online,EUR
TXN-2025_03-00187,2025-03-08,PRD-5003,2,79.99,159.98,Ireland,Retail,EUR
TXN-2025_03-00188,2025-03-25,PRD-2003,1,649.99,649.99,Portugal,Online,EUR
TXN-2025_03-00189,2025-03-29,PRD-4003,2,399.99,799.98,Portugal,Online,EUR
TXN-2025_03-00190,2025-03-12,PRD-2003,1,649.99,649.99,Germany,Online,EUR
TXN-2025_03-00191,2025-03-18,PRD-2002,3,1099.99,3299.97,Czech Republic,Retail,EUR
TXN-2025_03-00192,2025-03-03,PRD-8003,1,379.99,379.99,France,Online,EUR
TXN-2025_03-00193,2025-03-12,PRD-4001,3,249.99,749.97,Germany,Retail,EUR
TXN-2025_03-00194,2025-03-29,PRD-2001,1,1299.99,1299.99,Germany,Retail,EUR
TXN-2025_03-00195,2025-03-23,PRD-1003,1,349.99,349.99,Croatia,Retail,EUR
TXN-2025_03-00196,2025-03-21,PRD-1001,1,899.99,899.99,Poland,Partner,EUR
TXN-2025_03-00197,2025-03-26,PRD-4003,2,399.99,799.98,Romania,Online,EUR
TXN-2025_03-00198,2025-03-23,PRD-2002,1,1099.99,1099.99,Netherlands,Online,EUR
TXN-2025_03-00199,2025-03-02,PRD-5004,1,19.99,19.99,Hungary,Retail,EUR
TXN-2025_03-00200,2025-03-14,PRD-2001,3,1299.99,3899.97,Greece,Online,EUR
TXN-2025_03-00201,2025-03-14,PRD-2002,1,1099.99,1099.99,Italy,Retail,EUR
TXN-2025_03-00202,2025-03-04,PRD-5002,2,39.99,79.98,Italy,Partner,EUR
TXN-2025_03-00203,2025-03-17,PRD-3001,2,799.99,1599.98,Denmark,Partner,EUR
TXN-2025_03-00204,2025-03-15,PRD-6002,2,449.99,899.98,Denmark,Retail,EUR
TXN-2025_03-00205,2025-03-16,PRD-4001,2,249.99,499.98,Norway,Partner,EUR
TXN-2025_03-00206,2025-03-05,PRD-1003,1,349.99,349.99,Spain,Online,EUR
TXN-2025_03-00207,2025-03-24,PRD-3002,2,449.99,899.98,Croatia,Online,EUR
TXN-2025_03-00208,2025-03-17,PRD-1001,2,899.99,1799.98,Poland,Online,EUR
TXN-2025_03-00209,2025-03-23,PRD-2001,2,1299.99,2599.98,Italy,Online,EUR
TXN-2025_03-00210,2025-03-07,PRD-1002,1,599.99,599.99,Ireland,Online,EUR
TXN-2025_03-00211,2025-03-23,PRD-4002,1,149.99,149.99,Spain,Partner,EUR
TXN-2025_03-00212,2025-03-15,PRD-1002,2,599.99,1199.98,Italy,Retail,EUR
TXN-2025_03-00213,2025-03-17,PRD-1003,1,349.99,349.99,Finland,Retail,EUR
TXN-2025_03-00214,2025-03-12,PRD-2001,3,1299.99,3899.97,Belgium,Online,EUR
TXN-2025_03-00215,2025-03-11,PRD-1001,2,899.99,1799.98,Denmark,Online,EUR
TXN-2025_03-00216,2025-03-19,PRD-1001,1,899.99,899.99,Czech Republic,Partner,EUR
TXN-2025_03-00217,2025-03-11,PRD-2001,2,1299.99,2599.98,Spain,Retail,EUR
TXN-2025_03-00218,2025-03-02,PRD-1003,2,349.99,699.98,Italy,Retail,EUR
TXN-2025_03-00219,2025-03-31,PRD-1001,1,899.99,899.99,Croatia,Partner,EUR
TXN-2025_03-00220,2025-03-15,PRD-1002,1,599.99,599.99,Finland,Retail,EUR
TXN-2025_03-00221,2025-03-05,PRD-6001,1,199.99,199.99,France,Retail,EUR
TXN-2025_03-00222,2025-03-18,PRD-4003,2,399.99,799.98,Greece,Online,EUR
TXN-2025_03-00223,2025-03-29,PRD-3001,1,799.99,799.99,Switzerland,Online,EUR
TXN-2025_03-00224,2025-03-30,PRD-7001,3,69.99,209.97,Romania,Retail,EUR
TXN-2025_03-00225,2025-03-21,PRD-1001,1,899.99,899.99,Spain,Online,EUR
TXN-2025_03-00226,2025-03-21,PRD-2001,2,1299.99,2599.98,Spain,Retail,EUR
TXN-2025_03-00227,2025-03-16,PRD-5004,2,19.99,39.98,Denmark,Online,EUR
TXN-2025_03-00228,2025-03-04,PRD-4002,1,149.99,149.99,Norway,Online,EUR
TXN-2025_03-00229,2025-03-27,PRD-8002,1,129.99,129.99,Denmark,Online,EUR
TXN-2025_03-00230,2025-03-23,PRD-7003,1,89.99,89.99,Netherlands,Online,EUR
TXN-2025_03-00231,2025-03-10,PRD-1002,1,599.99,599.99,Portugal,Partner,EUR
TXN-2025_03-00232,2025-03-22,PRD-8001,2,99.99,199.98,Denmark,Online,EUR
TXN-2025_03-00233,2025-03-02,PRD-7003,1,89.99,89.99,Netherlands,Retail,EUR
TXN-2025_03-00234,2025-03-15,PRD-2002,1,1099.99,1099.99,Switzerland,Online,EUR
TXN-2025_03-00235,2025-03-04,PRD-8002,1,129.99,129.99,Ireland,Online,EUR
TXN-2025_03-00236,2025-03-29,PRD-1001,3,899.99,2699.97,France,Online,EUR
TXN-2025_03-00237,2025-03-16,PRD-4002,2,149.99,299.98,Norway,Partner,EUR
TXN-2025_03-00238,2025-03-30,PRD-1003,3,349.99,1049.97,Croatia,Online,EUR
TXN-2025_03-00239,2025-03-27,PRD-1002,2,599.99,1199.98,Poland,Retail,EUR
TXN-2025_03-00240,2025-03-07,PRD-4001,1,249.99,249.99,Portugal,Online,EUR
TXN-2025_03-00241,2025-03-25,PRD-2001,2,1299.99,2599.98,Sweden,Online,EUR
TXN-2025_03-00242,2025-03-25,PRD-4002,1,149.99,149.99,Belgium,Retail,EUR
TXN-2025_03-00243,2025-03-12,PRD-3002,2,449.99,899.98,Austria,Online,EUR
TXN-2025_03-00244,2025-03-03,PRD-2002,2,1099.99,2199.98,Denmark,Online,EUR
TXN-2025_03-00245,2025-03-17,PRD-1002,1,599.99,599.99,Switzerland,Online,EUR
TXN-2025_03-00246,2025-03-09,PRD-4001,1,249.99,249.99,Croatia,Online,EUR
TXN-2025_03-00247,2025-03-08,PRD-5004,1,19.99,19.99,Netherlands,Online,EUR
TXN-2025_03-00248,2025-03-23,PRD-4001,2,249.99,499.98,Italy,Partner,EUR
TXN-2025_03-00249,2025-03-06,PRD-4001,1,249.99,249.99,Hungary,Online,EUR
TXN-2025_03-00250,2025-03-30,PRD-3001,1,799.99,799.99,France,Partner,EUR
TXN-2025_03-00251,2025-03-15,PRD-2002,1,1099.99,1099.99,Netherlands,Online,EUR
TXN-2025_03-00252,2025-03-10,PRD-2003,1,649.99,649.99,Denmark,Online,EUR
TXN-2025_03-00253,2025-03-23,PRD-8002,1,129.99,129.99,Netherlands,Online,EUR
TXN-2025_03-00254,2025-03-27,PRD-5001,1,59.99,59.99,Sweden,Online,EUR
TXN-2025_03-00255,2025-03-25,PRD-2003,2,649.99,1299.98,Austria,Online,EUR
TXN-2025_03-00256,2025-03-06,PRD-2003,1,649.99,649.99,Hungary,Online,EUR
TXN-2025_03-00257,2025-03-15,PRD-3001,1,799.99,799.99,Greece,Partner,EUR
TXN-2025_03-00258,2025-03-30,PRD-4002,1,149.99,149.99,Poland,Retail,EUR
TXN-2025_03-00259,2025-03-14,PRD-2003,2,649.99,1299.98,Spain,Retail,EUR
TXN-2025_03-00260,2025-03-26,PRD-4003,1,399.99,399.99,Sweden,Online,EUR
TXN-2025_03-00261,2025-03-19,PRD-2001,1,1299.99,1299.99,Greece,Partner,EUR
TXN-2025_03-00262,2025-03-13,PRD-2002,2,1099.99,2199.98,Spain,Online,EUR
TXN-2025_03-00263,2025-03-14,PRD-6001,2,199.99,399.98,Czech Republic,Partner,EUR
TXN-2025_03-00264,2025-03-03,PRD-2001,1,1299.99,1299.99,Netherlands,Online,EUR
TXN-2025_03-00265,2025-03-04,PRD-8001,1,99.99,99.99,Finland,Online,EUR
TXN-2025_03-00266,2025-03-26,PRD-1002,2,599.99,1199.98,France,Partner,EUR
TXN-2025_03-00267,2025-03-29,PRD-1003,1,349.99,349.99,Czech Republic,Online,EUR
TXN-2025_03-00268,2025-03-14,PRD-2003,1,649.99,649.99,France,Partner,EUR
TXN-2025_03-00269,2025-03-31,PRD-5003,1,79.99,79.99,Norway,Online,EUR
TXN-2025_03-00270,2025-03-14,PRD-5001,1,59.99,59.99,Finland,Online,EUR
TXN-2025_03-00271,2025-03-26,PRD-1002,1,599.99,599.99,Norway,Partner,EUR
TXN-2025_03-00272,2025-03-08,PRD-1003,1,349.99,349.99,Poland,Retail,EUR
TXN-2025_03-00273,2025-03-10,PRD-4001,1,249.99,249.99,Romania,Retail,EUR
TXN-2025_03-00274,2025-03-09,PRD-1003,2,349.99,699.98,Hungary,Online,EUR
TXN-2025_03-00275,2025-03-14,PRD-2002,2,1099.99,2199.98,Austria,Online,EUR
TXN-2025_03-00276,2025-03-08,PRD-3001,3,799.99,2399.97,Spain,Online,EUR
TXN-2025_03-00277,2025-03-11,PRD-4001,1,249.99,249.99,Switzerland,Online,EUR
TXN-2025_03-00278,2025-03-10,PRD-1003,1,349.99,349.99,Sweden,Retail,EUR
TXN-2025_03-00279,2025-03-18,PRD-1002,2,599.99,1199.98,Denmark,Online,EUR
TXN-2025_03-00280,2025-03-04,PRD-2002,2,1099.99,2199.98,Czech Republic,Retail,EUR
TXN-2025_03-00281,2025-03-04,PRD-1001,1,899.99,899.99,Netherlands,Retail,EUR
TXN-2025_03-00282,2025-03-12,PRD-3001,1,799.99,799.99,Belgium,Online,EUR
TXN-2025_03-00283,2025-03-18,PRD-6001,2,199.99,399.98,Netherlands,Partner,EUR
TXN-2025_03-00284,2025-03-29,PRD-1001,1,899.99,899.99,Ireland,Partner,EUR
TXN-2025_03-00285,2025-03-08,PRD-1001,1,899.99,899.99,Finland,Online,EUR
TXN-2025_03-00286,2025-03-03,PRD-1001,2,899.99,1799.98,Romania,Online,EUR
