TransactionID,StoreID,ProductEAN,Quantity,TotalAmount,TransactionDate,PaymentMethod,CustomerID,DiscountApplied
TXN103325,ST001,3033710074532,2,4.38,2024-10-03,Carte Fidélité,CF000469,0.0
TXN103326,ST001,5410036301159,3,29.97,2024-10-03,Carte Fidélité,,3.0
TXN103327,ST001,3560070541225,1,2.69,2024-10-03,Espèces,CF000256,0.0
TXN103328,ST001,3179730009762,4,9.96,2024-10-03,Sans Contact,,0.0
TXN103329,ST001,5410076959839,1,2.69,2024-10-03,Carte Bancaire,,0.0
TXN103330,ST001,5410036301159,1,9.99,2024-10-03,Carte Fidélité,CF000290,0.0
TXN103331,ST001,3014260115692,2,4.78,2024-10-03,Chèque,,0.0
TXN103332,ST001,7622300489434,1,2.15,2024-10-03,Espèces,,0.0
TXN103333,ST001,3560070468850,1,5.49,2024-10-03,Carte Fidélité,,1.1
TXN103334,ST001,8076809513753,1,1.69,2024-10-03,Espèces,,0.0
TXN103335,ST001,3560070976508,1,2.79,2024-10-03,Espèces,,0.0
TXN103336,ST001,3600523497157,1,3.89,2024-10-03,Chèque,,0.0
TXN103337,ST001,3560070824267,1,1.89,2024-10-03,Carte Fidélité,CF000083,0.09
TXN103338,ST001,3124480186805,1,0.69,2024-10-03,Carte Bancaire,,0.0
TXN103339,ST001,3059940003074,1,1.49,2024-10-03,Espèces,CF000246,0.0
TXN103340,ST001,3560070468850,3,16.47,2024-10-03,Carte Fidélité,CF000250,0.0
TXN103341,ST001,3228857000166,2,8.98,2024-10-03,Carte Bancaire,,0.0
TXN103342,ST001,3560070140084,5,7.95,2024-10-03,Carte Bancaire,,0.0
TXN103343,ST001,3600523497157,1,3.89,2024-10-03,Carte Bancaire,,0.0
TXN103344,ST001,3014260115692,3,7.17,2024-10-03,Carte Bancaire,CF000457,0.0
TXN103345,ST001,3560070541225,2,5.38,2024-10-03,Espèces,,0.0
TXN103346,ST001,9999999999999,3,33.99,2024-10-03,Chèque,CF000416,3.4
TXN103347,ST001,3014260115692,5,11.95,2024-10-03,Espèces,CF000302,1.2
TXN103348,ST001,3073781069556,2,5.38,2024-10-03,Espèces,,0.0
TXN103349,ST001,9999999999999,2,26.06,2024-10-03,Sans Contact,,0.0
TXN103350,ST001,3560070468850,1,5.49,2024-10-03,Carte Bancaire,,0.0
TXN103351,ST001,3560070824267,1,1.89,2024-10-03,Espèces,,0.0
TXN103352,ST001,3560070404360,1,2.29,2024-10-03,Espèces,CF000282,0.0
TXN103353,ST001,3038350011503,1,0.99,2024-10-03,Carte Fidélité,,0.0
TXN103354,ST001,3045386371655,2,59.98,2024-10-03,Sans Contact,,0.0
TXN103355,ST001,5410076959839,1,2.69,2024-10-03,Carte Bancaire,,0.13
TXN103356,ST001,7613035799790,3,22.47,2024-10-03,Carte Fidélité,,0.0
TXN103357,ST001,5410036301159,3,29.97,2024-10-03,Sans Contact,,0.0
TXN103358,ST001,3560070404360,4,9.16,2024-10-03,Chèque,,0.0
TXN103359,ST001,3033710074532,1,2.19,2024-10-03,Espèces,,0.0
TXN103360,ST001,3059940003074,1,1.49,2024-10-03,Chèque,CF000130,0.0
TXN103361,ST001,3014260115692,1,2.39,2024-10-03,Carte Bancaire,,0.0
TXN103362,ST001,7622300489434,1,2.15,2024-10-03,Sans Contact,,0.0
TXN103363,ST001,3576280147583,1,2.89,2024-10-03,Sans Contact,CF000448,0.0
TXN103364,ST001,8076809513753,1,1.69,2024-10-03,Espèces,,0.17
TXN103365,ST001,5449000000996,3,4.77,2024-10-03,Carte Bancaire,,0.0
TXN103366,ST001,3560070140084,1,1.59,2024-10-03,Espèces,CF000044,0.0
TXN103367,ST001,3073781069556,1,2.69,2024-10-03,Sans Contact,,0.0
TXN103368,ST001,1234567890123,1,1.63,2024-10-03,Espèces,CF000344,0.0
TXN103369,ST001,3228857000166,1,4.49,2024-10-03,Carte Bancaire,,0.0
TXN103370,ST001,3017620422003,1,3.49,2024-10-03,Sans Contact,,0.0
TXN103371,ST001,5410036301159,1,9.99,2024-10-03,Carte Bancaire,,0.0
TXN103372,ST001,0000000000000,1,1.27,2024-10-03,Espèces,CF000258,0.0
TXN103373,ST001,3560070396405,3,3.87,2024-10-03,Chèque,CF000168,0.58
TXN103374,ST001,3560070976508,1,2.79,2024-10-03,Espèces,CF000207,0.42
TXN103375,ST001,3560070396405,2,2.58,2024-10-03,Carte Bancaire,,0.0
TXN103376,ST001,3045386371655,1,29.99,2024-10-03,Espèces,,3.0
TXN103377,ST001,3175681851849,5,9.45,2024-10-03,Carte Bancaire,CF000301,0.0
TXN103378,ST001,3033490004606,1,2.99,2024-10-03,Sans Contact,CF000492,0.0
TXN103379,ST001,7622300489434,1,2.15,2024-10-03,Espèces,CF000274,0.0
TXN103380,ST001,3560070140084,2,3.18,2024-10-03,Espèces,,0.0
TXN103381,ST001,3038350011503,1,0.99,2024-10-03,Carte Bancaire,,0.0
TXN103382,ST001,8076809513753,1,1.69,2024-10-03,Espèces,CF000096,0.0
TXN103383,ST001,3560070541225,1,2.69,2024-10-03,Carte Bancaire,,0.0
TXN103384,ST001,3038350011503,1,0.99,2024-10-03,Sans Contact,,0.0
TXN103385,ST001,3073781069556,2,5.38,2024-10-03,Espèces,,0.0
TXN103386,ST001,3560070468850,2,10.98,2024-10-03,Sans Contact,,0.0
TXN103387,ST001,3560070140084,1,1.59,2024-10-03,Carte Bancaire,,0.0
TXN103388,ST001,3033490004606,1,2.99,2024-10-03,Carte Fidélité,,0.0
TXN103389,ST001,3033490004606,4,11.96,2024-10-03,Carte Bancaire,,0.0
TXN103390,ST001,7613035799790,1,7.49,2024-10-03,Carte Bancaire,,0.0
TXN103391,ST001,3560070140084,1,1.59,2024-10-03,Espèces,,0.0
TXN103392,ST001,3560070468850,4,21.96,2024-10-03,Sans Contact,,0.0
TXN103393,ST001,3124480186805,2,1.38,2024-10-03,Chèque,,0.21
TXN103394,ST001,3228857000166,1,4.49,2024-10-03,Sans Contact,,0.0
TXN103395,ST001,3179730009762,1,2.49,2024-10-03,Carte Bancaire,CF000244,0.0
TXN103396,ST001,3014260115692,4,9.56,2024-10-03,Sans Contact,,0.0
TXN103397,ST001,3560070468850,1,5.49,2024-10-03,Espèces,,0.0
TXN103398,ST001,3560070140084,2,3.18,2024-10-03,Carte Bancaire,CF000402,0.0
TXN103399,ST001,3179730009762,1,2.49,2024-10-03,Sans Contact,,0.0
TXN103400,ST001,3560070404360,2,4.58,2024-10-03,Espèces,,0.0
TXN103401,ST001,7622300489434,1,2.15,2024-10-03,Espèces,,0.0
TXN103402,ST001,3017620422003,1,3.49,2024-10-03,Carte Bancaire,,0.17
TXN103403,ST001,8000500310427,2,6.58,2024-10-03,Chèque,,0.0
TXN103404,ST001,3576280147583,1,2.89,2024-10-03,Sans Contact,,0.0
TXN103405,ST001,5410036301159,1,9.99,2024-10-03,Chèque,CF000068,0.0
TXN103406,ST001,3038350011503,2,1.98,2024-10-03,Espèces,CF000396,0.0
TXN103407,ST001,3576280147583,1,2.89,2024-10-03,Carte Fidélité,,0.0
TXN103408,ST001,8076809513753,1,1.69,2024-10-03,Chèque,,0.0
TXN103409,ST001,3228857000166,2,8.98,2024-10-03,Carte Fidélité,,0.0
TXN103410,ST001,3038350011503,1,0.99,2024-10-03,Espèces,,0.0
TXN103411,ST001,3560070976508,1,2.79,2024-10-03,Chèque,,0.0
TXN103412,ST001,7622300489434,2,4.3,2024-10-03,Sans Contact,,0.0
TXN103413,ST001,3560070140084,1,1.59,2024-10-03,Carte Bancaire,CF000057,0.0
TXN103414,ST001,3256220122245,2,2.18,2024-10-03,Carte Bancaire,,0.0
TXN103415,ST001,3560070541225,1,2.69,2024-10-03,Carte Fidélité,,0.27
TXN103416,ST001,3560070468850,1,5.49,2024-10-03,Espèces,,0.0
TXN103417,ST001,5410076959839,1,2.69,2024-10-03,Carte Bancaire,,0.0
TXN103418,ST001,3014260115692,1,2.39,2024-10-03,Chèque,,0.0
TXN103419,ST001,3038350011503,1,0.99,2024-10-03,Chèque,,0.2
TXN103420,ST001,9999999999999,2,17.78,2024-10-03,Carte Bancaire,,2.67
TXN103421,ST001,7613035799790,1,7.49,2024-10-03,Carte Bancaire,,0.0
TXN103422,ST001,4015400507581,1,14.99,2024-10-03,Espèces,CF000469,0.75
TXN103423,ST001,3560070541225,1,2.69,2024-10-03,Chèque,CF000063,0.0
TXN103424,ST001,3045386371655,2,59.98,2024-10-03,Sans Contact,,0.0
TXN103425,ST001,3038350011503,1,0.99,2024-10-03,Sans Contact,CF000032,0.0
TXN103426,ST001,3033710074532,3,6.57,2024-10-03,Carte Bancaire,,0.0
TXN103427,ST001,7622300489434,1,2.15,2024-10-03,Carte Fidélité,,0.0
TXN103428,ST001,3560070976508,1,2.79,2024-10-03,Carte Bancaire,CF000362,0.0
TXN103429,ST001,3576280147583,1,2.89,2024-10-03,Espèces,CF000464,0.0
TXN103430,ST001,7613035799790,1,7.49,2024-10-03,Carte Bancaire,,0.75
TXN103431,ST001,3560070824267,3,5.67,2024-10-03,Chèque,CF000070,0.0
TXN103432,ST001,7613035799790,2,14.98,2024-10-03,Espèces,,0.0
TXN103433,ST001,8076809513753,3,5.07,2024-10-03,Carte Bancaire,CF000037,0.0
TXN103434,ST001,7613035799790,2,14.98,2024-10-03,Chèque,,0.0
TXN103435,ST001,3560070404360,2,4.58,2024-10-03,Sans Contact,CF000128,0.69
TXN103436,ST001,7622300489434,2,4.3,2024-10-03,Carte Bancaire,CF000172,0.86
TXN103437,ST001,8000500310427,1,3.29,2024-10-03,Carte Bancaire,,0.0
TXN103438,ST001,3560070396405,1,1.29,2024-10-03,Sans Contact,,0.0
TXN103439,ST001,1234567890123,1,5.77,2024-10-03,Chèque,,0.0
TXN103440,ST001,3014260115692,2,4.78,2024-10-03,Chèque,,0.0
TXN103441,ST001,8076809513753,1,1.69,2024-10-03,Sans Contact,,0.0
TXN103442,ST001,3560070976508,2,5.58,2024-10-03,Sans Contact,,0.0
TXN103443,ST001,5410076959839,3,8.07,2024-10-03,Carte Fidélité,CF000187,0.0
TXN103444,ST001,8000500310427,1,3.29,2024-10-03,Espèces,,0.0
TXN103445,ST001,3600523497157,1,3.89,2024-10-03,Carte Bancaire,,0.0
TXN103446,ST001,5410076959839,1,2.69,2024-10-03,Chèque,CF000335,0.27
TXN103447,ST001,9999999999999,4,31.52,2024-10-03,Carte Bancaire,,6.3
TXN103448,ST001,3560070976508,3,8.37,2024-10-03,Chèque,CF000327,0.0
TXN103449,ST001,3175681851849,2,3.78,2024-10-03,Carte Fidélité,,0.38
TXN103450,ST001,3017620422003,1,3.49,2024-10-03,Sans Contact,CF000257,0.35
TXN103451,ST001,3228857000166,2,8.98,2024-10-03,Carte Bancaire,CF000285,1.35
TXN103452,ST001,4015400507581,1,14.99,2024-10-03,Sans Contact,CF000311,0.0
TXN103453,ST001,0000000000000,2,2.14,2024-10-03,Carte Fidélité,CF000310,0.0
TXN103454,ST001,3560070976508,2,5.58,2024-10-03,Espèces,,0.84
TXN103455,ST001,3059940003074,4,5.96,2024-10-03,Carte Bancaire,,0.0
TXN103456,ST001,7613035799790,3,22.47,2024-10-03,Espèces,,3.37
TXN103457,ST001,3124480186805,5,3.45,2024-10-03,Espèces,,0.0
TXN103458,ST001,3124480186805,1,0.69,2024-10-03,Espèces,CF000459,0.0
TXN103459,ST001,3014260115692,4,9.56,2024-10-03,Sans Contact,CF000040,0.0
TXN103460,ST001,3059940003074,1,1.49,2024-10-03,Chèque,,0.0
TXN103461,ST001,3073781069556,2,5.38,2024-10-03,Sans Contact,CF000453,0.0
TXN103462,ST001,3600523497157,1,3.89,2024-10-03,Sans Contact,,0.39
TXN103463,ST001,3033710074532,5,10.95,2024-10-03,Sans Contact,,1.09
TXN103464,ST001,3179730009762,2,4.98,2024-10-03,Carte Bancaire,,0.0
TXN103465,ST001,3045386371655,2,59.98,2024-10-03,Chèque,CF000470,0.0
TXN103466,ST001,3179730009762,1,2.49,2024-10-03,Sans Contact,,0.0
TXN103467,ST001,3560070404360,1,2.29,2024-10-03,Sans Contact,,0.34
TXN103468,ST001,3045386371655,2,59.98,2024-10-03,Sans Contact,,0.0
TXN103469,ST001,3014260115692,1,2.39,2024-10-03,Espèces,,0.0
TXN103470,ST001,3033490004606,1,2.99,2024-10-03,Espèces,CF000170,0.0
TXN103471,ST001,3560070468850,1,5.49,2024-10-03,Carte Bancaire,,0.0
TXN103472,ST001,7622300489434,4,8.6,2024-10-03,Sans Contact,,0.0
TXN103473,ST001,3175681851849,1,1.89,2024-10-03,Espèces,CF000011,0.0
TXN103474,ST001,3560070541225,2,5.38,2024-10-03,Carte Fidélité,,0.0
TXN103475,ST001,3059940003074,3,4.47,2024-10-03,Carte Bancaire,,0.0
TXN103476,ST001,3124480186805,1,0.69,2024-10-03,Carte Bancaire,CF000381,0.0
TXN103477,ST001,5449000000996,1,1.59,2024-10-03,Espèces,CF000041,0.08
TXN103478,ST001,3560070396405,1,1.29,2024-10-03,Sans Contact,,0.0
TXN103479,ST001,3560070824267,1,1.89,2024-10-03,Chèque,,0.0
TXN103480,ST001,3179730009762,3,7.47,2024-10-03,Carte Bancaire,CF000143,0.0
TXN103481,ST001,3059940003074,1,1.49,2024-10-03,Sans Contact,,0.0
TXN103482,ST001,3256220122245,1,1.09,2024-10-03,Espèces,CF000043,0.0
TXN103483,ST001,5449000000996,1,1.59,2024-10-03,Chèque,CF000011,0.32
TXN103484,ST001,3045386371655,3,89.97,2024-10-03,Carte Bancaire,,0.0
TXN103485,ST001,8000500310427,2,6.58,2024-10-03,Carte Bancaire,,1.32
TXN103486,ST001,3059940003074,1,1.49,2024-10-03,Carte Bancaire,CF000351,0.0
TXN103487,ST001,3560070541225,1,2.69,2024-10-03,Carte Fidélité,,0.0
TXN103488,ST001,3576280147583,1,2.89,2024-10-03,Carte Bancaire,CF000111,0.0
TXN103489,ST001,3175681851849,1,1.89,2024-10-03,Carte Fidélité,,0.19
TXN103490,ST001,3560070976508,2,5.58,2024-10-03,Carte Bancaire,CF000296,0.0
TXN103491,ST001,3560070140084,1,1.59,2024-10-03,Sans Contact,,0.08
TXN103492,ST001,3179730009762,2,4.98,2024-10-03,Espèces,,0.0
TXN103493,ST001,3014260115692,2,4.78,2024-10-03,Carte Bancaire,CF000253,0.0
TXN103494,ST001,3560070541225,1,2.69,2024-10-03,Sans Contact,,0.0
TXN103495,ST001,3560070140084,1,1.59,2024-10-03,Espèces,,0.0
TXN103496,ST001,5410036301159,1,9.99,2024-10-03,Sans Contact,,0.0
TXN103497,ST001,3124480186805,2,1.38,2024-10-03,Carte Bancaire,CF000193,0.0
TXN103498,ST001,3560070824267,1,1.89,2024-10-03,Sans Contact,,0.0
TXN103499,ST001,5410076959839,2,5.38,2024-10-03,Chèque,,0.0
TXN103500,ST001,3073781069556,4,10.76,2024-10-03,Espèces,,0.0
TXN103501,ST001,3600523497157,3,11.67,2024-10-03,Carte Bancaire,,0.0
TXN103502,ST001,7622300489434,3,6.45,2024-10-03,Espèces,,0.32
TXN103503,ST001,3560070541225,1,2.69,2024-10-03,Sans Contact,CF000036,0.0
TXN103504,ST001,5410076959839,4,10.76,2024-10-03,Carte Fidélité,CF000323,0.0
TXN103505,ST001,3560070140084,1,1.59,2024-10-03,Carte Bancaire,CF000249,0.0
TXN103506,ST001,4015400507581,1,14.99,2024-10-03,Espèces,,0.0
TXN103507,ST001,3073781069556,1,2.69,2024-10-03,Carte Bancaire,,0.0
TXN103508,ST001,3038350011503,1,0.99,2024-10-03,Carte Bancaire,CF000383,0.0
TXN103509,ST001,3560070140084,2,3.18,2024-10-03,Chèque,,0.32
TXN103510,ST001,7622300489434,1,2.15,2024-10-03,Sans Contact,CF000177,0.0
TXN103511,ST001,3033490004606,2,5.98,2024-10-03,Carte Fidélité,CF000246,0.0
TXN103512,ST001,3033710074532,2,4.38,2024-10-03,Espèces,CF000350,0.0
TXN103513,ST001,3560070396405,3,3.87,2024-10-03,Carte Bancaire,,0.58
TXN103514,ST001,3017620422003,3,10.47,2024-10-03,Carte Bancaire,,0.0
TXN103515,ST001,3073781069556,1,2.69,2024-10-03,Carte Bancaire,,0.0
TXN103516,ST001,3228857000166,1,4.49,2024-10-03,Espèces,,0.0
TXN103517,ST001,7613035799790,1,7.49,2024-10-03,Espèces,,0.0
TXN103518,ST001,3033490004606,2,5.98,2024-10-03,Carte Bancaire,,0.0
TXN103519,ST001,3073781069556,1,2.69,2024-10-03,Sans Contact,CF000411,0.0
TXN103520,ST001,3017620422003,1,3.49,2024-10-03,Espèces,,0.0
TXN103521,ST001,3179730009762,1,2.49,2024-10-03,Chèque,,0.0
TXN103522,ST001,5410076959839,1,2.69,2024-10-03,Carte Bancaire,,0.0
TXN103523,ST001,3033710074532,1,2.19,2024-10-03,Sans Contact,,0.0
TXN103524,ST001,3179730009762,2,4.98,2024-10-03,Carte Bancaire,CF000450,0.5
TXN103525,ST001,8076809513753,1,1.69,2024-10-03,Espèces,,0.17
TXN103526,ST001,8076809513753,3,5.07,2024-10-03,Chèque,,0.0
TXN103527,ST001,5410076959839,2,5.38,2024-10-03,Espèces,CF000467,0.0
TXN103528,ST001,4015400507581,3,44.97,2024-10-03,Carte Fidélité,,0.0
TXN103529,ST001,3560070824267,1,1.89,2024-10-03,Espèces,CF000313,0.38
TXN103530,ST001,3576280147583,4,11.56,2024-10-03,Carte Bancaire,,0.0
TXN103531,ST001,5410036301159,3,29.97,2024-10-03,Chèque,,0.0
TXN103532,ST001,7622300489434,2,4.3,2024-10-03,Espèces,,0.0
TXN103533,ST001,0000000000000,1,6.4,2024-10-03,Carte Fidélité,CF000442,0.0
TXN103534,ST001,3017620422003,1,3.49,2024-10-03,Carte Fidélité,,0.0
TXN103535,ST001,3576280147583,1,2.89,2024-10-03,Sans Contact,,0.0
TXN103536,ST001,3228857000166,1,4.49,2024-10-03,Carte Fidélité,CF000494,0.0
TXN103537,ST001,3038350011503,1,0.99,2024-10-03,Sans Contact,,0.1
TXN103538,ST001,3014260115692,1,2.39,2024-10-03,Sans Contact,,0.0
TXN103539,ST001,3033490004606,1,2.99,2024-10-03,Sans Contact,,0.0
TXN103540,ST001,3073781069556,3,8.07,2024-10-03,Carte Bancaire,,0.0
TXN103541,ST001,3560070468850,2,10.98,2024-10-03,Carte Bancaire,,0.0
TXN103542,ST001,3256220122245,2,2.18,2024-10-03,Chèque,CF000289,0.0
TXN103543,ST001,3045386371655,3,89.97,2024-10-03,Espèces,CF000461,0.0
TXN103544,ST001,3560070404360,3,6.87,2024-10-03,Carte Fidélité,,0.0
TXN103545,ST001,3175681851849,1,1.89,2024-10-03,Espèces,,0.0
TXN103546,ST001,3175681851849,1,1.89,2024-10-03,Carte Bancaire,,0.19
TXN103547,ST001,3033490004606,1,2.99,2024-10-03,Carte Bancaire,,0.0
TXN103548,ST001,5449000000996,2,3.18,2024-10-03,Sans Contact,CF000264,0.0
TXN103549,ST001,3256220122245,1,1.09,2024-10-03,Sans Contact,CF000320,0.22
TXN103550,ST001,3560070396405,1,1.29,2024-10-03,Espèces,,0.0
TXN103551,ST001,3175681851849,1,1.89,2024-10-03,Carte Bancaire,,0.0
TXN103552,ST001,5410076959839,1,2.69,2024-10-03,Espèces,,0.0
TXN103553,ST001,3033710074532,2,4.38,2024-10-03,Carte Bancaire,,0.0
TXN103554,ST001,3560070404360,1,2.29,2024-10-03,Carte Bancaire,,0.0
TXN103555,ST001,3033490004606,1,2.99,2024-10-03,Sans Contact,,0.0
TXN103556,ST001,3073781069556,1,2.69,2024-10-03,Sans Contact,,0.0
TXN103557,ST001,3124480186805,1,0.69,2024-10-03,Sans Contact,CF000183,0.1
TXN103558,ST001,3560070824267,2,3.78,2024-10-03,Carte Bancaire,,0.0
TXN103559,ST001,3179730009762,2,4.98,2024-10-03,Espèces,,0.0
TXN103560,ST001,5410076959839,1,2.69,2024-10-03,Carte Fidélité,,0.0
TXN103561,ST001,7622300489434,2,4.3,2024-10-03,Carte Bancaire,,0.0
TXN103562,ST001,3560070541225,3,8.07,2024-10-03,Carte Fidélité,CF000448,1.21
TXN103563,ST001,3045386371655,3,89.97,2024-10-03,Espèces,CF000387,0.0
TXN103564,ST001,3560070140084,1,1.59,2024-10-03,Carte Fidélité,CF000190,0.0
TXN103565,ST001,3228857000166,3,13.47,2024-10-03,Carte Bancaire,,1.35
TXN103566,ST001,1234567890123,1,7.27,2024-10-03,Espèces,,0.0
TXN103567,ST001,3045386371655,2,59.98,2024-10-03,Carte Fidélité,CF000234,0.0
TXN103568,ST001,4015400507581,1,14.99,2024-10-03,Espèces,,0.0
TXN103569,ST001,3059940003074,1,1.49,2024-10-03,Espèces,,0.15
TXN103570,ST002,7613035799790,1,7.49,2024-10-03,Carte Bancaire,CF000309,0.0
TXN103571,ST002,7622300489434,1,2.15,2024-10-03,Carte Bancaire,CF000440,0.0
TXN103572,ST002,3033710074532,1,2.19,2024-10-03,Carte Bancaire,,0.0
TXN103573,ST002,3576280147583,2,5.78,2024-10-03,Espèces,,0.0
TXN103574,ST002,3560070404360,2,4.58,2024-10-03,Carte Bancaire,,0.0
TXN103575,ST002,3560070976508,1,2.79,2024-10-03,Espèces,,0.0
TXN103576,ST002,3560070824267,1,1.89,2024-10-03,Sans Contact,CF000313,0.0
TXN103577,ST002,3038350011503,1,0.99,2024-10-03,Sans Contact,CF000009,0.0
TXN103578,ST002,3576280147583,3,8.67,2024-10-03,Chèque,,0.0
TXN103579,ST002,3038350011503,2,1.98,2024-10-03,Chèque,,0.0
TXN103580,ST002,3179730009762,1,2.49,2024-10-03,Sans Contact,CF000320,0.0
TXN103581,ST002,8076809513753,1,1.69,2024-10-03,Carte Fidélité,CF000026,0.0
TXN103582,ST002,3179730009762,1,2.49,2024-10-03,Espèces,,0.0
TXN103583,ST002,7622300489434,1,2.15,2024-10-03,Carte Bancaire,,0.11
TXN103584,ST002,3256220122245,2,2.18,2024-10-03,Sans Contact,,0.0
TXN103585,ST002,3560070541225,1,2.69,2024-10-03,Carte Fidélité,,0.0
TXN103586,ST002,5449000000996,2,3.18,2024-10-03,Carte Fidélité,,0.0
TXN103587,ST002,3179730009762,1,2.49,2024-10-03,Carte Fidélité,,0.0
TXN103588,ST002,3014260115692,1,2.39,2024-10-03,Sans Contact,,0.0
TXN103589,ST002,3560070140084,3,4.77,2024-10-03,Carte Bancaire,CF000107,0.0
TXN103590,ST002,3228857000166,3,13.47,2024-10-03,Espèces,,0.0
TXN103591,ST002,3033490004606,1,2.99,2024-10-03,Sans Contact,CF000456,0.0
TXN103592,ST002,5410076959839,1,2.69,2024-10-03,Carte Bancaire,CF000416,0.0
TXN103593,ST002,3228857000166,1,4.49,2024-10-03,Carte Bancaire,,0.0
TXN103594,ST002,3560070404360,1,2.29,2024-10-03,Sans Contact,CF000013,0.0
TXN103595,ST002,3228857000166,1,4.49,2024-10-03,Sans Contact,CF000489,0.0
TXN103596,ST002,3014260115692,2,4.78,2024-10-03,Espèces,,0.0
TXN103597,ST002,3038350011503,1,0.99,2024-10-03,Carte Fidélité,,0.0
TXN103598,ST002,0000000000000,1,1.32,2024-10-03,Sans Contact,CF000421,0.0
TXN103599,ST002,5449000000996,1,1.59,2024-10-03,Espèces,CF000482,0.0
TXN103600,ST002,8000500310427,1,3.29,2024-10-03,Carte Bancaire,,0.0
TXN103601,ST002,3560070396405,1,1.29,2024-10-03,Carte Fidélité,,0.0
TXN103602,ST002,5410036301159,1,9.99,2024-10-03,Sans Contact,,0.0
TXN103603,ST002,7622300489434,1,2.15,2024-10-03,Carte Bancaire,,0.0
TXN103604,ST002,0000000000000,1,2.53,2024-10-03,Espèces,,0.0
TXN103605,ST002,3059940003074,2,2.98,2024-10-03,Carte Fidélité,,0.0
TXN103606,ST002,4015400507581,1,14.99,2024-10-03,Sans Contact,,0.75
TXN103607,ST002,3256220122245,2,2.18,2024-10-03,Sans Contact,,0.0
TXN103608,ST002,1234567890123,4,27.08,2024-10-03,Sans Contact,,0.0
TXN103609,ST002,3124480186805,2,1.38,2024-10-03,Carte Bancaire,CF000158,0.0
TXN103610,ST002,3073781069556,2,5.38,2024-10-03,Carte Bancaire,,0.0
TXN103611,ST002,3033710074532,1,2.19,2024-10-03,Carte Bancaire,,0.0
TXN103612,ST002,3045386371655,1,29.99,2024-10-03,Carte Fidélité,,0.0
TXN103613,ST002,3073781069556,1,2.69,2024-10-03,Sans Contact,,0.54
TXN103614,ST002,3560070404360,2,4.58,2024-10-03,Espèces,,0.0
TXN103615,ST002,3073781069556,1,2.69,2024-10-03,Sans Contact,,0.27
TXN103616,ST002,3033490004606,1,2.99,2024-10-03,Carte Fidélité,,0.0
TXN103617,ST002,3600523497157,2,7.78,2024-10-03,Espèces,,0.0
TXN103618,ST002,3179730009762,2,4.98,2024-10-03,Sans Contact,,0.75
TXN103619,ST002,3033710074532,1,2.19,2024-10-03,Chèque,CF000166,0.0
