TransactionID,StoreID,ProductEAN,Quantity,TotalAmount,TransactionDate,PaymentMethod,CustomerID,DiscountApplied
TXN109509,ST001,5410036301159,1,9.99,2024-10-06,Carte Fidélité,,0.5
TXN109510,ST001,3033490004606,1,2.99,2024-10-06,Espèces,,0.0
TXN109511,ST001,3600523497157,1,3.89,2024-10-06,Sans Contact,,0.0
TXN109512,ST001,7613035799790,4,29.96,2024-10-06,Chèque,,5.99
TXN109513,ST001,3560070396405,1,1.29,2024-10-06,Sans Contact,,0.0
TXN109514,ST001,8000500310427,1,3.29,2024-10-06,Carte Bancaire,,0.0
TXN109515,ST001,3017620422003,2,6.98,2024-10-06,Chèque,,0.0
TXN109516,ST001,3560070824267,1,1.89,2024-10-06,Espèces,CF000046,0.0
TXN109517,ST001,5410036301159,2,19.98,2024-10-06,Espèces,,0.0
TXN109518,ST001,3560070541225,1,2.69,2024-10-06,Chèque,,0.0
TXN109519,ST001,3014260115692,1,2.39,2024-10-06,Sans Contact,,0.0
TXN109520,ST001,8076809513753,4,6.76,2024-10-06,Carte Fidélité,CF000167,0.0
TXN109521,ST001,3576280147583,3,8.67,2024-10-06,Carte Fidélité,,0.0
TXN109522,ST001,5410076959839,2,5.38,2024-10-06,Sans Contact,CF000186,0.27
TXN109523,ST001,3600523497157,3,11.67,2024-10-06,Carte Bancaire,,2.33
TXN109524,ST001,3560070396405,2,2.58,2024-10-06,Carte Bancaire,,0.0
TXN109525,ST001,3059940003074,5,7.45,2024-10-06,Carte Fidélité,CF000168,1.49
TXN109526,ST001,3560070404360,4,9.16,2024-10-06,Chèque,,0.0
TXN109527,ST001,3059940003074,1,1.49,2024-10-06,Carte Bancaire,,0.0
TXN109528,ST001,3033490004606,2,5.98,2024-10-06,Chèque,,0.0
TXN109529,ST001,3073781069556,1,2.69,2024-10-06,Carte Bancaire,,0.0
TXN109530,ST001,3560070468850,1,5.49,2024-10-06,Carte Bancaire,,0.0
TXN109531,ST001,3560070824267,2,3.78,2024-10-06,Espèces,CF000468,0.0
TXN109532,ST001,3038350011503,1,0.99,2024-10-06,Sans Contact,CF000098,0.0
TXN109533,ST001,3256220122245,3,3.27,2024-10-06,Carte Bancaire,,0.0
TXN109534,ST001,3560070140084,4,6.36,2024-10-06,Sans Contact,CF000450,0.0
TXN109535,ST001,5410036301159,1,9.99,2024-10-06,Espèces,CF000421,0.0
TXN109536,ST001,3600523497157,1,3.89,2024-10-06,Carte Fidélité,CF000105,0.0
TXN109537,ST001,3073781069556,2,5.38,2024-10-06,Espèces,,0.0
TXN109538,ST001,7613035799790,5,37.45,2024-10-06,Espèces,CF000387,0.0
TXN109539,ST001,3175681851849,4,7.56,2024-10-06,Carte Fidélité,,0.0
TXN109540,ST001,5410076959839,2,5.38,2024-10-06,Carte Bancaire,,0.0
TXN109541,ST001,5410036301159,1,9.99,2024-10-06,Chèque,CF000412,0.0
TXN109542,ST001,3560070541225,1,2.69,2024-10-06,Sans Contact,,0.0
TXN109543,ST001,3576280147583,1,2.89,2024-10-06,Sans Contact,CF000334,0.0
TXN109544,ST001,3059940003074,1,1.49,2024-10-06,Carte Fidélité,,0.22
TXN109545,ST001,3576280147583,1,2.89,2024-10-06,Sans Contact,,0.0
TXN109546,ST001,3073781069556,1,2.69,2024-10-06,Espèces,CF000040,0.0
TXN109547,ST001,7622300489434,1,2.15,2024-10-06,Carte Fidélité,CF000461,0.0
TXN109548,ST001,3014260115692,2,4.78,2024-10-06,Carte Bancaire,CF000271,0.72
TXN109549,ST001,5449000000996,2,3.18,2024-10-06,Carte Fidélité,CF000358,0.0
TXN109550,ST001,3560070140084,2,3.18,2024-10-06,Carte Bancaire,,0.0
TXN109551,ST001,3576280147583,3,8.67,2024-10-06,Carte Fidélité,CF000349,0.43
TXN109552,ST001,9999999999999,2,11.5,2024-10-06,Espèces,,0.0
TXN109553,ST001,7613035799790,1,7.49,2024-10-06,Espèces,,0.0
TXN109554,ST001,5410076959839,3,8.07,2024-10-06,Carte Bancaire,CF000001,0.0
TXN109555,ST001,5449000000996,2,3.18,2024-10-06,Sans Contact,,0.0
TXN109556,ST001,8076809513753,1,1.69,2024-10-06,Carte Bancaire,,0.0
TXN109557,ST001,3073781069556,2,5.38,2024-10-06,Sans Contact,,0.81
TXN109558,ST001,3256220122245,1,1.09,2024-10-06,Sans Contact,,0.0
TXN109559,ST001,3228857000166,1,4.49,2024-10-06,Chèque,,0.0
TXN109560,ST001,3560070541225,2,5.38,2024-10-06,Espèces,CF000491,0.0
TXN109561,ST001,3560070404360,1,2.29,2024-10-06,Sans Contact,,0.0
TXN109562,ST001,5410076959839,1,2.69,2024-10-06,Carte Bancaire,,0.0
TXN109563,ST001,3560070976508,2,5.58,2024-10-06,Carte Bancaire,,0.0
TXN109564,ST001,5410076959839,1,2.69,2024-10-06,Espèces,CF000420,0.0
TXN109565,ST001,3179730009762,1,2.49,2024-10-06,Carte Fidélité,,0.0
TXN109566,ST001,7622300489434,1,2.15,2024-10-06,Carte Bancaire,,0.0
TXN109567,ST001,3175681851849,1,1.89,2024-10-06,Carte Fidélité,,0.28
TXN109568,ST001,3124480186805,2,1.38,2024-10-06,Espèces,,0.0
TXN109569,ST001,3256220122245,1,1.09,2024-10-06,Espèces,,0.0
TXN109570,ST001,3033710074532,2,4.38,2024-10-06,Carte Fidélité,CF000192,0.0
TXN109571,ST001,3045386371655,3,89.97,2024-10-06,Carte Bancaire,,0.0
TXN109572,ST001,3059940003074,2,2.98,2024-10-06,Carte Bancaire,,0.6
TXN109573,ST001,3228857000166,1,4.49,2024-10-06,Sans Contact,,0.0
TXN109574,ST001,8000500310427,2,6.58,2024-10-06,Espèces,,0.0
TXN109575,ST001,3033710074532,1,2.19,2024-10-06,Carte Fidélité,CF000289,0.0
TXN109576,ST001,3033490004606,1,2.99,2024-10-06,Carte Bancaire,,0.0
TXN109577,ST001,1234567890123,4,38.52,2024-10-06,Espèces,,0.0
TXN109578,ST001,3560070541225,2,5.38,2024-10-06,Chèque,,0.27
TXN109579,ST001,3576280147583,2,5.78,2024-10-06,Chèque,CF000017,0.0
TXN109580,ST001,3560070541225,1,2.69,2024-10-06,Sans Contact,CF000491,0.0
TXN109581,ST001,4015400507581,1,14.99,2024-10-06,Espèces,CF000160,0.0
TXN109582,ST001,8076809513753,2,3.38,2024-10-06,Sans Contact,,0.0
TXN109583,ST001,7613035799790,1,7.49,2024-10-06,Sans Contact,,0.0
TXN109584,ST001,3059940003074,1,1.49,2024-10-06,Carte Bancaire,CF000029,0.0
TXN109585,ST001,3017620422003,1,3.49,2024-10-06,Espèces,,0.0
TXN109586,ST001,5410036301159,3,29.97,2024-10-06,Carte Fidélité,,0.0
TXN109587,ST001,5410076959839,2,5.38,2024-10-06,Espèces,CF000426,0.0
TXN109588,ST001,3017620422003,2,6.98,2024-10-06,Sans Contact,,1.4
TXN109589,ST001,3045386371655,1,29.99,2024-10-06,Carte Bancaire,CF000415,0.0
TXN109590,ST001,3560070396405,1,1.29,2024-10-06,Sans Contact,,0.0
TXN109591,ST001,3228857000166,1,4.49,2024-10-06,Espèces,,0.0
TXN109592,ST001,3560070824267,1,1.89,2024-10-06,Carte Fidélité,,0.0
TXN109593,ST001,3073781069556,5,13.45,2024-10-06,Sans Contact,CF000167,2.02
TXN109594,ST001,3560070396405,2,2.58,2024-10-06,Sans Contact,,0.0
TXN109595,ST001,3073781069556,3,8.07,2024-10-06,Sans Contact,,0.0
TXN109596,ST001,7622300489434,2,4.3,2024-10-06,Espèces,,0.0
TXN109597,ST001,5449000000996,1,1.59,2024-10-06,Espèces,CF000300,0.0
TXN109598,ST001,5410036301159,3,29.97,2024-10-06,Chèque,CF000014,0.0
TXN109599,ST001,3600523497157,3,11.67,2024-10-06,Espèces,,0.0
TXN109600,ST001,3560070396405,2,2.58,2024-10-06,Sans Contact,,0.0
TXN109601,ST001,7622300489434,1,2.15,2024-10-06,Espèces,,0.0
TXN109602,ST001,3033490004606,3,8.97,2024-10-06,Sans Contact,,0.0
TXN109603,ST001,3560070396405,1,1.29,2024-10-06,Sans Contact,,0.0
TXN109604,ST001,3560070396405,2,2.58,2024-10-06,Chèque,,0.0
TXN109605,ST001,7613035799790,1,7.49,2024-10-06,Espèces,CF000220,0.37
TXN109606,ST001,5410076959839,3,8.07,2024-10-06,Sans Contact,,0.0
TXN109607,ST001,3560070404360,1,2.29,2024-10-06,Carte Bancaire,,0.46
TXN109608,ST001,3073781069556,5,13.45,2024-10-06,Carte Bancaire,,0.67
TXN109609,ST001,3124480186805,1,0.69,2024-10-06,Carte Bancaire,,0.0
TXN109610,ST001,3059940003074,2,2.98,2024-10-06,Carte Bancaire,,0.0
TXN109611,ST001,3059940003074,2,2.98,2024-10-06,Espèces,,0.15
TXN109612,ST001,7622300489434,1,2.15,2024-10-06,Carte Bancaire,,0.21
TXN109613,ST001,3038350011503,1,0.99,2024-10-06,Sans Contact,CF000024,0.1
TXN109614,ST001,3576280147583,4,11.56,2024-10-06,Espèces,,0.0
TXN109615,ST001,3560070824267,1,1.89,2024-10-06,Espèces,,0.0
TXN109616,ST001,3014260115692,4,9.56,2024-10-06,Sans Contact,,1.43
TXN109617,ST001,3175681851849,1,1.89,2024-10-06,Espèces,,0.0
TXN109618,ST001,3038350011503,1,0.99,2024-10-06,Sans Contact,CF000154,0.0
TXN109619,ST001,3017620422003,4,13.96,2024-10-06,Carte Fidélité,,0.0
TXN109620,ST001,3228857000166,2,8.98,2024-10-06,Espèces,CF000192,0.0
TXN109621,ST001,3560070468850,3,16.47,2024-10-06,Chèque,CF000175,0.0
TXN109622,ST001,3045386371655,1,29.99,2024-10-06,Carte Bancaire,,0.0
TXN109623,ST001,3059940003074,1,1.49,2024-10-06,Sans Contact,CF000109,0.0
TXN109624,ST001,3256220122245,1,1.09,2024-10-06,Sans Contact,,0.0
TXN109625,ST001,5410076959839,2,5.38,2024-10-06,Chèque,CF000072,0.0
TXN109626,ST001,3073781069556,1,2.69,2024-10-06,Carte Bancaire,,0.0
TXN109627,ST001,3038350011503,2,1.98,2024-10-06,Sans Contact,,0.0
TXN109628,ST001,3576280147583,1,2.89,2024-10-06,Carte Bancaire,CF000300,0.0
TXN109629,ST001,5410036301159,1,9.99,2024-10-06,Sans Contact,,0.0
TXN109630,ST001,3560070541225,2,5.38,2024-10-06,Carte Fidélité,CF000265,0.0
TXN109631,ST001,3560070541225,2,5.38,2024-10-06,Espèces,,0.0
TXN109632,ST001,4015400507581,2,29.98,2024-10-06,Carte Bancaire,,0.0
TXN109633,ST001,5410076959839,2,5.38,2024-10-06,Espèces,,0.0
TXN109634,ST001,3560070396405,4,5.16,2024-10-06,Chèque,,0.0
TXN109635,ST001,3124480186805,1,0.69,2024-10-06,Espèces,,0.0
TXN109636,ST001,3124480186805,1,0.69,2024-10-06,Espèces,,0.0
TXN109637,ST001,5449000000996,1,1.59,2024-10-06,Espèces,,0.24
TXN109638,ST001,3560070468850,1,5.49,2024-10-06,Sans Contact,,0.0
TXN109639,ST001,3600523497157,2,7.78,2024-10-06,Carte Bancaire,CF000140,0.0
TXN109640,ST001,8000500310427,2,6.58,2024-10-06,Carte Fidélité,,0.0
TXN109641,ST001,7613035799790,1,7.49,2024-10-06,Carte Fidélité,,0.0
TXN109642,ST001,3600523497157,1,3.89,2024-10-06,Carte Bancaire,,0.0
TXN109643,ST001,3179730009762,2,4.98,2024-10-06,Carte Bancaire,,0.0
TXN109644,ST001,3560070541225,2,5.38,2024-10-06,Sans Contact,,0.0
TXN109645,ST001,3073781069556,2,5.38,2024-10-06,Carte Bancaire,,0.54
TXN109646,ST001,3124480186805,3,2.07,2024-10-06,Chèque,,0.0
TXN109647,ST001,3179730009762,3,7.47,2024-10-06,Sans Contact,,0.0
TXN109648,ST001,3038350011503,1,0.99,2024-10-06,Carte Bancaire,,0.0
TXN109649,ST001,3033710074532,1,2.19,2024-10-06,Sans Contact,,0.0
TXN109650,ST001,3014260115692,1,2.39,2024-10-06,Espèces,,0.0
TXN109651,ST001,3179730009762,1,2.49,2024-10-06,Carte Fidélité,,0.0
TXN109652,ST001,3175681851849,1,1.89,2024-10-06,Carte Bancaire,,0.0
TXN109653,ST001,8000500310427,2,6.58,2024-10-06,Espèces,,0.0
TXN109654,ST001,3017620422003,1,3.49,2024-10-06,Espèces,,0.0
TXN109655,ST001,3059940003074,2,2.98,2024-10-06,Espèces,,0.0
TXN109656,ST001,3038350011503,1,0.99,2024-10-06,Carte Bancaire,,0.0
TXN109657,ST001,3124480186805,2,1.38,2024-10-06,Espèces,,0.0
TXN109658,ST001,3033710074532,1,2.19,2024-10-06,Espèces,,0.0
TXN109659,ST001,3073781069556,2,5.38,2024-10-06,Sans Contact,,0.0
TXN109660,ST001,7613035799790,1,7.49,2024-10-06,Chèque,,0.0
TXN109661,ST001,3175681851849,1,1.89,2024-10-06,Sans Contact,,0.0
TXN109662,ST001,3560070824267,1,1.89,2024-10-06,Chèque,,0.0
TXN109663,ST001,3017620422003,2,6.98,2024-10-06,Carte Bancaire,,0.0
TXN109664,ST001,3560070976508,2,5.58,2024-10-06,Carte Bancaire,,0.0
TXN109665,ST001,3059940003074,1,1.49,2024-10-06,Carte Bancaire,,0.3
TXN109666,ST001,5410076959839,1,2.69,2024-10-06,Espèces,CF000483,0.0
TXN109667,ST001,5449000000996,1,1.59,2024-10-06,Carte Bancaire,,0.08
TXN109668,ST001,3175681851849,1,1.89,2024-10-06,Carte Fidélité,,0.0
TXN109669,ST001,3038350011503,3,2.97,2024-10-06,Carte Bancaire,CF000043,0.0
TXN109670,ST001,4015400507581,2,29.98,2024-10-06,Espèces,,0.0
TXN109671,ST001,3073781069556,1,2.69,2024-10-06,Carte Bancaire,CF000430,0.13
TXN109672,ST001,3073781069556,1,2.69,2024-10-06,Espèces,,0.0
TXN109673,ST001,3175681851849,1,1.89,2024-10-06,Carte Bancaire,,0.0
TXN109674,ST001,3560070824267,2,3.78,2024-10-06,Carte Bancaire,CF000467,0.0
TXN109675,ST001,3560070824267,1,1.89,2024-10-06,Chèque,,0.0
TXN109676,ST001,3038350011503,2,1.98,2024-10-06,Espèces,,0.0
TXN109677,ST001,3228857000166,1,4.49,2024-10-06,Carte Bancaire,,0.0
TXN109678,ST001,3560070140084,1,1.59,2024-10-06,Espèces,,0.0
TXN109679,ST001,3600523497157,1,3.89,2024-10-06,Espèces,CF000144,0.0
TXN109680,ST001,3560070396405,1,1.29,2024-10-06,Sans Contact,,0.0
TXN109681,ST001,3560070468850,4,21.96,2024-10-06,Sans Contact,,0.0
TXN109682,ST001,3600523497157,3,11.67,2024-10-06,Espèces,,1.17
TXN109683,ST001,5449000000996,1,1.59,2024-10-06,Espèces,CF000056,0.0
TXN109684,ST001,8000500310427,3,9.87,2024-10-06,Sans Contact,,0.0
TXN109685,ST001,3014260115692,4,9.56,2024-10-06,Carte Bancaire,CF000053,0.0
TXN109686,ST001,3124480186805,1,0.69,2024-10-06,Carte Bancaire,,0.0
TXN109687,ST001,3256220122245,2,2.18,2024-10-06,Chèque,,0.0
TXN109688,ST001,5449000000996,1,1.59,2024-10-06,Espèces,,0.0
TXN109689,ST001,8076809513753,1,1.69,2024-10-06,Carte Bancaire,CF000077,0.34
TXN109690,ST001,5449000000996,1,1.59,2024-10-06,Sans Contact,,0.32
TXN109691,ST001,7613035799790,2,14.98,2024-10-06,Espèces,,0.0
TXN109692,ST001,5410036301159,1,9.99,2024-10-06,Sans Contact,,0.0
TXN109693,ST001,3175681851849,3,5.67,2024-10-06,Carte Fidélité,,0.0
TXN109694,ST001,3014260115692,3,7.17,2024-10-06,Sans Contact,,0.0
TXN109695,ST001,8000500310427,3,9.87,2024-10-06,Chèque,,0.0
TXN109696,ST001,3014260115692,1,2.39,2024-10-06,Carte Bancaire,CF000007,0.0
TXN109697,ST001,3228857000166,1,4.49,2024-10-06,Carte Bancaire,,0.0
TXN109698,ST001,3228857000166,2,8.98,2024-10-06,Carte Bancaire,,0.0
TXN109699,ST001,3560070468850,4,21.96,2024-10-06,Carte Fidélité,,0.0
TXN109700,ST001,3228857000166,4,17.96,2024-10-06,Espèces,,0.0
TXN109701,ST001,3560070824267,2,3.78,2024-10-06,Carte Fidélité,,0.0
TXN109702,ST001,3576280147583,3,8.67,2024-10-06,Carte Fidélité,CF000425,0.0
TXN109703,ST001,8076809513753,1,1.69,2024-10-06,Chèque,CF000273,0.0
TXN109704,ST001,3560070404360,5,11.45,2024-10-06,Carte Fidélité,,1.72
TXN109705,ST001,4015400507581,2,29.98,2024-10-06,Sans Contact,CF000258,1.5
TXN109706,ST001,5410036301159,1,9.99,2024-10-06,Sans Contact,,0.0
TXN109707,ST001,4015400507581,1,14.99,2024-10-06,Carte Fidélité,CF000378,0.0
TXN109708,ST001,3560070396405,1,1.29,2024-10-06,Carte Fidélité,,0.0
TXN109709,ST001,3576280147583,4,11.56,2024-10-06,Carte Bancaire,CF000078,1.73
TXN109710,ST001,5410076959839,1,2.69,2024-10-06,Espèces,,0.27
TXN109711,ST001,3033710074532,2,4.38,2024-10-06,Chèque,CF000329,0.0
TXN109712,ST001,4015400507581,2,29.98,2024-10-06,Carte Fidélité,CF000274,6.0
TXN109713,ST001,3017620422003,2,6.98,2024-10-06,Chèque,,0.7
TXN109714,ST001,4015400507581,1,14.99,2024-10-06,Espèces,,0.0
TXN109715,ST001,4015400507581,2,29.98,2024-10-06,Sans Contact,CF000363,3.0
TXN109716,ST001,8076809513753,1,1.69,2024-10-06,Sans Contact,,0.0
TXN109717,ST001,3576280147583,1,2.89,2024-10-06,Espèces,,0.0
TXN109718,ST001,3560070976508,2,5.58,2024-10-06,Carte Bancaire,,0.0
TXN109719,ST001,3560070976508,1,2.79,2024-10-06,Carte Bancaire,CF000456,0.28
TXN109720,ST001,3560070140084,2,3.18,2024-10-06,Sans Contact,,0.0
TXN109721,ST001,3017620422003,1,3.49,2024-10-06,Sans Contact,CF000450,0.0
TXN109722,ST001,3560070976508,1,2.79,2024-10-06,Sans Contact,,0.0
TXN109723,ST001,7613035799790,3,22.47,2024-10-06,Carte Bancaire,,0.0
TXN109724,ST001,3560070396405,1,1.29,2024-10-06,Carte Bancaire,CF000366,0.0
TXN109725,ST001,3033490004606,3,8.97,2024-10-06,Carte Bancaire,CF000390,0.0
TXN109726,ST001,3560070140084,2,3.18,2024-10-06,Carte Bancaire,,0.0
TXN109727,ST001,8076809513753,5,8.45,2024-10-06,Carte Fidélité,,0.0
TXN109728,ST001,7622300489434,2,4.3,2024-10-06,Carte Fidélité,,0.0
TXN109729,ST001,3014260115692,2,4.78,2024-10-06,Sans Contact,,0.96
TXN109730,ST001,3560070404360,1,2.29,2024-10-06,Carte Bancaire,CF000209,0.0
TXN109731,ST001,3600523497157,2,7.78,2024-10-06,Carte Bancaire,,0.0
TXN109732,ST001,3038350011503,2,1.98,2024-10-06,Sans Contact,,0.0
TXN109733,ST001,8076809513753,1,1.69,2024-10-06,Chèque,,0.0
TXN109734,ST001,3045386371655,3,89.97,2024-10-06,Carte Fidélité,,0.0
TXN109735,ST001,3033490004606,4,11.96,2024-10-06,Carte Bancaire,,1.2
TXN109736,ST001,3014260115692,1,2.39,2024-10-06,Espèces,,0.0
TXN109737,ST001,3038350011503,2,1.98,2024-10-06,Sans Contact,CF000327,0.3
TXN109738,ST001,3073781069556,2,5.38,2024-10-06,Sans Contact,,0.0
TXN109739,ST001,3576280147583,1,2.89,2024-10-06,Espèces,,0.0
TXN109740,ST001,8076809513753,3,5.07,2024-10-06,Carte Bancaire,,1.01
TXN109741,ST001,3560070404360,1,2.29,2024-10-06,Carte Bancaire,,0.0
TXN109742,ST001,3560070404360,1,2.29,2024-10-06,Carte Bancaire,,0.0
TXN109743,ST001,5449000000996,1,1.59,2024-10-06,Espèces,,0.16
TXN109744,ST001,3576280147583,1,2.89,2024-10-06,Carte Fidélité,,0.0
TXN109745,ST001,3014260115692,1,2.39,2024-10-06,Carte Bancaire,CF000008,0.0
TXN109746,ST001,3033490004606,2,5.98,2024-10-06,Carte Bancaire,,0.0
TXN109747,ST001,3560070404360,1,2.29,2024-10-06,Carte Bancaire,,0.0
TXN109748,ST001,3560070976508,2,5.58,2024-10-06,Carte Bancaire,CF000007,0.0
TXN109749,ST001,3124480186805,1,0.69,2024-10-06,Carte Bancaire,,0.0
TXN109750,ST001,3560070396405,2,2.58,2024-10-06,Sans Contact,,0.0
TXN109751,ST001,3033710074532,1,2.19,2024-10-06,Sans Contact,CF000205,0.22
TXN109752,ST001,3256220122245,1,1.09,2024-10-06,Carte Fidélité,,0.11
TXN109753,ST001,3560070824267,1,1.89,2024-10-06,Carte Bancaire,,0.19
TXN109754,ST001,3175681851849,1,1.89,2024-10-06,Carte Bancaire,,0.0
TXN109755,ST001,3560070541225,1,2.69,2024-10-06,Carte Bancaire,,0.4
TXN109756,ST001,5410036301159,2,19.98,2024-10-06,Sans Contact,,0.0
TXN109757,ST001,3560070140084,2,3.18,2024-10-06,Chèque,,0.0
TXN109758,ST001,3059940003074,2,2.98,2024-10-06,Sans Contact,,0.0
TXN109759,ST001,3014260115692,2,4.78,2024-10-06,Carte Bancaire,,0.0
TXN109760,ST001,3560070468850,1,5.49,2024-10-06,Carte Bancaire,CF000309,0.0
TXN109761,ST001,3576280147583,1,2.89,2024-10-06,Sans Contact,,0.0
TXN109762,ST001,3179730009762,1,2.49,2024-10-06,Carte Bancaire,CF000068,0.0
TXN109763,ST001,3600523497157,2,7.78,2024-10-06,Carte Fidélité,,0.0
TXN109764,ST001,3560070824267,4,7.56,2024-10-06,Carte Fidélité,,0.0
TXN109765,ST001,3560070140084,1,1.59,2024-10-06,Espèces,CF000440,0.0
TXN109766,ST001,9999999999999,1,14.6,2024-10-06,Sans Contact,,2.92
TXN109767,ST001,3124480186805,3,2.07,2024-10-06,Chèque,,0.31
TXN109768,ST001,3179730009762,2,4.98,2024-10-06,Carte Bancaire,,0.75
TXN109769,ST001,3560070140084,5,7.95,2024-10-06,Espèces,,0.0
TXN109770,ST001,3045386371655,3,89.97,2024-10-06,Carte Fidélité,,0.0
TXN109771,ST001,3175681851849,4,7.56,2024-10-06,Carte Fidélité,CF000348,0.0
TXN109772,ST001,4015400507581,1,14.99,2024-10-06,Carte Fidélité,,2.25
TXN109773,ST001,3059940003074,1,1.49,2024-10-06,Carte Bancaire,,0.3
TXN109774,ST001,7613035799790,1,7.49,2024-10-06,Chèque,CF000317,0.75
TXN109775,ST001,3576280147583,2,5.78,2024-10-06,Espèces,,0.0
TXN109776,ST001,3014260115692,1,2.39,2024-10-06,Carte Fidélité,,0.0
TXN109777,ST001,3256220122245,1,1.09,2024-10-06,Espèces,,0.0
TXN109778,ST001,3033490004606,1,2.99,2024-10-06,Espèces,,0.0
TXN109779,ST001,7622300489434,1,2.15,2024-10-06,Espèces,,0.0
TXN109780,ST001,3560070541225,3,8.07,2024-10-06,Sans Contact,CF000457,0.0
TXN109781,ST001,8076809513753,1,1.69,2024-10-06,Chèque,,0.0
TXN109782,ST001,3256220122245,1,1.09,2024-10-06,Carte Bancaire,,0.0
TXN109783,ST001,3560070824267,1,1.89,2024-10-06,Sans Contact,CF000256,0.0
TXN109784,ST001,5410036301159,4,39.96,2024-10-06,Espèces,CF000490,0.0
TXN109785,ST001,3033490004606,2,5.98,2024-10-06,Carte Bancaire,CF000110,0.0
TXN109786,ST001,3560070396405,4,5.16,2024-10-06,Carte Fidélité,,0.77
TXN109787,ST001,3560070541225,2,5.38,2024-10-06,Chèque,,1.08
TXN109788,ST001,4015400507581,1,14.99,2024-10-06,Carte Fidélité,,0.0
TXN109789,ST001,1234567890123,1,10.19,2024-10-06,Espèces,,0.0
TXN109790,ST001,3038350011503,3,2.97,2024-10-06,Carte Bancaire,,0.0
TXN109791,ST001,3124480186805,2,1.38,2024-10-06,Carte Bancaire,,0.14
TXN109792,ST001,3560070140084,1,1.59,2024-10-06,Espèces,,0.0
TXN109793,ST001,3560070541225,1,2.69,2024-10-06,Carte Fidélité,,0.54
TXN109794,ST001,3033710074532,2,4.38,2024-10-06,Chèque,,0.0
TXN109795,ST001,3014260115692,1,2.39,2024-10-06,Espèces,CF000133,0.0
