TransactionID,StoreID,ProductEAN,Quantity,TotalAmount,TransactionDate,PaymentMethod,CustomerID,DiscountApplied
TXN105423,ST001,5410076959839,1,2.69,2024-10-04,Chèque,CF000310,0.54
TXN105424,ST001,3124480186805,1,0.69,2024-10-04,Carte Bancaire,CF000466,0.0
TXN105425,ST001,3033710074532,2,4.38,2024-10-04,Espèces,,0.0
TXN105426,ST001,3560070824267,1,1.89,2024-10-04,Carte Fidélité,,0.0
TXN105427,ST001,3256220122245,1,1.09,2024-10-04,Carte Bancaire,,0.0
TXN105428,ST001,3560070976508,2,5.58,2024-10-04,Sans Contact,,0.0
TXN105429,ST001,5410036301159,1,9.99,2024-10-04,Carte Bancaire,,0.0
TXN105430,ST001,3256220122245,1,1.09,2024-10-04,Espèces,,0.0
TXN105431,ST001,3014260115692,1,2.39,2024-10-04,Carte Fidélité,,0.0
TXN105432,ST001,7622300489434,1,2.15,2024-10-04,Espèces,,0.0
TXN105433,ST001,3017620422003,1,3.49,2024-10-04,Carte Bancaire,CF000222,0.0
TXN105434,ST001,9999999999999,1,4.58,2024-10-04,Carte Bancaire,,0.0
TXN105435,ST001,5449000000996,1,1.59,2024-10-04,Chèque,CF000478,0.0
TXN105436,ST001,3124480186805,5,3.45,2024-10-04,Carte Bancaire,,0.69
TXN105437,ST001,8000500310427,2,6.58,2024-10-04,Espèces,CF000291,0.0
TXN105438,ST001,8000500310427,2,6.58,2024-10-04,Carte Fidélité,CF000380,0.0
TXN105439,ST001,3038350011503,1,0.99,2024-10-04,Carte Bancaire,,0.0
TXN105440,ST001,5449000000996,5,7.95,2024-10-04,Carte Fidélité,,0.0
TXN105441,ST001,3014260115692,2,4.78,2024-10-04,Carte Fidélité,,0.0
TXN105442,ST001,5410076959839,2,5.38,2024-10-04,Carte Bancaire,,0.0
TXN105443,ST001,3560070396405,3,3.87,2024-10-04,Chèque,,0.0
TXN105444,ST001,3059940003074,1,1.49,2024-10-04,Carte Bancaire,CF000300,0.0
TXN105445,ST001,8000500310427,1,3.29,2024-10-04,Carte Fidélité,CF000449,0.0
TXN105446,ST001,3124480186805,1,0.69,2024-10-04,Carte Bancaire,CF000456,0.14
TXN105447,ST001,3560070541225,2,5.38,2024-10-04,Carte Bancaire,,0.0
TXN105448,ST001,3175681851849,2,3.78,2024-10-04,Carte Fidélité,,0.0
TXN105449,ST001,3600523497157,4,15.56,2024-10-04,Sans Contact,,0.0
TXN105450,ST001,3175681851849,2,3.78,2024-10-04,Carte Bancaire,,0.0
TXN105451,ST001,3576280147583,2,5.78,2024-10-04,Carte Fidélité,CF000359,0.58
TXN105452,ST001,3560070976508,1,2.79,2024-10-04,Espèces,CF000383,0.0
TXN105453,ST001,5410036301159,1,9.99,2024-10-04,Espèces,,0.0
TXN105454,ST001,3256220122245,1,1.09,2024-10-04,Sans Contact,CF000258,0.0
TXN105455,ST001,3228857000166,2,8.98,2024-10-04,Espèces,,0.0
TXN105456,ST001,7622300489434,4,8.6,2024-10-04,Espèces,,0.0
TXN105457,ST001,5449000000996,1,1.59,2024-10-04,Espèces,,0.0
TXN105458,ST001,3073781069556,2,5.38,2024-10-04,Espèces,CF000216,0.0
TXN105459,ST001,3175681851849,2,3.78,2024-10-04,Sans Contact,,0.0
TXN105460,ST001,3017620422003,1,3.49,2024-10-04,Espèces,,0.0
TXN105461,ST001,7613035799790,1,7.49,2024-10-04,Espèces,CF000172,0.0
TXN105462,ST001,7613035799790,1,7.49,2024-10-04,Espèces,CF000077,0.0
TXN105463,ST001,3228857000166,1,4.49,2024-10-04,Espèces,CF000364,0.0
TXN105464,ST001,3045386371655,1,29.99,2024-10-04,Sans Contact,,0.0
TXN105465,ST001,8076809513753,1,1.69,2024-10-04,Carte Fidélité,,0.0
TXN105466,ST001,5410036301159,1,9.99,2024-10-04,Chèque,,1.0
TXN105467,ST001,3175681851849,1,1.89,2024-10-04,Carte Fidélité,CF000293,0.0
TXN105468,ST001,3256220122245,3,3.27,2024-10-04,Espèces,,0.16
TXN105469,ST001,3228857000166,1,4.49,2024-10-04,Chèque,,0.0
TXN105470,ST001,3033490004606,1,2.99,2024-10-04,Carte Bancaire,CF000311,0.0
TXN105471,ST001,3560070140084,1,1.59,2024-10-04,Carte Bancaire,,0.0
TXN105472,ST001,3560070140084,3,4.77,2024-10-04,Carte Bancaire,CF000404,0.0
TXN105473,ST001,3256220122245,1,1.09,2024-10-04,Espèces,CF000378,0.0
TXN105474,ST001,5410036301159,1,9.99,2024-10-04,Espèces,,0.0
TXN105475,ST001,9999999999999,3,39.78,2024-10-04,Carte Bancaire,,0.0
TXN105476,ST001,3017620422003,1,3.49,2024-10-04,Espèces,CF000393,0.0
TXN105477,ST001,3014260115692,5,11.95,2024-10-04,Espèces,CF000407,0.0
TXN105478,ST001,3560070396405,3,3.87,2024-10-04,Espèces,CF000286,0.0
TXN105479,ST001,0000000000000,1,12.6,2024-10-04,Espèces,,0.0
TXN105480,ST001,3179730009762,1,2.49,2024-10-04,Espèces,,0.12
TXN105481,ST001,3038350011503,3,2.97,2024-10-04,Carte Fidélité,,0.0
TXN105482,ST001,7613035799790,1,7.49,2024-10-04,Espèces,,0.0
TXN105483,ST001,3038350011503,2,1.98,2024-10-04,Espèces,,0.0
TXN105484,ST001,3560070541225,1,2.69,2024-10-04,Sans Contact,CF000038,0.0
TXN105485,ST001,3560070396405,2,2.58,2024-10-04,Carte Bancaire,CF000006,0.0
TXN105486,ST001,3175681851849,2,3.78,2024-10-04,Sans Contact,,0.0
TXN105487,ST001,3560070140084,1,1.59,2024-10-04,Sans Contact,CF000325,0.0
TXN105488,ST001,3038350011503,1,0.99,2024-10-04,Carte Bancaire,CF000176,0.0
TXN105489,ST001,3560070396405,1,1.29,2024-10-04,Sans Contact,,0.0
TXN105490,ST001,3576280147583,2,5.78,2024-10-04,Espèces,CF000190,0.0
TXN105491,ST001,3560070404360,1,2.29,2024-10-04,Carte Fidélité,,0.0
TXN105492,ST001,4015400507581,2,29.98,2024-10-04,Sans Contact,,0.0
TXN105493,ST001,5410036301159,2,19.98,2024-10-04,Espèces,,0.0
TXN105494,ST001,7613035799790,2,14.98,2024-10-04,Carte Bancaire,,0.0
TXN105495,ST001,3560070468850,2,10.98,2024-10-04,Carte Bancaire,CF000372,0.0
TXN105496,ST001,3576280147583,1,2.89,2024-10-04,Chèque,,0.0
TXN105497,ST001,3560070404360,2,4.58,2024-10-04,Sans Contact,CF000291,0.0
TXN105498,ST001,3179730009762,2,4.98,2024-10-04,Chèque,CF000439,0.0
TXN105499,ST001,3560070468850,2,10.98,2024-10-04,Carte Fidélité,CF000344,0.0
TXN105500,ST001,3560070396405,1,1.29,2024-10-04,Chèque,,0.0
TXN105501,ST001,3045386371655,1,29.99,2024-10-04,Carte Fidélité,,0.0
TXN105502,ST001,3059940003074,2,2.98,2024-10-04,Carte Bancaire,,0.0
TXN105503,ST001,3014260115692,1,2.39,2024-10-04,Espèces,,0.0
TXN105504,ST002,3038350011503,2,1.98,2024-10-04,Sans Contact,,0.0
TXN105505,ST002,3059940003074,2,2.98,2024-10-04,Carte Bancaire,CF000414,0.45
TXN105506,ST002,3600523497157,1,3.89,2024-10-04,Carte Bancaire,,0.0
TXN105507,ST002,3073781069556,1,2.69,2024-10-04,Espèces,,0.0
TXN105508,ST002,3017620422003,2,6.98,2024-10-04,Chèque,CF000440,0.0
TXN105509,ST002,3124480186805,4,2.76,2024-10-04,Carte Bancaire,CF000035,0.0
TXN105510,ST002,3073781069556,1,2.69,2024-10-04,Chèque,,0.0
TXN105511,ST002,3038350011503,2,1.98,2024-10-04,Carte Bancaire,CF000397,0.0
TXN105512,ST002,3256220122245,1,1.09,2024-10-04,Carte Bancaire,CF000328,0.0
TXN105513,ST002,9999999999999,1,10.06,2024-10-04,Carte Fidélité,,0.0
TXN105514,ST002,3033710074532,1,2.19,2024-10-04,Espèces,,0.0
TXN105515,ST002,7622300489434,1,2.15,2024-10-04,Carte Bancaire,,0.0
TXN105516,ST002,3560070468850,5,27.45,2024-10-04,Sans Contact,,0.0
TXN105517,ST002,3014260115692,2,4.78,2024-10-04,Espèces,,0.0
TXN105518,ST002,3175681851849,3,5.67,2024-10-04,Chèque,,0.57
TXN105519,ST002,3045386371655,1,29.99,2024-10-04,Chèque,,0.0
TXN105520,ST002,5410076959839,1,2.69,2024-10-04,Carte Bancaire,,0.13
TXN105521,ST002,3033490004606,1,2.99,2024-10-04,Carte Fidélité,,0.0
TXN105522,ST002,0000000000000,2,3.04,2024-10-04,Chèque,CF000456,0.0
TXN105523,ST002,3560070396405,1,1.29,2024-10-04,Carte Fidélité,,0.0
TXN105524,ST002,3033710074532,1,2.19,2024-10-04,Carte Fidélité,,0.0
TXN105525,ST002,3175681851849,2,3.78,2024-10-04,Carte Bancaire,CF000108,0.0
TXN105526,ST002,3033490004606,1,2.99,2024-10-04,Carte Bancaire,,0.0
TXN105527,ST002,9999999999999,2,4.64,2024-10-04,Sans Contact,,0.0
TXN105528,ST002,7622300489434,1,2.15,2024-10-04,Sans Contact,,0.32
TXN105529,ST002,4015400507581,2,29.98,2024-10-04,Carte Bancaire,,0.0
TXN105530,ST002,8000500310427,1,3.29,2024-10-04,Sans Contact,,0.0
TXN105531,ST002,5410076959839,1,2.69,2024-10-04,Carte Bancaire,,0.0
TXN105532,ST002,3073781069556,5,13.45,2024-10-04,Espèces,,0.0
TXN105533,ST002,8000500310427,3,9.87,2024-10-04,Chèque,,0.0
TXN105534,ST002,3045386371655,1,29.99,2024-10-04,Espèces,,0.0
TXN105535,ST002,3576280147583,5,14.45,2024-10-04,Espèces,,0.0
TXN105536,ST002,3600523497157,1,3.89,2024-10-04,Espèces,,0.0
TXN105537,ST002,3059940003074,2,2.98,2024-10-04,Carte Fidélité,CF000320,0.0
TXN105538,ST002,8000500310427,1,3.29,2024-10-04,Espèces,,0.0
TXN105539,ST002,3256220122245,4,4.36,2024-10-04,Sans Contact,,0.44
TXN105540,ST002,3560070976508,1,2.79,2024-10-04,Espèces,,0.0
TXN105541,ST002,3033490004606,3,8.97,2024-10-04,Sans Contact,,0.0
TXN105542,ST002,3576280147583,2,5.78,2024-10-04,Carte Bancaire,,0.58
TXN105543,ST002,3228857000166,1,4.49,2024-10-04,Espèces,,0.0
TXN105544,ST002,3256220122245,1,1.09,2024-10-04,Carte Bancaire,,0.0
TXN105545,ST002,9999999999999,1,0.69,2024-10-04,Carte Bancaire,,0.0
TXN105546,ST002,3059940003074,2,2.98,2024-10-04,Carte Bancaire,,0.0
TXN105547,ST002,3560070824267,1,1.89,2024-10-04,Carte Bancaire,,0.0
TXN105548,ST002,3560070468850,2,10.98,2024-10-04,Espèces,CF000382,0.0
TXN105549,ST002,8000500310427,1,3.29,2024-10-04,Chèque,,0.0
TXN105550,ST002,3576280147583,1,2.89,2024-10-04,Espèces,CF000439,0.0
TXN105551,ST002,3560070541225,2,5.38,2024-10-04,Carte Fidélité,CF000058,0.0
TXN105552,ST002,7613035799790,1,7.49,2024-10-04,Espèces,CF000377,0.0
TXN105553,ST002,3124480186805,3,2.07,2024-10-04,Espèces,CF000236,0.0
TXN105554,ST002,3175681851849,2,3.78,2024-10-04,Carte Fidélité,CF000212,0.0
TXN105555,ST002,3560070541225,1,2.69,2024-10-04,Carte Bancaire,,0.27
TXN105556,ST002,3560070396405,2,2.58,2024-10-04,Espèces,CF000249,0.0
TXN105557,ST002,7613035799790,2,14.98,2024-10-04,Carte Fidélité,,0.0
TXN105558,ST002,4015400507581,1,14.99,2024-10-04,Carte Bancaire,,0.0
TXN105559,ST002,3256220122245,1,1.09,2024-10-04,Espèces,,0.0
TXN105560,ST002,3045386371655,3,89.97,2024-10-04,Carte Fidélité,,0.0
TXN105561,ST002,3033490004606,1,2.99,2024-10-04,Carte Fidélité,,0.0
TXN105562,ST002,3560070468850,5,27.45,2024-10-04,Chèque,,0.0
TXN105563,ST002,5410076959839,1,2.69,2024-10-04,Carte Fidélité,,0.0
TXN105564,ST002,7613035799790,2,14.98,2024-10-04,Espèces,,0.0
TXN105565,ST002,5410036301159,3,29.97,2024-10-04,Chèque,,0.0
TXN105566,ST002,1234567890123,2,17.14,2024-10-04,Carte Fidélité,CF000287,0.0
TXN105567,ST002,3073781069556,1,2.69,2024-10-04,Carte Fidélité,,0.0
TXN105568,ST002,3228857000166,1,4.49,2024-10-04,Carte Bancaire,,0.0
TXN105569,ST002,8000500310427,4,13.16,2024-10-04,Carte Bancaire,,0.0
TXN105570,ST002,9999999999999,1,3.19,2024-10-04,Carte Fidélité,,0.48
TXN105571,ST002,3256220122245,1,1.09,2024-10-04,Sans Contact,,0.0
TXN105572,ST002,3045386371655,4,119.96,2024-10-04,Carte Fidélité,CF000134,12.0
TXN105573,ST002,3560070140084,1,1.59,2024-10-04,Carte Bancaire,,0.0
TXN105574,ST002,3560070396405,2,2.58,2024-10-04,Carte Bancaire,,0.0
TXN105575,ST002,3059940003074,1,1.49,2024-10-04,Espèces,,0.0
TXN105576,ST002,3179730009762,2,4.98,2024-10-04,Carte Bancaire,,0.75
TXN105577,ST002,3073781069556,1,2.69,2024-10-04,Chèque,,0.0
TXN105578,ST002,3600523497157,1,3.89,2024-10-04,Carte Bancaire,,0.0
TXN105579,ST002,3124480186805,1,0.69,2024-10-04,Carte Fidélité,CF000088,0.0
TXN105580,ST002,3560070541225,2,5.38,2024-10-04,Espèces,,0.0
TXN105581,ST002,3033490004606,1,2.99,2024-10-04,Carte Bancaire,,0.0
TXN105582,ST002,3175681851849,1,1.89,2024-10-04,Chèque,CF000202,0.0
TXN105583,ST002,3560070140084,4,6.36,2024-10-04,Espèces,,0.0
TXN105584,ST002,3560070404360,1,2.29,2024-10-04,Espèces,,0.0
TXN105585,ST002,3073781069556,3,8.07,2024-10-04,Sans Contact,CF000437,0.0
TXN105586,ST002,3175681851849,1,1.89,2024-10-04,Chèque,CF000366,0.38
TXN105587,ST002,3033490004606,1,2.99,2024-10-04,Chèque,,0.0
TXN105588,ST002,3560070396405,1,1.29,2024-10-04,Espèces,CF000002,0.0
TXN105589,ST002,7613035799790,3,22.47,2024-10-04,Carte Bancaire,,0.0
TXN105590,ST002,3576280147583,1,2.89,2024-10-04,Espèces,CF000160,0.58
TXN105591,ST002,3059940003074,1,1.49,2024-10-04,Carte Fidélité,CF000338,0.0
TXN105592,ST002,3017620422003,1,3.49,2024-10-04,Sans Contact,,0.0
TXN105593,ST002,3560070396405,1,1.29,2024-10-04,Sans Contact,,0.0
TXN105594,ST002,3045386371655,3,89.97,2024-10-04,Carte Bancaire,,0.0
TXN105595,ST002,3600523497157,1,3.89,2024-10-04,Espèces,,0.0
TXN105596,ST002,4015400507581,3,44.97,2024-10-04,Espèces,,4.5
TXN105597,ST002,3560070468850,1,5.49,2024-10-04,Sans Contact,CF000269,0.0
TXN105598,ST002,4015400507581,3,44.97,2024-10-04,Carte Fidélité,,0.0
TXN105599,ST002,9999999999999,2,22.92,2024-10-04,Carte Bancaire,,0.0
TXN105600,ST002,3256220122245,2,2.18,2024-10-04,Carte Fidélité,,0.0
TXN105601,ST002,3124480186805,1,0.69,2024-10-04,Sans Contact,,0.0
TXN105602,ST002,7622300489434,1,2.15,2024-10-04,Espèces,,0.0
TXN105603,ST002,8000500310427,2,6.58,2024-10-04,Sans Contact,,0.0
TXN105604,ST002,3179730009762,1,2.49,2024-10-04,Carte Bancaire,CF000401,0.0
TXN105605,ST002,7622300489434,1,2.15,2024-10-04,Carte Bancaire,,0.0
TXN105606,ST002,3256220122245,1,1.09,2024-10-04,Carte Fidélité,,0.0
TXN105607,ST002,3576280147583,1,2.89,2024-10-04,Carte Bancaire,,0.0
TXN105608,ST003,3033710074532,2,4.38,2024-10-04,Carte Bancaire,,0.0
TXN105609,ST003,3560070140084,3,4.77,2024-10-04,Carte Bancaire,CF000028,0.0
