TransactionID,StoreID,ProductEAN,Quantity,TotalAmount,TransactionDate,PaymentMethod,CustomerID,DiscountApplied
TXN107046,ST001,3228857000166,1,4.49,2024-10-05,Chèque,CF000414,0.0
TXN107047,ST001,3560070396405,1,1.29,2024-10-05,Chèque,CF000153,0.0
TXN107048,ST001,3256220122245,1,1.09,2024-10-05,Sans Contact,CF000140,0.11
TXN107049,ST001,3560070404360,1,2.29,2024-10-05,Carte Fidélité,,0.0
TXN107050,ST001,3560070396405,1,1.29,2024-10-05,Espèces,CF000342,0.0
TXN107051,ST001,3256220122245,2,2.18,2024-10-05,Carte Fidélité,,0.33
TXN107052,ST001,5449000000996,2,3.18,2024-10-05,Carte Bancaire,,0.0
TXN107053,ST001,3560070396405,1,1.29,2024-10-05,Sans Contact,,0.0
TXN107054,ST001,4015400507581,2,29.98,2024-10-05,Espèces,,0.0
TXN107055,ST001,3033490004606,1,2.99,2024-10-05,Sans Contact,,0.0
TXN107056,ST001,3014260115692,3,7.17,2024-10-05,Sans Contact,CF000484,0.0
TXN107057,ST001,3014260115692,3,7.17,2024-10-05,Carte Bancaire,CF000229,0.0
TXN107058,ST001,3560070396405,3,3.87,2024-10-05,Espèces,CF000446,0.58
TXN107059,ST001,5449000000996,1,1.59,2024-10-05,Sans Contact,,0.0
TXN107060,ST001,1234567890123,2,18.98,2024-10-05,Carte Bancaire,,0.0
TXN107061,ST001,4015400507581,1,14.99,2024-10-05,Sans Contact,CF000080,0.0
TXN107062,ST001,3045386371655,1,29.99,2024-10-05,Espèces,CF000358,0.0
TXN107063,ST001,3045386371655,2,59.98,2024-10-05,Sans Contact,,0.0
TXN107064,ST001,3560070824267,1,1.89,2024-10-05,Carte Fidélité,,0.0
TXN107065,ST001,8000500310427,1,3.29,2024-10-05,Carte Bancaire,,0.0
TXN107066,ST001,3038350011503,1,0.99,2024-10-05,Carte Bancaire,,0.0
TXN107067,ST001,3045386371655,1,29.99,2024-10-05,Carte Bancaire,CF000251,0.0
TXN107068,ST001,3560070140084,2,3.18,2024-10-05,Carte Bancaire,,0.0
TXN107069,ST001,3038350011503,3,2.97,2024-10-05,Carte Fidélité,,0.0
TXN107070,ST001,3059940003074,2,2.98,2024-10-05,Espèces,,0.0
TXN107071,ST001,5410036301159,1,9.99,2024-10-05,Sans Contact,,0.0
TXN107072,ST001,3033490004606,1,2.99,2024-10-05,Espèces,,0.0
TXN107073,ST001,3600523497157,2,7.78,2024-10-05,Espèces,CF000253,0.0
TXN107074,ST001,3073781069556,1,2.69,2024-10-05,Espèces,,0.0
TXN107075,ST001,3600523497157,1,3.89,2024-10-05,Espèces,,0.0
TXN107076,ST001,3124480186805,1,0.69,2024-10-05,Espèces,CF000490,0.0
TXN107077,ST001,3017620422003,2,6.98,2024-10-05,Carte Bancaire,CF000389,0.0
TXN107078,ST001,3560070396405,1,1.29,2024-10-05,Espèces,,0.0
TXN107079,ST001,7622300489434,1,2.15,2024-10-05,Chèque,,0.0
TXN107080,ST001,3124480186805,1,0.69,2024-10-05,Carte Bancaire,,0.03
TXN107081,ST001,3017620422003,1,3.49,2024-10-05,Espèces,,0.0
TXN107082,ST001,4015400507581,1,14.99,2024-10-05,Espèces,CF000435,0.0
TXN107083,ST001,3124480186805,1,0.69,2024-10-05,Carte Bancaire,,0.0
TXN107084,ST001,4015400507581,1,14.99,2024-10-05,Carte Bancaire,,0.0
TXN107085,ST001,8000500310427,3,9.87,2024-10-05,Carte Bancaire,CF000052,0.0
TXN107086,ST001,3560070824267,1,1.89,2024-10-05,Carte Bancaire,,0.0
TXN107087,ST001,3256220122245,3,3.27,2024-10-05,Carte Fidélité,,0.0
TXN107088,ST001,3014260115692,3,7.17,2024-10-05,Espèces,CF000220,0.0
TXN107089,ST001,3038350011503,1,0.99,2024-10-05,Carte Fidélité,CF000137,0.0
TXN107090,ST001,3033490004606,3,8.97,2024-10-05,Carte Fidélité,,0.0
TXN107091,ST001,5449000000996,2,3.18,2024-10-05,Carte Bancaire,,0.0
TXN107092,ST001,3600523497157,3,11.67,2024-10-05,Sans Contact,,0.0
TXN107093,ST001,5449000000996,3,4.77,2024-10-05,Chèque,CF000207,0.0
TXN107094,ST001,3073781069556,3,8.07,2024-10-05,Sans Contact,,0.0
TXN107095,ST001,3014260115692,2,4.78,2024-10-05,Chèque,CF000445,0.0
TXN107096,ST001,4015400507581,1,14.99,2024-10-05,Carte Fidélité,CF000315,0.0
TXN107097,ST001,3038350011503,2,1.98,2024-10-05,Espèces,,0.0
TXN107098,ST001,3124480186805,3,2.07,2024-10-05,Sans Contact,CF000297,0.0
TXN107099,ST001,3560070976508,1,2.79,2024-10-05,Carte Bancaire,,0.0
TXN107100,ST001,5449000000996,1,1.59,2024-10-05,Chèque,,0.0
TXN107101,ST001,3560070976508,1,2.79,2024-10-05,Chèque,CF000342,0.0
TXN107102,ST001,3256220122245,4,4.36,2024-10-05,Espèces,,0.0
TXN107103,ST001,3175681851849,2,3.78,2024-10-05,Espèces,,0.0
TXN107104,ST001,5410036301159,4,39.96,2024-10-05,Chèque,CF000443,0.0
TXN107105,ST001,4015400507581,1,14.99,2024-10-05,Sans Contact,CF000412,0.0
TXN107106,ST001,3045386371655,1,29.99,2024-10-05,Espèces,,0.0
TXN107107,ST001,3038350011503,1,0.99,2024-10-05,Carte Bancaire,,0.0
TXN107108,ST001,3179730009762,1,2.49,2024-10-05,Sans Contact,,0.0
TXN107109,ST001,3059940003074,2,2.98,2024-10-05,Chèque,,0.0
TXN107110,ST001,3045386371655,2,59.98,2024-10-05,Sans Contact,,12.0
TXN107111,ST001,3033710074532,2,4.38,2024-10-05,Sans Contact,,0.66
TXN107112,ST001,8076809513753,1,1.69,2024-10-05,Carte Bancaire,CF000204,0.0
TXN107113,ST001,3045386371655,5,149.95,2024-10-05,Espèces,,7.5
TXN107114,ST001,3576280147583,2,5.78,2024-10-05,Espèces,,0.0
TXN107115,ST001,3560070541225,1,2.69,2024-10-05,Chèque,,0.0
TXN107116,ST001,3033710074532,1,2.19,2024-10-05,Sans Contact,CF000436,0.11
TXN107117,ST001,3560070396405,1,1.29,2024-10-05,Chèque,,0.13
TXN107118,ST001,3059940003074,1,1.49,2024-10-05,Carte Bancaire,,0.0
TXN107119,ST001,3124480186805,1,0.69,2024-10-05,Sans Contact,,0.0
TXN107120,ST001,3017620422003,3,10.47,2024-10-05,Sans Contact,,2.09
TXN107121,ST001,3045386371655,2,59.98,2024-10-05,Chèque,,12.0
TXN107122,ST001,3038350011503,1,0.99,2024-10-05,Espèces,CF000432,0.0
TXN107123,ST001,3059940003074,2,2.98,2024-10-05,Carte Bancaire,,0.3
TXN107124,ST001,3179730009762,1,2.49,2024-10-05,Sans Contact,CF000263,0.0
TXN107125,ST001,3576280147583,2,5.78,2024-10-05,Sans Contact,,0.0
TXN107126,ST001,3256220122245,1,1.09,2024-10-05,Chèque,,0.0
TXN107127,ST001,3033490004606,1,2.99,2024-10-05,Carte Bancaire,,0.0
TXN107128,ST001,3228857000166,2,8.98,2024-10-05,Espèces,CF000406,0.0
TXN107129,ST001,3228857000166,1,4.49,2024-10-05,Espèces,,0.0
TXN107130,ST001,3560070404360,1,2.29,2024-10-05,Chèque,,0.46
TXN107131,ST001,9999999999999,2,14.68,2024-10-05,Chèque,CF000189,0.0
TXN107132,ST001,3600523497157,2,7.78,2024-10-05,Carte Bancaire,,1.17
TXN107133,ST001,3124480186805,1,0.69,2024-10-05,Carte Bancaire,CF000500,0.0
TXN107134,ST001,3560070976508,4,11.16,2024-10-05,Sans Contact,CF000030,0.0
TXN107135,ST001,4015400507581,2,29.98,2024-10-05,Carte Bancaire,CF000450,4.5
TXN107136,ST001,3256220122245,1,1.09,2024-10-05,Sans Contact,,0.0
TXN107137,ST001,5410076959839,1,2.69,2024-10-05,Carte Bancaire,CF000474,0.0
TXN107138,ST001,5410076959839,1,2.69,2024-10-05,Carte Fidélité,,0.0
TXN107139,ST001,3560070396405,3,3.87,2024-10-05,Carte Bancaire,,0.39
TXN107140,ST001,3014260115692,2,4.78,2024-10-05,Chèque,,0.0
TXN107141,ST001,7613035799790,3,22.47,2024-10-05,Sans Contact,,2.25
TXN107142,ST001,3560070976508,1,2.79,2024-10-05,Carte Bancaire,,0.0
TXN107143,ST001,3560070140084,1,1.59,2024-10-05,Carte Bancaire,,0.0
TXN107144,ST001,3059940003074,1,1.49,2024-10-05,Carte Fidélité,,0.3
TXN107145,ST001,3073781069556,5,13.45,2024-10-05,Espèces,,0.0
TXN107146,ST001,3175681851849,1,1.89,2024-10-05,Carte Bancaire,CF000364,0.0
TXN107147,ST001,9999999999999,3,21.27,2024-10-05,Espèces,,0.0
TXN107148,ST001,3045386371655,1,29.99,2024-10-05,Sans Contact,CF000373,0.0
TXN107149,ST001,5449000000996,1,1.59,2024-10-05,Carte Bancaire,CF000158,0.0
TXN107150,ST001,5449000000996,1,1.59,2024-10-05,Sans Contact,,0.0
TXN107151,ST001,3038350011503,1,0.99,2024-10-05,Sans Contact,,0.0
TXN107152,ST001,1234567890123,1,9.4,2024-10-05,Chèque,,0.0
TXN107153,ST001,3600523497157,1,3.89,2024-10-05,Espèces,,0.0
TXN107154,ST001,8000500310427,1,3.29,2024-10-05,Espèces,,0.0
TXN107155,ST001,3560070976508,4,11.16,2024-10-05,Espèces,,1.67
TXN107156,ST001,3045386371655,3,89.97,2024-10-05,Carte Fidélité,,0.0
TXN107157,ST001,3560070396405,1,1.29,2024-10-05,Espèces,,0.0
TXN107158,ST001,3560070541225,1,2.69,2024-10-05,Carte Bancaire,CF000163,0.27
TXN107159,ST001,8076809513753,1,1.69,2024-10-05,Espèces,,0.0
TXN107160,ST001,3124480186805,1,0.69,2024-10-05,Carte Bancaire,CF000457,0.14
TXN107161,ST001,3033490004606,1,2.99,2024-10-05,Carte Bancaire,CF000332,0.0
TXN107162,ST001,3600523497157,1,3.89,2024-10-05,Carte Fidélité,,0.0
TXN107163,ST001,8076809513753,1,1.69,2024-10-05,Espèces,,0.0
TXN107164,ST001,3038350011503,1,0.99,2024-10-05,Carte Bancaire,CF000436,0.05
TXN107165,ST001,7622300489434,1,2.15,2024-10-05,Espèces,,0.21
TXN107166,ST001,3033710074532,1,2.19,2024-10-05,Carte Bancaire,,0.0
TXN107167,ST001,7613035799790,2,14.98,2024-10-05,Carte Fidélité,,0.0
TXN107168,ST001,1234567890123,1,2.34,2024-10-05,Espèces,,0.0
TXN107169,ST001,3560070541225,2,5.38,2024-10-05,Chèque,,0.0
TXN107170,ST001,5410076959839,2,5.38,2024-10-05,Espèces,,0.81
TXN107171,ST001,9999999999999,2,21.04,2024-10-05,Espèces,,0.0
TXN107172,ST001,3033490004606,1,2.99,2024-10-05,Espèces,,0.0
TXN107173,ST001,7613035799790,1,7.49,2024-10-05,Espèces,,1.12
TXN107174,ST001,3228857000166,1,4.49,2024-10-05,Carte Fidélité,CF000453,0.0
TXN107175,ST001,3017620422003,2,6.98,2024-10-05,Sans Contact,CF000490,0.0
TXN107176,ST001,3560070140084,2,3.18,2024-10-05,Carte Bancaire,,0.0
TXN107177,ST001,3560070140084,1,1.59,2024-10-05,Chèque,,0.32
TXN107178,ST001,3560070541225,3,8.07,2024-10-05,Sans Contact,,0.0
TXN107179,ST001,3033710074532,1,2.19,2024-10-05,Chèque,CF000310,0.0
TXN107180,ST001,3045386371655,1,29.99,2024-10-05,Espèces,CF000190,0.0
TXN107181,ST001,3179730009762,1,2.49,2024-10-05,Espèces,CF000061,0.0
TXN107182,ST001,3033490004606,1,2.99,2024-10-05,Carte Bancaire,,0.0
TXN107183,ST001,3576280147583,1,2.89,2024-10-05,Espèces,,0.0
TXN107184,ST001,5410036301159,2,19.98,2024-10-05,Carte Fidélité,CF000036,0.0
TXN107185,ST001,3256220122245,3,3.27,2024-10-05,Carte Bancaire,,0.0
TXN107186,ST001,7622300489434,1,2.15,2024-10-05,Carte Fidélité,,0.0
TXN107187,ST001,3560070468850,1,5.49,2024-10-05,Carte Fidélité,CF000250,0.0
TXN107188,ST001,8000500310427,1,3.29,2024-10-05,Espèces,,0.0
TXN107189,ST001,3073781069556,4,10.76,2024-10-05,Carte Fidélité,CF000276,0.0
TXN107190,ST001,3560070976508,1,2.79,2024-10-05,Espèces,,0.0
TXN107191,ST001,3014260115692,1,2.39,2024-10-05,Espèces,CF000422,0.0
TXN107192,ST001,5449000000996,2,3.18,2024-10-05,Carte Bancaire,,0.0
TXN107193,ST001,3560070140084,2,3.18,2024-10-05,Sans Contact,,0.0
TXN107194,ST001,3560070976508,1,2.79,2024-10-05,Carte Fidélité,,0.28
TXN107195,ST001,3560070468850,2,10.98,2024-10-05,Espèces,,0.0
TXN107196,ST001,3600523497157,3,11.67,2024-10-05,Sans Contact,,0.0
TXN107197,ST001,3560070824267,2,3.78,2024-10-05,Sans Contact,,0.0
TXN107198,ST001,3017620422003,5,17.45,2024-10-05,Carte Bancaire,CF000101,0.0
TXN107199,ST001,3033710074532,1,2.19,2024-10-05,Carte Bancaire,,0.0
TXN107200,ST001,3124480186805,1,0.69,2024-10-05,Carte Bancaire,,0.1
TXN107201,ST001,3600523497157,3,11.67,2024-10-05,Carte Fidélité,CF000436,0.0
TXN107202,ST001,3124480186805,1,0.69,2024-10-05,Chèque,,0.0
TXN107203,ST001,3059940003074,3,4.47,2024-10-05,Espèces,CF000225,0.0
TXN107204,ST001,3228857000166,1,4.49,2024-10-05,Carte Bancaire,CF000141,0.0
TXN107205,ST001,3033490004606,1,2.99,2024-10-05,Carte Bancaire,CF000175,0.15
TXN107206,ST001,5449000000996,1,1.59,2024-10-05,Espèces,CF000211,0.0
TXN107207,ST001,3175681851849,1,1.89,2024-10-05,Chèque,CF000083,0.0
TXN107208,ST001,5410036301159,3,29.97,2024-10-05,Carte Fidélité,,1.5
TXN107209,ST001,3256220122245,1,1.09,2024-10-05,Espèces,,0.0
TXN107210,ST001,3059940003074,5,7.45,2024-10-05,Espèces,,0.0
TXN107211,ST001,3038350011503,1,0.99,2024-10-05,Carte Bancaire,,0.05
TXN107212,ST001,3560070404360,3,6.87,2024-10-05,Sans Contact,CF000276,0.0
TXN107213,ST001,8076809513753,1,1.69,2024-10-05,Carte Bancaire,,0.0
TXN107214,ST001,3256220122245,1,1.09,2024-10-05,Espèces,,0.22
TXN107215,ST001,3560070404360,1,2.29,2024-10-05,Carte Bancaire,,0.0
TXN107216,ST001,7622300489434,4,8.6,2024-10-05,Carte Bancaire,,0.0
TXN107217,ST001,3033710074532,3,6.57,2024-10-05,Carte Bancaire,,0.0
TXN107218,ST001,3560070824267,1,1.89,2024-10-05,Espèces,CF000288,0.0
TXN107219,ST001,4015400507581,1,14.99,2024-10-05,Carte Bancaire,,0.0
TXN107220,ST001,8000500310427,1,3.29,2024-10-05,Carte Bancaire,,0.0
TXN107221,ST001,3014260115692,2,4.78,2024-10-05,Espèces,,0.0
TXN107222,ST001,3059940003074,3,4.47,2024-10-05,Carte Bancaire,CF000054,0.0
TXN107223,ST001,8000500310427,2,6.58,2024-10-05,Chèque,,0.0
TXN107224,ST001,8000500310427,1,3.29,2024-10-05,Espèces,,0.0
TXN107225,ST001,3560070404360,1,2.29,2024-10-05,Sans Contact,,0.0
TXN107226,ST001,3560070541225,1,2.69,2024-10-05,Carte Bancaire,CF000018,0.27
TXN107227,ST001,3033490004606,2,5.98,2024-10-05,Sans Contact,,0.6
TXN107228,ST001,3179730009762,2,4.98,2024-10-05,Carte Fidélité,CF000062,0.0
TXN107229,ST001,5410036301159,1,9.99,2024-10-05,Carte Fidélité,,0.0
TXN107230,ST001,7622300489434,1,2.15,2024-10-05,Carte Fidélité,,0.0
TXN107231,ST001,3256220122245,1,1.09,2024-10-05,Carte Bancaire,CF000384,0.0
TXN107232,ST001,3560070824267,3,5.67,2024-10-05,Espèces,CF000339,0.0
TXN107233,ST001,3017620422003,1,3.49,2024-10-05,Carte Fidélité,,0.0
TXN107234,ST001,3576280147583,1,2.89,2024-10-05,Espèces,,0.0
TXN107235,ST001,3560070404360,1,2.29,2024-10-05,Carte Fidélité,CF000390,0.0
TXN107236,ST001,3179730009762,2,4.98,2024-10-05,Espèces,,0.0
TXN107237,ST001,4015400507581,1,14.99,2024-10-05,Sans Contact,,0.0
TXN107238,ST001,3033710074532,1,2.19,2024-10-05,Sans Contact,CF000178,0.0
TXN107239,ST001,3560070404360,4,9.16,2024-10-05,Carte Bancaire,CF000306,0.92
TXN107240,ST001,4015400507581,2,29.98,2024-10-05,Carte Bancaire,,0.0
TXN107241,ST001,3560070396405,2,2.58,2024-10-05,Chèque,,0.52
TXN107242,ST001,3033710074532,1,2.19,2024-10-05,Carte Fidélité,,0.0
TXN107243,ST001,3045386371655,3,89.97,2024-10-05,Carte Fidélité,,0.0
TXN107244,ST001,1234567890123,1,8.61,2024-10-05,Carte Bancaire,,0.0
TXN107245,ST001,3038350011503,1,0.99,2024-10-05,Sans Contact,CF000436,0.0
TXN107246,ST001,8000500310427,3,9.87,2024-10-05,Espèces,,0.0
TXN107247,ST001,0000000000000,1,7.48,2024-10-05,Carte Bancaire,,0.75
TXN107248,ST001,3256220122245,1,1.09,2024-10-05,Sans Contact,CF000210,0.22
TXN107249,ST001,3560070541225,1,2.69,2024-10-05,Carte Bancaire,CF000459,0.0
TXN107250,ST001,5410076959839,1,2.69,2024-10-05,Carte Bancaire,,0.0
TXN107251,ST001,3179730009762,1,2.49,2024-10-05,Sans Contact,CF000074,0.0
TXN107252,ST001,3560070541225,1,2.69,2024-10-05,Carte Bancaire,,0.0
TXN107253,ST001,3045386371655,1,29.99,2024-10-05,Carte Fidélité,CF000374,0.0
TXN107254,ST001,4015400507581,4,59.96,2024-10-05,Espèces,CF000386,0.0
TXN107255,ST001,7613035799790,1,7.49,2024-10-05,Sans Contact,,0.0
TXN107256,ST001,3600523497157,3,11.67,2024-10-05,Carte Bancaire,,0.0
TXN107257,ST001,5449000000996,3,4.77,2024-10-05,Sans Contact,CF000274,0.24
TXN107258,ST001,3560070140084,1,1.59,2024-10-05,Chèque,CF000076,0.0
TXN107259,ST001,3228857000166,1,4.49,2024-10-05,Carte Bancaire,,0.0
TXN107260,ST001,3228857000166,2,8.98,2024-10-05,Espèces,,0.0
TXN107261,ST001,3560070404360,1,2.29,2024-10-05,Carte Bancaire,,0.11
TXN107262,ST001,4015400507581,2,29.98,2024-10-05,Carte Bancaire,,0.0
TXN107263,ST001,3256220122245,1,1.09,2024-10-05,Espèces,,0.0
TXN107264,ST001,3560070404360,1,2.29,2024-10-05,Carte Bancaire,CF000205,0.0
TXN107265,ST001,3560070404360,1,2.29,2024-10-05,Sans Contact,CF000103,0.0
TXN107266,ST001,5410036301159,4,39.96,2024-10-05,Espèces,,7.99
TXN107267,ST001,8076809513753,3,5.07,2024-10-05,Chèque,,0.25
TXN107268,ST001,3045386371655,1,29.99,2024-10-05,Carte Bancaire,CF000080,0.0
TXN107269,ST001,7622300489434,1,2.15,2024-10-05,Espèces,,0.0
TXN107270,ST001,3073781069556,4,10.76,2024-10-05,Sans Contact,,0.0
TXN107271,ST001,3045386371655,2,59.98,2024-10-05,Espèces,,0.0
TXN107272,ST001,4015400507581,1,14.99,2024-10-05,Chèque,,0.0
TXN107273,ST001,3560070541225,1,2.69,2024-10-05,Sans Contact,,0.0
TXN107274,ST001,3228857000166,1,4.49,2024-10-05,Sans Contact,CF000157,0.0
TXN107275,ST001,5410076959839,1,2.69,2024-10-05,Sans Contact,CF000231,0.0
TXN107276,ST001,5410076959839,1,2.69,2024-10-05,Carte Bancaire,CF000311,0.0
TXN107277,ST001,3560070976508,1,2.79,2024-10-05,Carte Bancaire,,0.0
TXN107278,ST001,3228857000166,1,4.49,2024-10-05,Carte Bancaire,CF000155,0.0
TXN107279,ST001,3560070404360,2,4.58,2024-10-05,Chèque,,0.23
TXN107280,ST001,3560070468850,1,5.49,2024-10-05,Carte Bancaire,CF000168,0.0
TXN107281,ST001,3256220122245,1,1.09,2024-10-05,Espèces,,0.0
TXN107282,ST001,8000500310427,1,3.29,2024-10-05,Carte Bancaire,CF000161,0.0
TXN107283,ST001,3038350011503,1,0.99,2024-10-05,Carte Bancaire,,0.0
TXN107284,ST001,3560070140084,1,1.59,2024-10-05,Carte Bancaire,,0.0
TXN107285,ST001,7622300489434,3,6.45,2024-10-05,Chèque,,0.0
TXN107286,ST001,3560070824267,2,3.78,2024-10-05,Carte Fidélité,,0.0
TXN107287,ST001,7613035799790,2,14.98,2024-10-05,Carte Fidélité,,0.0
TXN107288,ST001,3560070404360,1,2.29,2024-10-05,Carte Bancaire,,0.0
TXN107289,ST001,7613035799790,1,7.49,2024-10-05,Sans Contact,,0.0
TXN107290,ST001,3059940003074,2,2.98,2024-10-05,Espèces,CF000476,0.0
TXN107291,ST001,5410076959839,2,5.38,2024-10-05,Sans Contact,,0.27
TXN107292,ST001,8000500310427,1,3.29,2024-10-05,Carte Bancaire,CF000310,0.0
TXN107293,ST001,5410036301159,1,9.99,2024-10-05,Chèque,CF000112,0.0
TXN107294,ST001,3560070140084,1,1.59,2024-10-05,Carte Fidélité,,0.08
TXN107295,ST001,3017620422003,1,3.49,2024-10-05,Sans Contact,CF000232,0.0
TXN107296,ST001,3014260115692,3,7.17,2024-10-05,Carte Bancaire,,0.0
TXN107297,ST001,3017620422003,1,3.49,2024-10-05,Carte Fidélité,,0.0
TXN107298,ST001,8000500310427,1,3.29,2024-10-05,Carte Fidélité,,0.0
TXN107299,ST001,5410076959839,2,5.38,2024-10-05,Espèces,,0.0
TXN107300,ST001,3228857000166,3,13.47,2024-10-05,Espèces,CF000284,0.0
TXN107301,ST001,3059940003074,5,7.45,2024-10-05,Carte Fidélité,,0.0
TXN107302,ST001,3560070824267,1,1.89,2024-10-05,Sans Contact,,0.0
TXN107303,ST001,3560070468850,1,5.49,2024-10-05,Carte Bancaire,,0.0
TXN107304,ST001,3256220122245,1,1.09,2024-10-05,Espèces,CF000499,0.0
TXN107305,ST001,3576280147583,1,2.89,2024-10-05,Carte Bancaire,CF000362,0.0
TXN107306,ST001,3560070468850,1,5.49,2024-10-05,Espèces,,0.0
TXN107307,ST001,8076809513753,1,1.69,2024-10-05,Sans Contact,,0.25
TXN107308,ST001,3228857000166,1,4.49,2024-10-05,Carte Bancaire,,0.0
TXN107309,ST001,5410076959839,2,5.38,2024-10-05,Sans Contact,CF000170,0.0
TXN107310,ST001,8000500310427,1,3.29,2024-10-05,Carte Bancaire,,0.0
TXN107311,ST001,5449000000996,1,1.59,2024-10-05,Espèces,,0.0
