TransactionID,StoreID,ProductEAN,Quantity,TotalAmount,TransactionDate,PaymentMethod,CustomerID,DiscountApplied
TXN100121,ST001,3560070976508,1,2.79,2024-10-01,Chèque,,0.0
TXN100122,ST001,3560070541225,2,5.38,2024-10-01,Espèces,CF000056,0.0
TXN100123,ST001,3560070396405,3,3.87,2024-10-01,Chèque,CF000365,0.0
TXN100124,ST001,5449000000996,2,3.18,2024-10-01,Carte Fidélité,,0.0
TXN100125,ST001,5410076959839,1,2.69,2024-10-01,Sans Contact,CF000014,0.0
TXN100126,ST001,3073781069556,1,2.69,2024-10-01,Sans Contact,,0.0
TXN100127,ST001,3560070396405,2,2.58,2024-10-01,Sans Contact,CF000274,0.0
TXN100128,ST001,3256220122245,1,1.09,2024-10-01,Carte Fidélité,,0.0
TXN100129,ST001,3560070976508,1,2.79,2024-10-01,Sans Contact,,0.0
TXN100130,ST001,5410076959839,3,8.07,2024-10-01,Carte Bancaire,,0.0
TXN100131,ST001,3073781069556,2,5.38,2024-10-01,Carte Bancaire,,0.0
TXN100132,ST001,3033710074532,1,2.19,2024-10-01,Sans Contact,,0.0
TXN100133,ST001,3038350011503,1,0.99,2024-10-01,Espèces,,0.0
TXN100134,ST001,4015400507581,1,14.99,2024-10-01,Espèces,,0.0
TXN100135,ST001,3560070824267,1,1.89,2024-10-01,Carte Bancaire,,0.28
TXN100136,ST001,8000500310427,1,3.29,2024-10-01,Carte Bancaire,CF000232,0.0
TXN100137,ST001,3059940003074,1,1.49,2024-10-01,Carte Fidélité,,0.3
TXN100138,ST001,3033490004606,1,2.99,2024-10-01,Carte Bancaire,,0.0
TXN100139,ST001,3017620422003,3,10.47,2024-10-01,Espèces,,0.52
TXN100140,ST001,3560070140084,1,1.59,2024-10-01,Espèces,,0.24
TXN100141,ST001,3576280147583,1,2.89,2024-10-01,Espèces,,0.0
TXN100142,ST001,3073781069556,3,8.07,2024-10-01,Espèces,,0.0
TXN100143,ST001,3038350011503,1,0.99,2024-10-01,Carte Fidélité,,0.1
TXN100144,ST001,3228857000166,1,4.49,2024-10-01,Carte Bancaire,CF000259,0.0
TXN100145,ST001,3175681851849,1,1.89,2024-10-01,Carte Fidélité,,0.0
TXN100146,ST001,3175681851849,2,3.78,2024-10-01,Carte Bancaire,,0.0
TXN100147,ST001,3033490004606,1,2.99,2024-10-01,Carte Bancaire,CF000360,0.0
TXN100148,ST001,8076809513753,1,1.69,2024-10-01,Carte Bancaire,CF000267,0.0
TXN100149,ST001,3576280147583,3,8.67,2024-10-01,Sans Contact,,0.0
TXN100150,ST001,3033710074532,1,2.19,2024-10-01,Carte Fidélité,CF000135,0.0
TXN100151,ST001,3073781069556,1,2.69,2024-10-01,Chèque,CF000255,0.0
TXN100152,ST001,3560070140084,1,1.59,2024-10-01,Chèque,,0.0
TXN100153,ST001,3228857000166,4,17.96,2024-10-01,Carte Bancaire,,0.0
TXN100154,ST001,3600523497157,1,3.89,2024-10-01,Carte Bancaire,,0.0
TXN100155,ST001,8000500310427,3,9.87,2024-10-01,Espèces,,0.0
TXN100156,ST001,3560070976508,1,2.79,2024-10-01,Carte Bancaire,,0.0
TXN100157,ST001,8000500310427,1,3.29,2024-10-01,Chèque,,0.0
TXN100158,ST001,3256220122245,3,3.27,2024-10-01,Espèces,CF000206,0.0
TXN100159,ST001,3014260115692,3,7.17,2024-10-01,Sans Contact,,0.0
TXN100160,ST001,3014260115692,2,4.78,2024-10-01,Carte Fidélité,,0.96
TXN100161,ST001,5410076959839,1,2.69,2024-10-01,Carte Fidélité,,0.0
TXN100162,ST001,3045386371655,3,89.97,2024-10-01,Carte Bancaire,,0.0
TXN100163,ST001,3073781069556,1,2.69,2024-10-01,Espèces,CF000336,0.0
TXN100164,ST001,3059940003074,2,2.98,2024-10-01,Carte Bancaire,,0.0
TXN100165,ST001,5449000000996,1,1.59,2024-10-01,Carte Bancaire,,0.0
TXN100166,ST001,3256220122245,2,2.18,2024-10-01,Carte Bancaire,,0.0
TXN100167,ST001,3560070541225,1,2.69,2024-10-01,Carte Bancaire,,0.0
TXN100168,ST001,4015400507581,1,14.99,2024-10-01,Espèces,,0.0
TXN100169,ST001,5449000000996,1,1.59,2024-10-01,Espèces,,0.0
TXN100170,ST001,3560070404360,2,4.58,2024-10-01,Espèces,CF000256,0.92
TXN100171,ST001,3017620422003,1,3.49,2024-10-01,Sans Contact,,0.17
TXN100172,ST001,3560070541225,2,5.38,2024-10-01,Sans Contact,,0.0
TXN100173,ST001,3560070396405,1,1.29,2024-10-01,Carte Fidélité,CF000115,0.0
TXN100174,ST001,3560070541225,1,2.69,2024-10-01,Sans Contact,,0.27
TXN100175,ST001,9999999999999,4,50.12,2024-10-01,Espèces,CF000268,5.01
TXN100176,ST001,3576280147583,2,5.78,2024-10-01,Carte Bancaire,,0.0
TXN100177,ST001,7613035799790,3,22.47,2024-10-01,Carte Fidélité,CF000423,0.0
TXN100178,ST001,3073781069556,1,2.69,2024-10-01,Sans Contact,,0.54
TXN100179,ST001,3179730009762,4,9.96,2024-10-01,Carte Bancaire,CF000256,0.0
TXN100180,ST001,3073781069556,3,8.07,2024-10-01,Espèces,,0.0
TXN100181,ST001,3179730009762,1,2.49,2024-10-01,Carte Bancaire,,0.0
TXN100182,ST001,3560070396405,1,1.29,2024-10-01,Chèque,,0.0
TXN100183,ST001,3560070468850,1,5.49,2024-10-01,Carte Bancaire,,0.0
TXN100184,ST001,3560070541225,2,5.38,2024-10-01,Carte Bancaire,,0.0
TXN100185,ST001,3014260115692,2,4.78,2024-10-01,Carte Bancaire,,0.0
TXN100186,ST001,5410076959839,1,2.69,2024-10-01,Chèque,,0.0
TXN100187,ST001,5449000000996,1,1.59,2024-10-01,Sans Contact,,0.0
TXN100188,ST001,3179730009762,2,4.98,2024-10-01,Espèces,,0.0
TXN100189,ST001,8076809513753,3,5.07,2024-10-01,Carte Bancaire,,1.01
TXN100190,ST001,5410076959839,1,2.69,2024-10-01,Carte Bancaire,CF000403,0.0
TXN100191,ST001,3576280147583,1,2.89,2024-10-01,Carte Bancaire,,0.0
TXN100192,ST001,3560070824267,1,1.89,2024-10-01,Sans Contact,,0.0
TXN100193,ST001,3124480186805,1,0.69,2024-10-01,Carte Fidélité,,0.0
TXN100194,ST001,3175681851849,4,7.56,2024-10-01,Chèque,,0.0
TXN100195,ST001,3124480186805,1,0.69,2024-10-01,Carte Bancaire,,0.0
TXN100196,ST001,3560070824267,3,5.67,2024-10-01,Sans Contact,,0.0
TXN100197,ST001,3124480186805,2,1.38,2024-10-01,Chèque,CF000372,0.0
TXN100198,ST001,5410076959839,1,2.69,2024-10-01,Sans Contact,,0.13
TXN100199,ST001,3124480186805,1,0.69,2024-10-01,Carte Bancaire,CF000434,0.0
TXN100200,ST001,3228857000166,1,4.49,2024-10-01,Sans Contact,,0.0
TXN100201,ST001,3576280147583,2,5.78,2024-10-01,Sans Contact,,0.0
TXN100202,ST001,3560070396405,1,1.29,2024-10-01,Espèces,,0.0
TXN100203,ST001,3124480186805,1,0.69,2024-10-01,Carte Fidélité,CF000114,0.0
TXN100204,ST002,3038350011503,4,3.96,2024-10-01,Espèces,,0.0
TXN100205,ST002,3600523497157,1,3.89,2024-10-01,Espèces,,0.0
TXN100206,ST002,3560070541225,1,2.69,2024-10-01,Espèces,CF000454,0.0
TXN100207,ST002,3033490004606,1,2.99,2024-10-01,Carte Bancaire,,0.0
TXN100208,ST002,5449000000996,3,4.77,2024-10-01,Carte Bancaire,,0.0
TXN100209,ST002,5449000000996,1,1.59,2024-10-01,Chèque,CF000498,0.0
TXN100210,ST002,0000000000000,2,7.12,2024-10-01,Espèces,CF000351,1.42
TXN100211,ST002,7622300489434,2,4.3,2024-10-01,Sans Contact,CF000236,0.21
TXN100212,ST002,3560070404360,1,2.29,2024-10-01,Carte Bancaire,CF000421,0.0
TXN100213,ST002,3600523497157,1,3.89,2024-10-01,Espèces,,0.19
TXN100214,ST002,3560070541225,1,2.69,2024-10-01,Carte Bancaire,,0.0
TXN100215,ST002,5449000000996,1,1.59,2024-10-01,Espèces,,0.32
TXN100216,ST002,3576280147583,2,5.78,2024-10-01,Espèces,,1.16
TXN100217,ST002,4015400507581,1,14.99,2024-10-01,Carte Bancaire,,0.0
TXN100218,ST002,3560070404360,3,6.87,2024-10-01,Chèque,,0.69
TXN100219,ST002,3017620422003,2,6.98,2024-10-01,Espèces,,0.7
TXN100220,ST002,3045386371655,2,59.98,2024-10-01,Sans Contact,CF000464,0.0
TXN100221,ST002,3560070140084,2,3.18,2024-10-01,Carte Bancaire,CF000059,0.0
TXN100222,ST002,4015400507581,2,29.98,2024-10-01,Espèces,,0.0
TXN100223,ST002,5410076959839,1,2.69,2024-10-01,Sans Contact,CF000372,0.0
TXN100224,ST002,5410076959839,2,5.38,2024-10-01,Carte Bancaire,CF000318,0.0
TXN100225,ST002,3560070396405,2,2.58,2024-10-01,Sans Contact,,0.0
TXN100226,ST002,3560070396405,4,5.16,2024-10-01,Carte Bancaire,CF000161,0.0
TXN100227,ST002,3073781069556,1,2.69,2024-10-01,Sans Contact,,0.0
TXN100228,ST002,3560070824267,1,1.89,2024-10-01,Sans Contact,,0.0
TXN100229,ST002,3576280147583,1,2.89,2024-10-01,Carte Fidélité,,0.0
TXN100230,ST002,3600523497157,1,3.89,2024-10-01,Carte Fidélité,CF000010,0.0
TXN100231,ST002,3179730009762,1,2.49,2024-10-01,Chèque,,0.0
TXN100232,ST002,3124480186805,1,0.69,2024-10-01,Espèces,,0.0
TXN100233,ST002,5410036301159,3,29.97,2024-10-01,Espèces,CF000257,0.0
TXN100234,ST002,5410076959839,1,2.69,2024-10-01,Chèque,,0.0
TXN100235,ST002,3228857000166,1,4.49,2024-10-01,Sans Contact,CF000486,0.0
TXN100236,ST002,5410036301159,1,9.99,2024-10-01,Carte Bancaire,,0.0
TXN100237,ST002,3256220122245,1,1.09,2024-10-01,Espèces,,0.0
TXN100238,ST002,7613035799790,1,7.49,2024-10-01,Espèces,CF000333,0.0
TXN100239,ST002,3576280147583,1,2.89,2024-10-01,Sans Contact,,0.0
TXN100240,ST002,3033490004606,1,2.99,2024-10-01,Carte Fidélité,,0.0
TXN100241,ST002,7613035799790,1,7.49,2024-10-01,Carte Fidélité,,0.0
TXN100242,ST002,3045386371655,2,59.98,2024-10-01,Carte Bancaire,,0.0
TXN100243,ST002,3600523497157,1,3.89,2024-10-01,Espèces,CF000081,0.0
TXN100244,ST002,3560070140084,1,1.59,2024-10-01,Carte Bancaire,,0.0
TXN100245,ST002,3179730009762,1,2.49,2024-10-01,Carte Bancaire,,0.25
TXN100246,ST002,5449000000996,1,1.59,2024-10-01,Carte Bancaire,,0.0
TXN100247,ST002,3033490004606,2,5.98,2024-10-01,Carte Bancaire,,0.0
TXN100248,ST002,8076809513753,4,6.76,2024-10-01,Chèque,CF000311,0.0
TXN100249,ST002,3576280147583,1,2.89,2024-10-01,Carte Fidélité,CF000299,0.0
TXN100250,ST002,3560070468850,1,5.49,2024-10-01,Chèque,,0.0
TXN100251,ST002,3033490004606,1,2.99,2024-10-01,Espèces,CF000104,0.0
TXN100252,ST002,3576280147583,1,2.89,2024-10-01,Chèque,CF000244,0.0
TXN100253,ST002,3124480186805,1,0.69,2024-10-01,Sans Contact,CF000247,0.0
TXN100254,ST002,3017620422003,3,10.47,2024-10-01,Sans Contact,,0.0
TXN100255,ST002,3175681851849,2,3.78,2024-10-01,Chèque,,0.0
TXN100256,ST002,3256220122245,2,2.18,2024-10-01,Carte Fidélité,,0.0
TXN100257,ST002,3228857000166,1,4.49,2024-10-01,Chèque,,0.9
TXN100258,ST002,3017620422003,2,6.98,2024-10-01,Sans Contact,,0.35
TXN100259,ST002,3038350011503,2,1.98,2024-10-01,Espèces,,0.0
TXN100260,ST002,3560070468850,1,5.49,2024-10-01,Sans Contact,,0.0
TXN100261,ST002,3033490004606,2,5.98,2024-10-01,Carte Fidélité,,0.0
TXN100262,ST002,3124480186805,1,0.69,2024-10-01,Sans Contact,,0.0
TXN100263,ST002,3228857000166,3,13.47,2024-10-01,Sans Contact,,0.0
TXN100264,ST002,8000500310427,1,3.29,2024-10-01,Carte Fidélité,,0.0
TXN100265,ST002,5410076959839,2,5.38,2024-10-01,Sans Contact,CF000494,0.0
TXN100266,ST002,3033710074532,4,8.76,2024-10-01,Carte Bancaire,,0.0
TXN100267,ST002,3175681851849,2,3.78,2024-10-01,Espèces,,0.0
TXN100268,ST002,3560070541225,1,2.69,2024-10-01,Carte Bancaire,,0.0
TXN100269,ST002,1234567890123,1,14.0,2024-10-01,Sans Contact,CF000402,0.0
TXN100270,ST002,8000500310427,2,6.58,2024-10-01,Sans Contact,,0.0
TXN100271,ST002,3560070468850,2,10.98,2024-10-01,Espèces,,0.0
TXN100272,ST002,5410036301159,2,19.98,2024-10-01,Espèces,,0.0
TXN100273,ST002,3179730009762,1,2.49,2024-10-01,Carte Bancaire,,0.0
TXN100274,ST002,7613035799790,1,7.49,2024-10-01,Espèces,CF000090,0.37
TXN100275,ST002,3560070396405,4,5.16,2024-10-01,Chèque,,0.0
TXN100276,ST002,3179730009762,1,2.49,2024-10-01,Espèces,,0.0
TXN100277,ST002,3560070396405,4,5.16,2024-10-01,Espèces,,0.0
TXN100278,ST002,3560070976508,1,2.79,2024-10-01,Carte Fidélité,,0.0
TXN100279,ST002,3560070404360,1,2.29,2024-10-01,Espèces,,0.34
TXN100280,ST002,7622300489434,1,2.15,2024-10-01,Espèces,,0.0
TXN100281,ST002,3560070396405,1,1.29,2024-10-01,Carte Bancaire,,0.0
TXN100282,ST002,7613035799790,1,7.49,2024-10-01,Carte Bancaire,,0.0
TXN100283,ST002,3560070140084,1,1.59,2024-10-01,Espèces,CF000317,0.0
TXN100284,ST002,7622300489434,2,4.3,2024-10-01,Sans Contact,,0.0
TXN100285,ST002,3175681851849,3,5.67,2024-10-01,Espèces,,0.0
TXN100286,ST002,3179730009762,3,7.47,2024-10-01,Chèque,,0.0
TXN100287,ST002,3560070140084,2,3.18,2024-10-01,Carte Fidélité,CF000270,0.0
TXN100288,ST002,5449000000996,1,1.59,2024-10-01,Carte Fidélité,,0.0
TXN100289,ST002,5449000000996,1,1.59,2024-10-01,Carte Bancaire,,0.0
TXN100290,ST002,3560070396405,1,1.29,2024-10-01,Carte Bancaire,,0.0
TXN100291,ST002,3560070541225,1,2.69,2024-10-01,Carte Bancaire,CF000218,0.0
TXN100292,ST002,4015400507581,1,14.99,2024-10-01,Sans Contact,,0.0
TXN100293,ST002,3576280147583,1,2.89,2024-10-01,Sans Contact,CF000121,0.0
TXN100294,ST002,3560070404360,4,9.16,2024-10-01,Carte Bancaire,CF000413,0.0
TXN100295,ST002,3045386371655,3,89.97,2024-10-01,Sans Contact,,0.0
TXN100296,ST002,3124480186805,3,2.07,2024-10-01,Sans Contact,CF000051,0.31
TXN100297,ST002,3600523497157,1,3.89,2024-10-01,Carte Bancaire,,0.0
TXN100298,ST002,3560070404360,1,2.29,2024-10-01,Espèces,CF000063,0.0
TXN100299,ST002,3179730009762,2,4.98,2024-10-01,Carte Bancaire,,0.0
TXN100300,ST002,5410076959839,1,2.69,2024-10-01,Espèces,,0.4
TXN100301,ST002,3228857000166,3,13.47,2024-10-01,Chèque,,0.0
TXN100302,ST002,3033490004606,3,8.97,2024-10-01,Espèces,CF000083,0.0
TXN100303,ST002,3014260115692,1,2.39,2024-10-01,Carte Bancaire,,0.0
TXN100304,ST002,3256220122245,2,2.18,2024-10-01,Espèces,,0.0
TXN100305,ST002,3228857000166,2,8.98,2024-10-01,Chèque,,0.0
TXN100306,ST002,8000500310427,1,3.29,2024-10-01,Carte Fidélité,CF000480,0.0
TXN100307,ST002,3033490004606,1,2.99,2024-10-01,Carte Bancaire,,0.0
TXN100308,ST002,7613035799790,3,22.47,2024-10-01,Carte Bancaire,,0.0
TXN100309,ST002,3228857000166,1,4.49,2024-10-01,Sans Contact,CF000018,0.0
TXN100310,ST002,3033710074532,1,2.19,2024-10-01,Chèque,,0.0
TXN100311,ST002,3014260115692,1,2.39,2024-10-01,Espèces,,0.0
TXN100312,ST002,3073781069556,1,2.69,2024-10-01,Espèces,,0.0
TXN100313,ST002,3560070404360,1,2.29,2024-10-01,Espèces,,0.0
TXN100314,ST002,1234567890123,3,36.96,2024-10-01,Espèces,,7.39
TXN100315,ST002,3033710074532,1,2.19,2024-10-01,Carte Fidélité,,0.0
TXN100316,ST002,3124480186805,1,0.69,2024-10-01,Sans Contact,,0.0
TXN100317,ST002,5410036301159,2,19.98,2024-10-01,Carte Bancaire,,2.0
TXN100318,ST002,3560070404360,3,6.87,2024-10-01,Sans Contact,,0.0
TXN100319,ST002,3560070404360,1,2.29,2024-10-01,Carte Bancaire,CF000036,0.0
TXN100320,ST002,3560070541225,1,2.69,2024-10-01,Espèces,,0.0
TXN100321,ST002,3124480186805,1,0.69,2024-10-01,Carte Bancaire,,0.14
TXN100322,ST002,3560070140084,1,1.59,2024-10-01,Espèces,CF000112,0.0
TXN100323,ST002,3256220122245,1,1.09,2024-10-01,Espèces,,0.0
TXN100324,ST002,3175681851849,1,1.89,2024-10-01,Espèces,,0.0
TXN100325,ST002,3560070468850,3,16.47,2024-10-01,Carte Bancaire,,0.0
TXN100326,ST003,3560070824267,1,1.89,2024-10-01,Carte Bancaire,,0.0
TXN100327,ST003,5410076959839,5,13.45,2024-10-01,Sans Contact,,0.0
